evaluation_split,variant,file_stem,hardware_source,image_path,saved_clean_probability_attack,clean_probability_attack,saved_probability_abs_error,adv_probability_attack,clean_margin,adv_margin,classification_preserved,epsilon_255,alpha_255,steps,pixel_linf,padding_max_abs_error,accepted_steps,boundary_pullbacks,objective_E_initial,objective_E_final,A,E_clean,E_adv,absolute_E_degradation,relative_E_degradation,E_strictly_improved,mu_w_clean,mu_w_adv,absolute_mu_w_degradation,relative_mu_w_degradation,PG_clean,PG_adv,absolute_PG_degradation,cam_cosine,cam_tv,clean_zero_cam,adv_zero_cam,cam_change_defined,exact_bundle_path,exact_bundle_sha256,exact_bundle_bytes,exact_input_dtype,exact_cam_dtype,exact_cam_height,exact_cam_width,exact_archive_schema
dev_val,digital_2,turkiye-104_03,huawei,train/attack/digital_2/huawei/turkiye-104_03.jpg,1.0,0.999998927116394,1.0728836059570312e-06,0.9960752129554749,13.710382461547852,5.536530494689941,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.3485356569290161,0.15278202295303345,0.05212343484163284,0.3485356569290161,0.15278202295303345,0.19575363397598267,0.5616459323008391,True,6.686736106872559,2.9311580657958984,3.75557804107666,0.5616459182854122,0.0,0.0,0.0,0.6415818333625793,0.4810061454772949,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/huawei/turkiye-104_03__fbeb8158ec3a__exact.npz,5f42acf943b8018e1e4359fad0cf6afadcf1a2adf2aa7ccc443190ccc40ea238,3876371,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,turkiye-104_03,iphone15pro,train/attack/digital_2/iphone15pro/turkiye-104_03.jpg,1.0,0.9998652935028076,0.0001347064971923828,0.7458741664886475,8.912210464477539,1.0767271518707275,True,1.0,0.25,10,0.0039215851575136185,0.0,7,0,0.3582066595554352,0.11008529365062714,0.05083948001265526,0.3582066297531128,0.11008530110120773,0.24812132865190506,0.6926765393005653,True,7.045835971832275,2.1653506755828857,4.88048529624939,0.6926765419689745,1.0,1.0,0.0,0.0735694020986557,0.9357129335403442,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/iphone15pro/turkiye-104_03__5b9780131599__exact.npz,8d99d5a31d203cbdcf69b58761b3d947a0e09a62046e4df5493e8effbab346e0,4264757,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,turkiye-104_03,scan,train/attack/digital_2/scan/turkiye-104_03.jpg,0.99267578125,0.9926782846450806,2.5033950805664062e-06,0.500696063041687,4.909567832946777,0.0027842670679092407,True,1.0,0.25,10,0.0039215851575136185,0.0,10,4,0.3760436475276947,0.1313200294971466,0.05143069848418236,0.3760436475276947,0.1313200294971466,0.2447236180305481,0.6507851406066494,True,7.311657428741455,2.5533392429351807,4.758318185806274,0.6507851649479313,1.0,0.0,1.0,0.5844162702560425,0.5470126867294312,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/scan/turkiye-104_03__9a6bc59a66c7__exact.npz,5d5b2f00677efda970322d8fe33f83ba99b795b3057763ec7762d478703457c7,4183230,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,turkiye-115_03,huawei,train/attack/digital_2/huawei/turkiye-115_03.jpg,1.0,1.0,0.0,0.9870451092720032,17.411407470703125,4.333240032196045,True,1.0,0.25,10,0.003921577241271734,0.0,10,0,0.40423357486724854,0.030068065971136093,0.05855134129524231,0.40423357486724854,0.030068067833781242,0.3741655070334673,0.9256170944146446,True,6.903916358947754,0.513533353805542,6.390383005142212,0.9256170951231206,1.0,0.0,1.0,0.24383874237537384,0.7491250038146973,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/huawei/turkiye-115_03__e06a3c19e734__exact.npz,6984469c3eba71e0be1cd35dbd72a329ee88580784e1c835293d0bfa1cebb1e5,3894682,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,turkiye-115_03,iphone15pro,train/attack/digital_2/iphone15pro/turkiye-115_03.jpg,1.0,0.9999940395355225,5.9604644775390625e-06,0.9875432252883911,12.025480270385742,4.372960090637207,True,1.0,0.25,10,0.0039215851575136185,0.0,6,0,0.44214409589767456,0.13647666573524475,0.06098251789808273,0.44214412569999695,0.13647666573524475,0.3056674599647522,0.6913299130251326,True,7.25034236907959,2.237963914871216,5.012378454208374,0.6913298985141141,0.0,1.0,-1.0,0.19811958074569702,0.7862016558647156,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/iphone15pro/turkiye-115_03__ba9719914bf8__exact.npz,b0377bdb86701a966d22ac06257405e00f1b80f59da884ace28d409d8d627b56,4191416,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,turkiye-115_03,scan,train/attack/digital_2/scan/turkiye-115_03.jpg,1.0,0.9997765421867371,0.00022345781326293945,0.5038055181503296,8.406103134155273,0.015222340822219849,True,1.0,0.25,10,0.0039215851575136185,0.0,10,3,0.4404686689376831,0.15083329379558563,0.060361091047525406,0.4404686987400055,0.15083330869674683,0.28963539004325867,0.6575617992192928,True,7.297228813171387,2.498849868774414,4.798378944396973,0.657561804247658,0.0,0.0,0.0,0.6479687690734863,0.43023067712783813,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/scan/turkiye-115_03__3719ca277919__exact.npz,45e4c5d00cba3873a6089e515e802c2baadbcf3b5f3708f0e252d94a9a785993,3919894,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,turkiye-NF-1002,huawei,train/attack/digital_2/huawei/turkiye-NF-1002.jpg,1.0,0.9999819993972778,1.800060272216797e-05,0.9999009370803833,10.925943374633789,9.220250129699707,True,1.0,0.25,10,0.0039215851575136185,0.0,5,0,0.5693164467811584,0.13044597208499908,0.08285757154226303,0.5693164467811584,0.1304459571838379,0.43887048959732056,0.770872670337626,True,6.871025085449219,1.5743396282196045,5.296685457229614,0.7708726705781375,0.0,0.0,0.0,0.06308994442224503,0.9177179336547852,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/huawei/turkiye-NF-1002__c78d57c6ef91__exact.npz,324b5a3951adee96fcea390f5553839cce657b5dfa6bbe09688cc5ec5a54c229,4336458,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,turkiye-NF-1002,iphone15pro,train/attack/digital_2/iphone15pro/turkiye-NF-1002.jpg,1.0,0.9999997615814209,2.384185791015625e-07,0.9999946355819702,15.351619720458984,12.131410598754883,True,1.0,0.25,10,0.003921577241271734,0.0,4,0,0.5186097025871277,0.09937474131584167,0.0830126702785492,0.5186096429824829,0.09937474876642227,0.41923489421606064,0.8083823736964744,True,6.247354984283447,1.1971033811569214,5.050251603126526,0.8083823659503118,0.0,0.0,0.0,0.199927419424057,0.8501062393188477,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/iphone15pro/turkiye-NF-1002__45b767ed7bb0__exact.npz,44c8c642645f134a869fda758c0ff789b082f90a5abb861700b5fe93fa0e4aae,4364229,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,turkiye-NF-1002,scan,train/attack/digital_2/scan/turkiye-NF-1002.jpg,1.0,0.9999898672103882,1.0132789611816406e-05,0.9999746084213257,11.503898620605469,10.578967094421387,True,1.0,0.25,10,0.0039215851575136185,0.0,6,0,0.5898248553276062,0.10674424469470978,0.08452531695365906,0.5898249745368958,0.10674423724412918,0.48308073729276657,0.8190238768239002,True,6.978086948394775,1.2628670930862427,5.715219855308533,0.8190238811259367,0.0,0.0,0.0,0.03520125895738602,0.9600657224655151,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/scan/turkiye-NF-1002__0473adb87fbb__exact.npz,7960957b42decab9fd62597688737ed118637c382db7342480c5b3ed64b7009d,4387027,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,turkiye-NM-1055,huawei,train/attack/digital_2/huawei/turkiye-NM-1055.jpg,1.0,0.9998992681503296,0.00010073184967041016,0.5002133846282959,9.202531814575195,0.0008534938097000122,True,1.0,0.25,10,0.0039215851575136185,0.0,10,3,0.49599283933639526,0.16544893383979797,0.06983249634504318,0.4959927499294281,0.16544891893863678,0.3305438309907913,0.6664287553352796,True,7.102606773376465,2.369225263595581,4.733381509780884,0.6664287719719433,0.0,0.0,0.0,0.6328155994415283,0.49369412660598755,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/huawei/turkiye-NM-1055__3f2e3e76f15c__exact.npz,232fa57e49dc2378a9ee124f07ee3bd8ca0b30a826c1634d9ce42ee362bcf105,3775036,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,turkiye-NM-1055,iphone15pro,train/attack/digital_2/iphone15pro/turkiye-NM-1055.jpg,1.0,0.9999891519546509,1.0848045349121094e-05,0.7461767196655273,11.43661880493164,1.0783241987228394,True,1.0,0.25,10,0.0039215851575136185,0.0,8,0,0.46644651889801025,0.0594317801296711,0.0679575502872467,0.46644654870033264,0.0594317764043808,0.40701477229595184,0.8725860946554831,True,6.86379337310791,0.8745427131652832,5.989250659942627,0.8725860955267521,0.0,0.0,0.0,0.03626640513539314,0.9661102890968323,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/iphone15pro/turkiye-NM-1055__64e3719b4d6f__exact.npz,be54640d38aba6941b67d5c35e76ea9133401ca7c0eb394a970199c31d712e4d,4306932,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,turkiye-NM-1055,scan,train/attack/digital_2/scan/turkiye-NM-1055.jpg,1.0,0.9999961853027344,3.814697265625e-06,0.9350908994674683,12.485148429870605,2.667656421661377,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.473910927772522,0.13959871232509613,0.06937777251005173,0.4739108383655548,0.13959872722625732,0.3343121111392975,0.7054325077102863,True,6.830873966217041,2.012153387069702,4.818720579147339,0.7054325117077165,0.0,1.0,-1.0,0.3550592064857483,0.7004751563072205,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/scan/turkiye-NM-1055__2e93611899af__exact.npz,dd81c2fe040287f2ed4d4adbcb1f8c8a47a707fb57f3a132cb9ad1734a86a7cb,4136582,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,ukraine-025_03,huawei,train/attack/digital_2/huawei/ukraine-025_03.jpg,1.0,0.9999955892562866,4.410743713378906e-06,1.0,12.32453441619873,18.522266387939453,True,1.0,0.25,10,0.003921577241271734,0.0,9,0,0.4390919804573059,0.0010939051862806082,0.05515039339661598,0.4390919506549835,0.00109390530269593,0.4379980453522876,0.9975087101891433,True,7.961719512939453,0.01983495056629181,7.941884562373161,0.9975087102058725,0.0,0.0,0.0,0.0022075455635786057,0.990675687789917,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/huawei/ukraine-025_03__a0aea883a5b0__exact.npz,2e9d9ef2daf2800fcbad1141e55d7d2bf96a7ac9ad48245d5c77c9b6e6580750,3917105,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,ukraine-025_03,iphone15pro,train/attack/digital_2/iphone15pro/ukraine-025_03.jpg,1.0,0.9999988079071045,1.1920928955078125e-06,0.5026502013206482,13.671356201171875,0.010601133108139038,True,1.0,0.25,10,0.0039215851575136185,0.0,10,3,0.4299701750278473,0.08019906282424927,0.05575856938958168,0.4299701452255249,0.08019906282424927,0.34977108240127563,0.8134776013758261,True,7.7112836837768555,1.4383271932601929,6.272956490516663,0.8134775930645409,0.0,0.0,0.0,0.5088554620742798,0.547238826751709,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/iphone15pro/ukraine-025_03__444f2c806f6a__exact.npz,d35cbf1d61349af6b0cc4b2c3cf73a2a53f55974e2d7691dbb701f80b429b790,3721314,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,ukraine-025_03,scan,train/attack/digital_2/scan/ukraine-025_03.jpg,1.0,0.9999998807907104,1.1920928955078125e-07,0.7212462425231934,16.068086624145508,0.9506517052650452,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.4468371570110321,0.11274053901433945,0.0581868477165699,0.4468371570110321,0.11274055391550064,0.33409660309553146,0.7476920794375272,True,7.679349422454834,1.9375606775283813,5.741788744926453,0.7476920802870555,0.0,0.0,0.0,0.2068115770816803,0.7863919138908386,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/scan/ukraine-025_03__7a8ab2cafa98__exact.npz,930c1ae8d0d691cc377815c32aad78ff465f14a0f81fdcbcd8938f20990843ac,3913184,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,ukraine-NF-1068,huawei,train/attack/digital_2/huawei/ukraine-NF-1068.jpg,1.0,0.9999997615814209,2.384185791015625e-07,0.9691512584686279,15.322779655456543,3.4473252296447754,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.5112378597259521,0.02649720199406147,0.07751552760601044,0.5112378001213074,0.02649720013141632,0.48474059998989105,0.9481704988850022,True,6.595294952392578,0.341830849647522,6.253464102745056,0.948170498497036,0.0,0.0,0.0,0.2051159143447876,0.8132221102714539,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/huawei/ukraine-NF-1068__7fda38b05a13__exact.npz,230ae6dfb5454c0df6d993e8702eedd23989ba9de4e65151ac3f31487373318c,4069855,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,ukraine-NF-1068,iphone15pro,train/attack/digital_2/iphone15pro/ukraine-NF-1068.jpg,1.0,1.0,0.0,0.9970024228096008,22.44957733154297,5.806942939758301,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.48749300837516785,0.09526924788951874,0.06819438934326172,0.48749297857284546,0.09526924788951874,0.3922237306833267,0.8045730870454316,True,7.148578643798828,1.3970247507095337,5.751553893089294,0.8045730738485461,0.0,0.0,0.0,0.4687521457672119,0.5777372717857361,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/iphone15pro/ukraine-NF-1068__feb2b0b9220e__exact.npz,976aec85cae5364ac4ea095239f234c87c87aca1cd66e1e301b9ddfc1d6ec5be,3858109,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,ukraine-NF-1068,scan,train/attack/digital_2/scan/ukraine-NF-1068.jpg,1.0,1.0,0.0,0.9997686743736267,23.487010955810547,8.371417999267578,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.5502866506576538,0.2313755452632904,0.07653912901878357,0.5502867102622986,0.23137551546096802,0.31891119480133057,0.57953642865429,True,7.189612865447998,3.022970199584961,4.166642665863037,0.579536442899058,1.0,0.0,1.0,0.688029408454895,0.43641602993011475,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/scan/ukraine-NF-1068__c56ec87d86c9__exact.npz,507a1524a026fc4c66cf6b8811edfddf8b4093202a525485dbb27e180a8512e3,3994977,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,ukraine-NF-1073,huawei,train/attack/digital_2/huawei/ukraine-NF-1073.jpg,1.0,0.9998960494995117,0.00010395050048828125,0.9434657692909241,9.171092987060547,2.814714193344116,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.7123265862464905,0.00039488161564804614,0.12915977835655212,0.7123265266418457,0.0003948815574403852,0.7119316450844053,0.9994456453007555,True,5.515079975128174,0.003057310590520501,5.512022664537653,0.9994456452845093,1.0,0.0,1.0,0.008621272630989552,0.9751890897750854,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/huawei/ukraine-NF-1073__bff2a70d8124__exact.npz,41098410f27adbde82927a6673a48e46938f5d4b8c31bf2e5bfc344ce120ca7e,4124598,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,ukraine-NF-1073,iphone15pro,train/attack/digital_2/iphone15pro/ukraine-NF-1073.jpg,1.0,0.9999932050704956,6.794929504394531e-06,0.999982476234436,11.892277717590332,10.95109748840332,True,1.0,0.25,10,0.0029412410221993923,0.0,3,0,0.7268528938293457,0.14626286923885345,0.13661442697048187,0.7268528938293457,0.14626286923885345,0.5805900245904922,0.7987723919371313,True,5.320469856262207,1.0706254243850708,4.249844431877136,0.798772391666698,1.0,0.0,1.0,0.20943067967891693,0.8544930219650269,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/iphone15pro/ukraine-NF-1073__ea584b896b59__exact.npz,2b13c5551b42a39e2abede0bb2bdee6385411ecbd28313a4a68dd31ff0c8c210,3973961,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,ukraine-NF-1073,scan,train/attack/digital_2/scan/ukraine-NF-1073.jpg,0.99609375,0.9959034323692322,0.00019031763076782227,0.9998610019683838,5.49349308013916,8.881181716918945,True,1.0,0.25,10,0.003921577241271734,0.0,4,0,0.8368573784828186,0.14569026231765747,0.1395457684993744,0.8368574380874634,0.14569024741649628,0.6911671906709671,0.8259079255488799,True,5.997010707855225,1.0440319776535034,4.952978730201721,0.8259079350507127,1.0,0.0,1.0,0.0037045609205961227,0.9975139498710632,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/scan/ukraine-NF-1073__20daa7620de7__exact.npz,1112d10a701a7997baca19dfead74b9c025fe6f18987a24022c2ec092bf2ceb3,3829943,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,ukraine-NF-1106,huawei,train/attack/digital_2/huawei/ukraine-NF-1106.jpg,1.0,0.9999439716339111,5.602836608886719e-05,0.9999990463256836,9.790477752685547,13.89880657196045,True,1.0,0.25,10,0.0039215851575136185,0.0,8,0,0.4956827461719513,0.004426296334713697,0.07250186800956726,0.4956826865673065,0.004426296800374985,0.49125638976693153,0.9910703017871617,True,6.836826324462891,0.06105079501867294,6.775775529444218,0.9910703019030589,0.0,0.0,0.0,0.01261596567928791,0.9648556709289551,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/huawei/ukraine-NF-1106__c8abd279cfc7__exact.npz,4935dfc86fd8c1f4052ece30ec8d7c517246ee8f900fc1580441f1ab9785fa8b,4152948,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,ukraine-NF-1106,iphone15pro,train/attack/digital_2/iphone15pro/ukraine-NF-1106.jpg,1.0,0.9999945163726807,5.4836273193359375e-06,0.500934898853302,12.11695671081543,0.0037395134568214417,True,1.0,0.25,10,0.0039215851575136185,0.0,9,2,0.5196316838264465,0.03557337075471878,0.06801949441432953,0.5196316242218018,0.03557337448000908,0.4840582497417927,0.9315411672003535,True,7.639451503753662,0.522987961769104,7.116463541984558,0.9315411634575947,0.0,0.0,0.0,0.17309248447418213,0.8313979506492615,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/iphone15pro/ukraine-NF-1106__abb077e66702__exact.npz,43c42c94e4d94c666c024872b79b413c43da3d27358da3d1eaa3c5f8455fabed,4279056,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,ukraine-NF-1106,scan,train/attack/digital_2/scan/ukraine-NF-1106.jpg,0.99951171875,0.9995328187942505,2.110004425048828e-05,0.5001540780067444,7.66840934753418,0.000616319477558136,True,1.0,0.25,10,0.0039215851575136185,0.0,7,1,0.5274676084518433,0.049578677862882614,0.07005763798952103,0.5274676084518433,0.04957868158817291,0.47788892686367035,0.9060062062698219,True,7.529051780700684,0.7076841592788696,6.821367621421814,0.9060062037170623,0.0,0.0,0.0,0.1336676925420761,0.8672876358032227,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/scan/ukraine-NF-1106__808025317e23__exact.npz,6bc4595b77cccbbde9843839c68c13454a8edaf13df9c4b57000dc0c1978dd6d,3926920,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,usa-034_03,huawei,train/attack/digital_2/huawei/usa-034_03.jpg,1.0,0.9999979734420776,2.0265579223632812e-06,0.7624397873878479,13.124652862548828,1.1661021709442139,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.51165771484375,0.01455681212246418,0.08471062779426575,0.5116576552391052,0.01455681025981903,0.4971008449792862,0.9715497068972486,True,6.040064334869385,0.1718416064977646,5.86822272837162,0.9715497059351305,1.0,0.0,1.0,0.16791176795959473,0.8271316885948181,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/huawei/usa-034_03__5fae0f73f135__exact.npz,4f9074e491f9f4c880911962c348d7305699055baa3a2a3bf2016052da9700dc,3873569,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,usa-034_03,iphone15pro,train/attack/digital_2/iphone15pro/usa-034_03.jpg,1.0,1.0,0.0,0.9972079396247864,18.796621322631836,5.878196716308594,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.5137084126472473,0.06465108692646027,0.08882822096347809,0.5137084722518921,0.06465107947587967,0.4490573927760124,0.8741483098527162,True,5.783167362213135,0.727821409702301,5.055345952510834,0.8741483059166086,0.0,1.0,-1.0,0.15341812372207642,0.8364075422286987,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/iphone15pro/usa-034_03__dc4ce9de852f__exact.npz,bb777f802272da0df747335bdcb2399941e99fdfaee74309895b34cf8c565105,4455043,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,usa-034_03,scan,train/attack/digital_2/scan/usa-034_03.jpg,1.0,0.9999977350234985,2.2649765014648438e-06,0.8040584325790405,12.973812103271484,1.4118554592132568,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.5014232397079468,0.027714725583791733,0.08933153003454208,0.501423180103302,0.02771473117172718,0.4737084489315748,0.9447278620704821,True,5.613059043884277,0.3102457821369171,5.30281326174736,0.9447278605638495,0.0,0.0,0.0,0.18263497948646545,0.8302839398384094,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/scan/usa-034_03__02374b29b3d3__exact.npz,e574f5b022f1b92b4ee3a1c5d9a74a10a5d3dabeda5545d230e458b4173fb5ad,4098215,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,usa-067_03,huawei,train/attack/digital_2/huawei/usa-067_03.jpg,1.0,0.9999997615814209,2.384185791015625e-07,0.5004330277442932,15.157171249389648,0.0017321780323982239,True,1.0,0.25,10,0.0039215851575136185,0.0,10,1,0.48854416608810425,0.01844014972448349,0.08149944990873337,0.48854413628578186,0.01844015158712864,0.4701039846986532,0.9622548911807187,True,5.994447231292725,0.22626106441020966,5.768186166882515,0.9622548909549054,0.0,0.0,0.0,0.06994819641113281,0.8998831510543823,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/huawei/usa-067_03__70b511389e06__exact.npz,f41901d661246f125bcdbb24da795247ee8440755c8aa24c5ec3c8c7b236e2da,3790570,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,usa-067_03,iphone15pro,train/attack/digital_2/iphone15pro/usa-067_03.jpg,1.0,0.9999997615814209,2.384185791015625e-07,0.7096120715141296,15.432150840759277,0.893500566482544,True,1.0,0.25,10,0.0039215851575136185,0.0,8,0,0.47298699617385864,0.08446191251277924,0.08372830599546432,0.47298696637153625,0.08446191251277924,0.388525053858757,0.8214286681920248,True,5.649068832397461,1.0087617635726929,4.640307068824768,0.8214286648823546,0.0,1.0,-1.0,0.1627454310655594,0.831755518913269,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/iphone15pro/usa-067_03__6c99052efad0__exact.npz,c24c2ba48eb904032c2690748413bb90db9d9e06ed6c0e056c0e2ba234554ad8,3742958,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,usa-067_03,scan,train/attack/digital_2/scan/usa-067_03.jpg,1.0,0.9999998807907104,1.1920928955078125e-07,0.9888060092926025,16.0076904296875,4.481118202209473,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.4730728268623352,0.13203559815883636,0.08437786251306534,0.4730727970600128,0.13203559815883636,0.34103719890117645,0.7208979273815935,True,5.606598377227783,1.564813256263733,4.04178512096405,0.7208979222375718,0.0,1.0,-1.0,0.5025007724761963,0.5868133902549744,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/scan/usa-067_03__e66367fa4b73__exact.npz,4d439f7c9620e341f261faff588aa0ceba6fd3613061c383cf41d163d4c2fddc,3825320,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,usa-NF-1036,huawei,train/attack/digital_2/huawei/usa-NF-1036.jpg,1.0,1.0,0.0,0.9851332902908325,22.270980834960938,4.193653106689453,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.4672929644584656,0.060450248420238495,0.10630715638399124,0.4672929346561432,0.060450248420238495,0.4068426862359047,0.8706373584168982,True,4.395686626434326,0.5686376094818115,3.8270490169525146,0.8706373638961892,0.0,0.0,0.0,0.2215588390827179,0.7769720554351807,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/huawei/usa-NF-1036__05cae596aac9__exact.npz,9b969ebb973107a19fb58c7e7896e3da176acd222762529bcb28f8f3e6cfdb51,4263480,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,usa-NF-1036,iphone15pro,train/attack/digital_2/iphone15pro/usa-NF-1036.jpg,1.0,1.0,0.0,0.9744485020637512,23.242521286010742,3.6411733627319336,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.497533917427063,0.026182251051068306,0.10593133419752121,0.4975339472293854,0.026182252913713455,0.4713516943156719,0.9473759467881249,True,4.696759223937988,0.24716250598430634,4.449596717953682,0.9473759470733368,1.0,0.0,1.0,0.07995538413524628,0.8892569541931152,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/iphone15pro/usa-NF-1036__151ec583628a__exact.npz,6b9a0c306c7897c8994b41810bd0f34c7983e20e1d2e345ab5f8ae09f4e81c84,4697712,float32,float32,512,864,resnet_exact_archive_v1
dev_val,digital_2,usa-NF-1036,scan,train/attack/digital_2/scan/usa-NF-1036.jpg,1.0,1.0,0.0,0.9999744892120361,26.119525909423828,10.57652473449707,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.5194159746170044,0.07593142241239548,0.11267297714948654,0.5194159746170044,0.07593142986297607,0.4434845447540283,0.8538138340489725,True,4.60994291305542,0.6739098429679871,3.936033070087433,0.853813842019721,0.0,1.0,-1.0,0.25463956594467163,0.7131633162498474,False,False,True,output/resnet18_localisation_attack_preserve_cls_full_archive_v2/exact_archive/dev_val/digital_2/scan/usa-NF-1036__1b2fa637edda__exact.npz,8a71718ae42e602a4e39f2135bbb9d397e8987bee1bb584f6a0ef6fa74a9757f,4737608,float32,float32,512,864,resnet_exact_archive_v1
