image_path,split,variant,file_stem,hardware_source,inventory_row,field_name,field_norm,semantic_type,region_provenance,native_width,native_height,original_x0,original_y0,original_x1,original_y1,clipped_x0,clipped_y0,clipped_x1,clipped_y1,annotation_clipped,content_width_r512,pad_left_r512,pad_right_r512,model_x0,model_y0,model_x1,model_y1
train/attack/digital_1/iphone15pro/turkiye-083_03.jpg,project_train,digital_1,turkiye-083_03,iphone15pro,17883,name_other,name_other,text,altered,2831,1791,968,923,1125,1021,968,923,1125,1021,0,809,27,28,303,263,349,292
train/attack/digital_1/scan/turkiye-083_03.jpg,project_train,digital_1,turkiye-083_03,scan,20479,face,face,face,altered,1989,1252,1761,652,1912,802,1761,652,1912,802,0,813,25,26,744,266,807,328
train/attack/digital_1/scan/turkiye-083_03.jpg,project_train,digital_1,turkiye-083_03,scan,20480,face,face,face,altered,1989,1252,87,558,534,1005,87,558,534,1005,0,813,25,26,60,228,244,411
train/attack/digital_1/scan/turkiye-083_03.jpg,project_train,digital_1,turkiye-083_03,scan,20481,dob,dob,text,altered,1989,1252,816,793,956,869,816,793,956,869,0,813,25,26,358,324,416,356
train/attack/digital_1/scan/turkiye-083_03.jpg,project_train,digital_1,turkiye-083_03,scan,20482,doe,doe,text,altered,1989,1252,809,1106,949,1182,809,1106,949,1182,0,813,25,26,355,452,413,484
train/attack/digital_1/scan/turkiye-083_03.jpg,project_train,digital_1,turkiye-083_03,scan,20483,name_other,name_other,text,altered,1989,1252,676,638,785,712,676,638,785,712,0,813,25,26,301,260,346,292
train/attack/digital_1/huawei/turkiye-086_03.jpg,project_train,digital_1,turkiye-086_03,huawei,15297,face,face,face,altered,3211,1976,138,933,853,1649,138,933,853,1649,0,832,16,16,51,241,238,428
train/attack/digital_1/huawei/turkiye-086_03.jpg,project_train,digital_1,turkiye-086_03,huawei,15298,face,face,face,altered,3211,1976,2846,1043,3098,1294,2846,1043,3098,1294,0,832,16,16,753,270,819,336
train/attack/digital_1/huawei/turkiye-086_03.jpg,project_train,digital_1,turkiye-086_03,huawei,15299,dob,dob,text,altered,3211,1976,1319,1254,1544,1377,1319,1254,1544,1377,0,832,16,16,357,324,417,357
train/attack/digital_1/huawei/turkiye-086_03.jpg,project_train,digital_1,turkiye-086_03,huawei,15300,doe,doe,text,altered,3211,1976,1308,1755,1533,1878,1308,1755,1533,1878,0,832,16,16,354,454,414,487
train/attack/digital_1/huawei/turkiye-086_03.jpg,project_train,digital_1,turkiye-086_03,huawei,15301,name,name,text,altered,3211,1976,1087,1009,1291,1126,1087,1009,1291,1126,0,832,16,16,297,261,351,292
train/attack/digital_1/iphone15pro/turkiye-086_03.jpg,project_train,digital_1,turkiye-086_03,iphone15pro,17890,face,face,face,altered,2824,1799,137,870,787,1519,137,870,787,1519,0,804,30,30,69,247,255,433
train/attack/digital_1/iphone15pro/turkiye-086_03.jpg,project_train,digital_1,turkiye-086_03,iphone15pro,17891,face,face,face,altered,2824,1799,2498,917,2718,1137,2498,917,2718,1137,0,804,30,30,741,260,804,324
train/attack/digital_1/iphone15pro/turkiye-086_03.jpg,project_train,digital_1,turkiye-086_03,iphone15pro,17892,dob,dob,text,altered,2824,1799,1182,1148,1378,1244,1182,1148,1378,1244,0,804,30,30,366,326,423,355
train/attack/digital_1/iphone15pro/turkiye-086_03.jpg,project_train,digital_1,turkiye-086_03,iphone15pro,17893,doe,doe,text,altered,2824,1799,1193,1599,1389,1695,1193,1599,1389,1695,0,804,30,30,369,455,426,483
train/attack/digital_1/iphone15pro/turkiye-086_03.jpg,project_train,digital_1,turkiye-086_03,iphone15pro,17894,name,name,text,altered,2824,1799,967,928,1148,1026,967,928,1148,1026,0,804,30,30,305,264,357,293
train/attack/digital_1/scan/turkiye-086_03.jpg,project_train,digital_1,turkiye-086_03,scan,20490,face,face,face,altered,1993,1248,80,583,534,1037,80,583,534,1037,0,818,23,23,55,239,243,426
train/attack/digital_1/scan/turkiye-086_03.jpg,project_train,digital_1,turkiye-086_03,scan,20491,face,face,face,altered,1993,1248,1758,658,1916,815,1758,658,1916,815,0,818,23,23,744,269,810,335
train/attack/digital_1/scan/turkiye-086_03.jpg,project_train,digital_1,turkiye-086_03,scan,20492,dob,dob,text,altered,1993,1248,817,789,956,865,817,789,956,865,0,818,23,23,358,323,416,355
train/attack/digital_1/scan/turkiye-086_03.jpg,project_train,digital_1,turkiye-086_03,scan,20493,doe,doe,text,altered,1993,1248,810,1103,949,1179,810,1103,949,1179,0,818,23,23,355,452,413,484
train/attack/digital_1/scan/turkiye-086_03.jpg,project_train,digital_1,turkiye-086_03,scan,20494,name,name,text,altered,1993,1248,674,635,799,710,674,635,799,710,0,818,23,23,299,260,351,292
train/attack/digital_1/huawei/turkiye-092_03.jpg,project_train,digital_1,turkiye-092_03,huawei,15308,face,face,face,altered,3027,1889,160,953,819,1613,160,953,819,1613,0,820,22,22,65,258,244,438
train/attack/digital_1/huawei/turkiye-092_03.jpg,project_train,digital_1,turkiye-092_03,huawei,15309,face,face,face,altered,3027,1889,2682,1021,2908,1247,2682,1021,2908,1247,0,820,22,22,748,276,810,338
train/attack/digital_1/huawei/turkiye-092_03.jpg,project_train,digital_1,turkiye-092_03,huawei,15310,dob,dob,text,altered,3027,1889,1243,1198,1453,1314,1243,1198,1453,1314,0,820,22,22,358,324,416,357
train/attack/digital_1/huawei/turkiye-092_03.jpg,project_train,digital_1,turkiye-092_03,huawei,15311,doe,doe,text,altered,3027,1889,1237,1670,1447,1786,1237,1670,1447,1786,0,820,22,22,357,452,414,485
train/attack/digital_1/huawei/turkiye-092_03.jpg,project_train,digital_1,turkiye-092_03,huawei,15312,name_other,name_other,text,altered,3027,1889,1019,965,1190,1076,1019,965,1190,1076,0,820,22,22,298,261,345,292
train/attack/digital_1/iphone15pro/turkiye-092_03.jpg,project_train,digital_1,turkiye-092_03,iphone15pro,17901,face,face,face,altered,2632,1609,2327,873,2516,1062,2327,873,2516,1062,0,838,13,13,753,277,815,338
train/attack/digital_1/iphone15pro/turkiye-092_03.jpg,project_train,digital_1,turkiye-092_03,iphone15pro,17902,face,face,face,altered,2632,1609,146,816,694,1364,146,816,694,1364,0,838,13,13,59,259,234,435
train/attack/digital_1/iphone15pro/turkiye-092_03.jpg,project_train,digital_1,turkiye-092_03,iphone15pro,17903,dob,dob,text,altered,2632,1609,1084,1018,1263,1117,1084,1018,1263,1117,0,838,13,13,358,323,416,356
train/attack/digital_1/iphone15pro/turkiye-092_03.jpg,project_train,digital_1,turkiye-092_03,iphone15pro,17904,doe,doe,text,altered,2632,1609,1073,1424,1252,1523,1073,1424,1252,1523,0,838,13,13,354,453,412,485
train/attack/digital_1/iphone15pro/turkiye-092_03.jpg,project_train,digital_1,turkiye-092_03,iphone15pro,17905,name_other,name_other,text,altered,2632,1609,886,820,1034,916,886,820,1034,916,0,838,13,13,295,260,343,292
train/attack/digital_1/scan/turkiye-092_03.jpg,project_train,digital_1,turkiye-092_03,scan,20501,face,face,face,altered,1995,1247,1766,651,1917,802,1766,651,1917,802,0,819,22,23,746,267,809,330
train/attack/digital_1/scan/turkiye-092_03.jpg,project_train,digital_1,turkiye-092_03,scan,20502,face,face,face,altered,1995,1247,107,645,545,1083,107,645,545,1083,0,819,22,23,65,264,246,445
train/attack/digital_1/scan/turkiye-092_03.jpg,project_train,digital_1,turkiye-092_03,scan,20503,dob,dob,text,altered,1995,1247,833,800,970,867,833,800,970,867,0,819,22,23,363,328,421,356
train/attack/digital_1/scan/turkiye-092_03.jpg,project_train,digital_1,turkiye-092_03,scan,20504,doe,doe,text,altered,1995,1247,838,1113,975,1180,838,1113,975,1180,0,819,22,23,366,456,423,485
train/attack/digital_1/scan/turkiye-092_03.jpg,project_train,digital_1,turkiye-092_03,scan,20505,name_other,name_other,text,altered,1995,1247,673,645,787,714,673,645,787,714,0,819,22,23,298,264,346,294
train/attack/digital_1/huawei/turkiye-121_03.jpg,project_train,digital_1,turkiye-121_03,huawei,15352,face,face,face,altered,3042,1897,2684,949,2914,1178,2684,949,2914,1178,0,821,21,22,745,256,808,318
train/attack/digital_1/huawei/turkiye-121_03.jpg,project_train,digital_1,turkiye-121_03,huawei,15353,face,face,face,altered,3042,1897,130,837,813,1520,130,837,813,1520,0,821,21,22,56,225,241,411
train/attack/digital_1/huawei/turkiye-121_03.jpg,project_train,digital_1,turkiye-121_03,huawei,15354,dob,dob,text,altered,3042,1897,1261,1210,1473,1313,1261,1210,1473,1313,0,821,21,22,361,326,419,355
train/attack/digital_1/huawei/turkiye-121_03.jpg,project_train,digital_1,turkiye-121_03,huawei,15355,doe,doe,text,altered,3042,1897,1275,1687,1490,1793,1275,1687,1490,1793,0,821,21,22,365,455,424,484
train/attack/digital_1/huawei/turkiye-121_03.jpg,project_train,digital_1,turkiye-121_03,huawei,15356,name,name,text,altered,3042,1897,1032,975,1247,1081,1032,975,1247,1081,0,821,21,22,299,263,358,292
train/attack/digital_1/iphone15pro/turkiye-121_03.jpg,project_train,digital_1,turkiye-121_03,iphone15pro,17945,face,face,face,altered,2633,1613,2316,832,2515,1032,2316,832,2515,1032,0,836,14,14,749,264,813,328
train/attack/digital_1/iphone15pro/turkiye-121_03.jpg,project_train,digital_1,turkiye-121_03,iphone15pro,17946,face,face,face,altered,2633,1613,96,680,706,1290,96,680,706,1290,0,836,14,14,44,215,239,410
train/attack/digital_1/iphone15pro/turkiye-121_03.jpg,project_train,digital_1,turkiye-121_03,iphone15pro,17947,dob,dob,text,altered,2633,1613,1087,1019,1266,1118,1087,1019,1266,1118,0,836,14,14,359,323,416,355
train/attack/digital_1/iphone15pro/turkiye-121_03.jpg,project_train,digital_1,turkiye-121_03,iphone15pro,17948,doe,doe,text,altered,2633,1613,1080,1427,1259,1526,1080,1427,1259,1526,0,836,14,14,356,452,414,485
train/attack/digital_1/iphone15pro/turkiye-121_03.jpg,project_train,digital_1,turkiye-121_03,iphone15pro,17949,name,name,text,altered,2633,1613,897,821,1080,917,897,821,1080,917,0,836,14,14,298,260,357,292
train/attack/digital_1/scan/turkiye-121_03.jpg,project_train,digital_1,turkiye-121_03,scan,20545,face,face,face,altered,1995,1248,1759,647,1912,801,1759,647,1912,801,0,818,23,23,744,265,807,329
train/attack/digital_1/scan/turkiye-121_03.jpg,project_train,digital_1,turkiye-121_03,scan,20546,face,face,face,altered,1995,1248,64,524,546,1006,64,524,546,1006,0,818,23,23,49,214,247,413
train/attack/digital_1/scan/turkiye-121_03.jpg,project_train,digital_1,turkiye-121_03,scan,20547,dob,dob,text,altered,1995,1248,822,793,963,869,822,793,963,869,0,818,23,23,360,325,418,357
train/attack/digital_1/scan/turkiye-121_03.jpg,project_train,digital_1,turkiye-121_03,scan,20548,doe,doe,text,altered,1995,1248,814,1106,953,1182,814,1106,953,1182,0,818,23,23,356,453,414,485
train/attack/digital_1/scan/turkiye-121_03.jpg,project_train,digital_1,turkiye-121_03,scan,20549,name,name,text,altered,1995,1248,681,638,819,713,681,638,819,713,0,818,23,23,302,261,359,293
train/attack/digital_1/huawei/turkiye-126_03.jpg,project_train,digital_1,turkiye-126_03,huawei,15363,face,face,face,altered,3217,1975,2833,1041,3093,1301,2833,1041,3093,1301,0,834,15,15,749,269,817,338
train/attack/digital_1/huawei/turkiye-126_03.jpg,project_train,digital_1,turkiye-126_03,huawei,15364,face,face,face,altered,3217,1975,91,904,852,1665,91,904,852,1665,0,834,15,15,38,234,236,432
train/attack/digital_1/huawei/turkiye-126_03.jpg,project_train,digital_1,turkiye-126_03,huawei,15365,dob,dob,text,altered,3217,1975,1318,1262,1541,1385,1318,1262,1541,1385,0,834,15,15,356,327,415,360
train/attack/digital_1/huawei/turkiye-126_03.jpg,project_train,digital_1,turkiye-126_03,huawei,15366,doe,doe,text,altered,3217,1975,1307,1761,1530,1884,1307,1761,1530,1884,0,834,15,15,353,456,412,489
train/attack/digital_1/huawei/turkiye-126_03.jpg,project_train,digital_1,turkiye-126_03,huawei,15367,name_other,name_other,text,altered,3217,1975,1088,1014,1264,1132,1088,1014,1264,1132,0,834,15,15,297,262,343,294
train/attack/digital_1/iphone15pro/turkiye-126_03.jpg,project_train,digital_1,turkiye-126_03,iphone15pro,17956,face,face,face,altered,2824,1804,2484,907,2721,1144,2484,907,2721,1144,0,801,31,32,735,257,803,325
train/attack/digital_1/iphone15pro/turkiye-126_03.jpg,project_train,digital_1,turkiye-126_03,iphone15pro,17957,face,face,face,altered,2824,1804,125,867,784,1526,125,867,784,1526,0,801,31,32,66,246,254,434
train/attack/digital_1/iphone15pro/turkiye-126_03.jpg,project_train,digital_1,turkiye-126_03,iphone15pro,17958,dob,dob,text,altered,2824,1804,1185,1151,1378,1247,1185,1151,1378,1247,0,801,31,32,367,326,422,354
train/attack/digital_1/iphone15pro/turkiye-126_03.jpg,project_train,digital_1,turkiye-126_03,iphone15pro,17959,doe,doe,text,altered,2824,1804,1193,1601,1386,1697,1193,1601,1386,1697,0,801,31,32,369,454,425,482
train/attack/digital_1/iphone15pro/turkiye-126_03.jpg,project_train,digital_1,turkiye-126_03,iphone15pro,17960,name_other,name_other,text,altered,2824,1804,973,931,1130,1032,973,931,1130,1032,0,801,31,32,306,264,352,293
train/attack/digital_1/scan/turkiye-126_03.jpg,project_train,digital_1,turkiye-126_03,scan,20556,face,face,face,altered,1992,1247,1750,656,1911,817,1750,656,1911,817,0,818,23,23,741,269,808,336
train/attack/digital_1/scan/turkiye-126_03.jpg,project_train,digital_1,turkiye-126_03,scan,20557,face,face,face,altered,1992,1247,55,570,526,1041,55,570,526,1041,0,818,23,23,45,234,239,428
train/attack/digital_1/scan/turkiye-126_03.jpg,project_train,digital_1,turkiye-126_03,scan,20558,dob,dob,text,altered,1992,1247,817,792,956,868,817,792,956,868,0,818,23,23,358,325,416,357
train/attack/digital_1/scan/turkiye-126_03.jpg,project_train,digital_1,turkiye-126_03,scan,20559,doe,doe,text,altered,1992,1247,808,1104,947,1180,808,1104,947,1180,0,818,23,23,354,453,412,485
train/attack/digital_1/scan/turkiye-126_03.jpg,project_train,digital_1,turkiye-126_03,scan,20560,name_other,name_other,text,altered,1992,1247,677,637,787,711,677,637,787,711,0,818,23,23,301,261,347,292
train/attack/digital_1/huawei/turkiye-127_03.jpg,project_train,digital_1,turkiye-127_03,huawei,15374,face,face,face,altered,3209,1986,103,957,831,1685,103,957,831,1685,0,827,18,19,44,246,233,435
train/attack/digital_1/huawei/turkiye-127_03.jpg,project_train,digital_1,turkiye-127_03,huawei,15375,face,face,face,altered,3209,1986,2827,1065,3076,1314,2827,1065,3076,1314,0,827,18,19,746,274,811,339
train/attack/digital_1/huawei/turkiye-127_03.jpg,project_train,digital_1,turkiye-127_03,huawei,15376,dob,dob,text,altered,3209,1986,1310,1265,1534,1388,1310,1265,1534,1388,0,827,18,19,355,326,414,358
train/attack/digital_1/huawei/turkiye-127_03.jpg,project_train,digital_1,turkiye-127_03,huawei,15377,doe,doe,text,altered,3209,1986,1299,1768,1523,1894,1299,1768,1523,1894,0,827,18,19,352,455,411,489
train/attack/digital_1/huawei/turkiye-127_03.jpg,project_train,digital_1,turkiye-127_03,huawei,15378,name,name,text,altered,3209,1986,1077,1017,1310,1137,1077,1017,1310,1137,0,827,18,19,295,262,356,294
train/attack/digital_1/iphone15pro/turkiye-127_03.jpg,project_train,digital_1,turkiye-127_03,iphone15pro,17967,face,face,face,altered,2804,1786,2471,904,2708,1142,2471,904,2708,1142,0,804,30,30,738,259,807,328
train/attack/digital_1/iphone15pro/turkiye-127_03.jpg,project_train,digital_1,turkiye-127_03,iphone15pro,17968,face,face,face,altered,2804,1786,92,866,773,1547,92,866,773,1547,0,804,30,30,56,248,252,444
train/attack/digital_1/iphone15pro/turkiye-127_03.jpg,project_train,digital_1,turkiye-127_03,iphone15pro,17969,dob,dob,text,altered,2804,1786,1176,1140,1371,1235,1176,1140,1371,1235,0,804,30,30,367,326,424,355
train/attack/digital_1/iphone15pro/turkiye-127_03.jpg,project_train,digital_1,turkiye-127_03,iphone15pro,17970,doe,doe,text,altered,2804,1786,1184,1590,1379,1685,1184,1590,1379,1685,0,804,30,30,369,455,426,484
train/attack/digital_1/iphone15pro/turkiye-127_03.jpg,project_train,digital_1,turkiye-127_03,iphone15pro,17971,name,name,text,altered,2804,1786,957,919,1162,1019,957,919,1162,1019,0,804,30,30,304,263,364,293
train/attack/digital_1/scan/turkiye-127_03.jpg,project_train,digital_1,turkiye-127_03,scan,20567,face,face,face,altered,1994,1246,1754,664,1912,822,1754,664,1912,822,0,819,22,23,742,272,808,338
train/attack/digital_1/scan/turkiye-127_03.jpg,project_train,digital_1,turkiye-127_03,scan,20568,face,face,face,altered,1994,1246,66,599,526,1059,66,599,526,1059,0,819,22,23,49,246,239,436
train/attack/digital_1/scan/turkiye-127_03.jpg,project_train,digital_1,turkiye-127_03,scan,20569,dob,dob,text,altered,1994,1246,819,791,958,867,819,791,958,867,0,819,22,23,358,325,416,357
train/attack/digital_1/scan/turkiye-127_03.jpg,project_train,digital_1,turkiye-127_03,scan,20570,doe,doe,text,altered,1994,1246,812,1105,951,1181,812,1105,951,1181,0,819,22,23,355,454,413,486
train/attack/digital_1/scan/turkiye-127_03.jpg,project_train,digital_1,turkiye-127_03,scan,20571,name,name,text,altered,1994,1246,674,637,817,712,674,637,817,712,0,819,22,23,298,261,358,293
train/attack/digital_1/huawei/turkiye-129_03.jpg,project_train,digital_1,turkiye-129_03,huawei,15385,face,face,face,altered,3202,1972,105,902,864,1662,105,902,864,1662,0,831,16,17,43,234,241,432
train/attack/digital_1/huawei/turkiye-129_03.jpg,project_train,digital_1,turkiye-129_03,huawei,15386,face,face,face,altered,3202,1972,2825,1040,3083,1298,2825,1040,3083,1298,0,831,16,17,749,270,817,338
train/attack/digital_1/huawei/turkiye-129_03.jpg,project_train,digital_1,turkiye-129_03,huawei,15387,dob,dob,text,altered,3202,1972,1319,1256,1542,1379,1319,1256,1542,1379,0,831,16,17,358,326,417,359
train/attack/digital_1/huawei/turkiye-129_03.jpg,project_train,digital_1,turkiye-129_03,huawei,15388,doe,doe,text,altered,3202,1972,1308,1755,1531,1878,1308,1755,1531,1878,0,831,16,17,355,455,414,488
train/attack/digital_1/huawei/turkiye-129_03.jpg,project_train,digital_1,turkiye-129_03,huawei,15389,name,name,text,altered,3202,1972,1094,1009,1276,1126,1094,1009,1276,1126,0,831,16,17,299,261,348,293
train/attack/digital_1/iphone15pro/turkiye-129_03.jpg,project_train,digital_1,turkiye-129_03,iphone15pro,17978,face,face,face,altered,2852,1780,2487,891,2724,1128,2487,891,2724,1128,0,820,22,22,737,256,806,325
train/attack/digital_1/iphone15pro/turkiye-129_03.jpg,project_train,digital_1,turkiye-129_03,iphone15pro,17979,face,face,face,altered,2852,1780,107,826,791,1510,107,826,791,1510,0,820,22,22,52,237,250,435
train/attack/digital_1/iphone15pro/turkiye-129_03.jpg,project_train,digital_1,turkiye-129_03,iphone15pro,17980,dob,dob,text,altered,2852,1780,1184,1134,1379,1231,1184,1134,1379,1231,0,820,22,22,362,326,419,355
train/attack/digital_1/iphone15pro/turkiye-129_03.jpg,project_train,digital_1,turkiye-129_03,iphone15pro,17981,doe,doe,text,altered,2852,1780,1194,1581,1392,1680,1194,1581,1392,1680,0,820,22,22,365,454,423,484
train/attack/digital_1/iphone15pro/turkiye-129_03.jpg,project_train,digital_1,turkiye-129_03,iphone15pro,17982,name,name,text,altered,2852,1780,972,914,1134,1013,972,914,1134,1013,0,820,22,22,301,262,349,292
train/attack/digital_1/scan/turkiye-129_03.jpg,project_train,digital_1,turkiye-129_03,scan,20578,face,face,face,altered,1996,1250,69,574,541,1046,69,574,541,1046,0,818,23,23,51,235,245,429
train/attack/digital_1/scan/turkiye-129_03.jpg,project_train,digital_1,turkiye-129_03,scan,20579,face,face,face,altered,1996,1250,1759,656,1923,820,1759,656,1923,820,0,818,23,23,743,268,812,336
train/attack/digital_1/scan/turkiye-129_03.jpg,project_train,digital_1,turkiye-129_03,scan,20580,dob,dob,text,altered,1996,1250,824,792,965,868,824,792,965,868,0,818,23,23,360,324,419,356
train/attack/digital_1/scan/turkiye-129_03.jpg,project_train,digital_1,turkiye-129_03,scan,20581,doe,doe,text,altered,1996,1250,818,1105,959,1180,818,1105,959,1180,0,818,23,23,358,452,417,484
train/attack/digital_1/scan/turkiye-129_03.jpg,project_train,digital_1,turkiye-129_03,scan,20582,name,name,text,altered,1996,1250,685,636,798,709,685,636,798,709,0,818,23,23,303,260,351,291
train/attack/digital_1/huawei/turkiye-130_03.jpg,project_train,digital_1,turkiye-130_03,huawei,15396,face,face,face,altered,3198,1975,158,941,819,1601,158,941,819,1601,0,829,17,18,57,243,230,416
train/attack/digital_1/huawei/turkiye-130_03.jpg,project_train,digital_1,turkiye-130_03,huawei,15397,face,face,face,altered,3198,1975,2843,1054,3068,1280,2843,1054,3068,1280,0,829,17,18,753,273,813,332
train/attack/digital_1/huawei/turkiye-130_03.jpg,project_train,digital_1,turkiye-130_03,huawei,15398,dob,dob,text,altered,3198,1975,1318,1255,1541,1378,1318,1255,1541,1378,0,829,17,18,358,325,417,358
train/attack/digital_1/huawei/turkiye-130_03.jpg,project_train,digital_1,turkiye-130_03,huawei,15399,doe,doe,text,altered,3198,1975,1307,1756,1530,1882,1307,1756,1530,1882,0,829,17,18,355,455,414,488
train/attack/digital_1/huawei/turkiye-130_03.jpg,project_train,digital_1,turkiye-130_03,huawei,15400,name,name,text,altered,3198,1975,1096,1008,1343,1128,1096,1008,1343,1128,0,829,17,18,301,261,366,293
train/attack/digital_1/iphone15pro/turkiye-130_03.jpg,project_train,digital_1,turkiye-130_03,iphone15pro,17989,face,face,face,altered,2828,1795,2503,920,2702,1119,2503,920,2702,1119,0,807,28,29,742,262,800,320
train/attack/digital_1/iphone15pro/turkiye-130_03.jpg,project_train,digital_1,turkiye-130_03,iphone15pro,17990,face,face,face,altered,2828,1795,168,893,737,1462,168,893,737,1462,0,807,28,29,75,254,239,418
train/attack/digital_1/iphone15pro/turkiye-130_03.jpg,project_train,digital_1,turkiye-130_03,iphone15pro,17991,dob,dob,text,altered,2828,1795,1186,1147,1380,1243,1186,1147,1380,1243,0,807,28,29,366,327,422,355
train/attack/digital_1/iphone15pro/turkiye-130_03.jpg,project_train,digital_1,turkiye-130_03,iphone15pro,17992,doe,doe,text,altered,2828,1795,1194,1596,1388,1692,1194,1596,1388,1692,0,807,28,29,368,455,425,483
train/attack/digital_1/iphone15pro/turkiye-130_03.jpg,project_train,digital_1,turkiye-130_03,iphone15pro,17993,name,name,text,altered,2828,1795,977,927,1195,1025,977,927,1195,1025,0,807,28,29,306,264,370,293
train/attack/digital_1/scan/turkiye-130_03.jpg,project_train,digital_1,turkiye-130_03,scan,20589,face,face,face,altered,1996,1248,1767,664,1911,809,1767,664,1911,809,0,819,22,23,747,272,807,332
train/attack/digital_1/scan/turkiye-130_03.jpg,project_train,digital_1,turkiye-130_03,scan,20590,face,face,face,altered,1996,1248,93,593,516,1016,93,593,516,1016,0,819,22,23,60,243,234,417
train/attack/digital_1/scan/turkiye-130_03.jpg,project_train,digital_1,turkiye-130_03,scan,20591,dob,dob,text,altered,1996,1248,822,792,961,868,822,792,961,868,0,819,22,23,359,324,417,357
train/attack/digital_1/scan/turkiye-130_03.jpg,project_train,digital_1,turkiye-130_03,scan,20592,doe,doe,text,altered,1996,1248,815,1105,954,1181,815,1105,954,1181,0,819,22,23,356,453,414,485
train/attack/digital_1/scan/turkiye-130_03.jpg,project_train,digital_1,turkiye-130_03,scan,20593,name,name,text,altered,1996,1248,685,638,839,713,685,638,839,713,0,819,22,23,303,261,367,293
train/attack/digital_1/huawei/turkiye-138_03.jpg,project_train,digital_1,turkiye-138_03,huawei,15407,face,face,face,altered,3039,1892,2688,993,2917,1221,2688,993,2917,1221,0,822,21,21,748,268,811,331
train/attack/digital_1/huawei/turkiye-138_03.jpg,project_train,digital_1,turkiye-138_03,huawei,15408,face,face,face,altered,3039,1892,148,870,796,1518,148,870,796,1518,0,822,21,21,61,235,237,411
train/attack/digital_1/huawei/turkiye-138_03.jpg,project_train,digital_1,turkiye-138_03,huawei,15409,dob,dob,text,altered,3039,1892,1249,1198,1461,1315,1249,1198,1461,1315,0,822,21,21,358,324,417,356
train/attack/digital_1/huawei/turkiye-138_03.jpg,project_train,digital_1,turkiye-138_03,huawei,15410,doe,doe,text,altered,3039,1892,1238,1671,1450,1788,1238,1671,1450,1788,0,822,21,21,355,452,414,484
train/attack/digital_1/huawei/turkiye-138_03.jpg,project_train,digital_1,turkiye-138_03,huawei,15411,name,name,text,altered,3039,1892,1030,966,1227,1080,1030,966,1227,1080,0,822,21,21,299,261,353,293
train/attack/digital_1/iphone15pro/turkiye-138_03.jpg,project_train,digital_1,turkiye-138_03,iphone15pro,18000,face,face,face,altered,2642,1616,2345,815,2542,1011,2345,815,2542,1011,0,837,13,14,755,258,819,321
train/attack/digital_1/iphone15pro/turkiye-138_03.jpg,project_train,digital_1,turkiye-138_03,iphone15pro,18001,face,face,face,altered,2642,1616,146,757,706,1317,146,757,706,1317,0,837,13,14,59,239,237,418
train/attack/digital_1/iphone15pro/turkiye-138_03.jpg,project_train,digital_1,turkiye-138_03,iphone15pro,18002,dob,dob,text,altered,2642,1616,1109,1032,1294,1119,1109,1032,1294,1119,0,837,13,14,364,326,423,355
train/attack/digital_1/iphone15pro/turkiye-138_03.jpg,project_train,digital_1,turkiye-138_03,iphone15pro,18003,doe,doe,text,altered,2642,1616,1116,1439,1304,1526,1116,1439,1304,1526,0,837,13,14,366,455,427,484
train/attack/digital_1/iphone15pro/turkiye-138_03.jpg,project_train,digital_1,turkiye-138_03,iphone15pro,18004,name,name,text,altered,2642,1616,908,830,1083,919,908,830,1083,919,0,837,13,14,300,262,357,292
train/attack/digital_1/scan/turkiye-138_03.jpg,project_train,digital_1,turkiye-138_03,scan,20600,face,face,face,altered,1995,1250,1761,653,1913,805,1761,653,1913,805,0,817,23,24,744,267,807,330
train/attack/digital_1/scan/turkiye-138_03.jpg,project_train,digital_1,turkiye-138_03,scan,20601,face,face,face,altered,1995,1250,93,575,526,1009,93,575,526,1009,0,817,23,24,61,235,239,414
train/attack/digital_1/scan/turkiye-138_03.jpg,project_train,digital_1,turkiye-138_03,scan,20602,dob,dob,text,altered,1995,1250,823,791,962,867,823,791,962,867,0,817,23,24,360,323,417,356
train/attack/digital_1/scan/turkiye-138_03.jpg,project_train,digital_1,turkiye-138_03,scan,20603,doe,doe,text,altered,1995,1250,816,1106,955,1182,816,1106,955,1182,0,817,23,24,357,453,415,485
train/attack/digital_1/scan/turkiye-138_03.jpg,project_train,digital_1,turkiye-138_03,scan,20604,name,name,text,altered,1995,1250,681,636,811,711,681,636,811,711,0,817,23,24,301,260,356,292
train/attack/digital_1/huawei/turkiye-NF-1008.jpg,project_train,digital_1,turkiye-NF-1008,huawei,15429,face,face,face,altered,3047,1899,2679,963,2954,1237,2679,963,2954,1237,0,822,21,21,743,259,818,334
train/attack/digital_1/huawei/turkiye-NF-1008.jpg,project_train,digital_1,turkiye-NF-1008,huawei,15430,face,face,face,altered,3047,1899,84,756,901,1573,84,756,901,1573,0,822,21,21,43,203,265,425
train/attack/digital_1/huawei/turkiye-NF-1008.jpg,project_train,digital_1,turkiye-NF-1008,huawei,15431,dob,dob,text,altered,3047,1899,1260,1198,1468,1315,1260,1198,1468,1315,0,822,21,21,360,322,418,355
train/attack/digital_1/huawei/turkiye-NF-1008.jpg,project_train,digital_1,turkiye-NF-1008,huawei,15432,doe,doe,text,altered,3047,1899,1252,1676,1460,1793,1252,1676,1460,1793,0,822,21,21,358,451,415,484
