eval_split,variant,image_path,file_stem,hardware_source,region_index_within_image,field_name,kind,original_x0,original_y0,original_x1,original_y1,clipped,native_width,native_height,valid_after_clip,x0,y0,x1,y1
official_test,digital_3,test/attack/digital_3/iphone15pro/russian-NF-1028.jpg,russian-NF-1028,iphone15pro,1,doe,text,1000,1627,1404,1712,False,2820,1798,True,1000,1627,1404,1712
official_test,digital_3,test/attack/digital_3/iphone15pro/russian-NF-1028.jpg,russian-NF-1028,iphone15pro,2,name_en,text,985,747,1614,830,False,2820,1798,True,985,747,1614,830
official_test,digital_3,test/attack/digital_3/iphone15pro/russian-NF-1069.jpg,russian-NF-1069,iphone15pro,0,dob,text,1002,972,1409,1058,False,2840,1804,True,1002,972,1409,1058
official_test,digital_3,test/attack/digital_3/iphone15pro/russian-NF-1069.jpg,russian-NF-1069,iphone15pro,1,doe,text,1015,1633,1422,1719,False,2840,1804,True,1015,1633,1422,1719
official_test,digital_3,test/attack/digital_3/iphone15pro/russian-NF-1069.jpg,russian-NF-1069,iphone15pro,2,name_en,text,1000,753,1211,842,False,2840,1804,True,1000,753,1211,842
official_test,digital_3,test/attack/digital_3/iphone15pro/russian-NF-1080.jpg,russian-NF-1080,iphone15pro,0,dob,text,905,865,1277,954,False,2632,1620,True,905,865,1277,954
official_test,digital_3,test/attack/digital_3/iphone15pro/russian-NF-1080.jpg,russian-NF-1080,iphone15pro,1,doe,text,891,1464,1263,1553,False,2632,1620,True,891,1464,1263,1553
official_test,digital_3,test/attack/digital_3/iphone15pro/russian-NF-1080.jpg,russian-NF-1080,iphone15pro,2,name_en,text,910,667,1426,758,False,2632,1620,True,910,667,1426,758
official_test,digital_3,test/attack/digital_3/iphone15pro/russian-NF-1081.jpg,russian-NF-1081,iphone15pro,0,dob,text,987,964,1390,1052,False,2832,1798,True,987,964,1390,1052
official_test,digital_3,test/attack/digital_3/iphone15pro/russian-NF-1081.jpg,russian-NF-1081,iphone15pro,1,doe,text,999,1624,1402,1712,False,2832,1798,True,999,1624,1402,1712
official_test,digital_3,test/attack/digital_3/iphone15pro/russian-NF-1081.jpg,russian-NF-1081,iphone15pro,2,name_en,text,984,748,1760,831,False,2832,1798,True,984,748,1760,831
official_test,digital_3,test/attack/digital_3/iphone15pro/russian-NF-1089.jpg,russian-NF-1089,iphone15pro,0,dob,text,995,965,1400,1051,False,2828,1798,True,995,965,1400,1051
official_test,digital_3,test/attack/digital_3/iphone15pro/russian-NF-1089.jpg,russian-NF-1089,iphone15pro,1,doe,text,1008,1629,1413,1715,False,2828,1798,True,1008,1629,1413,1715
official_test,digital_3,test/attack/digital_3/iphone15pro/russian-NF-1089.jpg,russian-NF-1089,iphone15pro,2,name_en,text,993,747,1312,835,False,2828,1798,True,993,747,1312,835
official_test,digital_3,test/attack/digital_3/iphone15pro/russian-NF-1099.jpg,russian-NF-1099,iphone15pro,0,dob,text,916,862,1291,949,False,2636,1620,True,916,862,1291,949
official_test,digital_3,test/attack/digital_3/iphone15pro/russian-NF-1099.jpg,russian-NF-1099,iphone15pro,1,doe,text,902,1459,1277,1546,False,2636,1620,True,902,1459,1277,1546
official_test,digital_3,test/attack/digital_3/iphone15pro/russian-NF-1099.jpg,russian-NF-1099,iphone15pro,2,name_en,text,921,663,1539,755,False,2636,1620,True,921,663,1539,755
official_test,digital_3,test/attack/digital_3/iphone15pro/russian-NM-1027.jpg,russian-NM-1027,iphone15pro,0,dob,text,991,963,1394,1049,False,2829,1791,True,991,963,1394,1049
official_test,digital_3,test/attack/digital_3/iphone15pro/russian-NM-1027.jpg,russian-NM-1027,iphone15pro,1,doe,text,1001,1619,1404,1707,False,2829,1791,True,1001,1619,1404,1707
official_test,digital_3,test/attack/digital_3/iphone15pro/russian-NM-1027.jpg,russian-NM-1027,iphone15pro,2,name_en,text,986,745,1556,831,False,2829,1791,True,986,745,1556,831
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-008_03.jpg,turkiye-008_03,iphone15pro,0,dob,text,897,1135,1367,1233,False,2823,1784,True,897,1135,1367,1233
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-008_03.jpg,turkiye-008_03,iphone15pro,1,doe,text,905,1580,1375,1678,False,2823,1784,True,905,1580,1375,1678
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-008_03.jpg,turkiye-008_03,iphone15pro,2,name,text,895,915,1163,1013,False,2823,1784,True,895,915,1163,1013
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-01_0035_000-d4764bf3_0.jpg,turkiye-01_0035_000-d4764bf3_0,iphone15pro,0,dob,text,909,1142,1382,1238,False,2827,1802,True,909,1142,1382,1238
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-01_0035_000-d4764bf3_0.jpg,turkiye-01_0035_000-d4764bf3_0,iphone15pro,1,doe,text,917,1593,1390,1691,False,2827,1802,True,917,1593,1390,1691
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-01_0035_000-d4764bf3_0.jpg,turkiye-01_0035_000-d4764bf3_0,iphone15pro,2,name,text,904,922,1185,1020,False,2827,1802,True,904,922,1185,1020
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-01_0074_000-c54807ec_1.jpg,turkiye-01_0074_000-c54807ec_1,iphone15pro,0,dob,text,894,1142,1365,1240,False,2827,1787,True,894,1142,1365,1240
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-01_0074_000-c54807ec_1.jpg,turkiye-01_0074_000-c54807ec_1,iphone15pro,1,doe,text,901,1585,1372,1683,False,2827,1787,True,901,1585,1372,1683
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-01_0074_000-c54807ec_1.jpg,turkiye-01_0074_000-c54807ec_1,iphone15pro,2,name,text,891,922,1121,1020,False,2827,1787,True,891,922,1121,1020
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-01_0078_000-cfc6a96f_1.jpg,turkiye-01_0078_000-cfc6a96f_1,iphone15pro,0,dob,text,904,1144,1374,1240,False,2820,1793,True,904,1144,1374,1240
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-01_0078_000-cfc6a96f_1.jpg,turkiye-01_0078_000-cfc6a96f_1,iphone15pro,1,doe,text,914,1591,1386,1689,False,2820,1793,True,914,1591,1386,1689
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-01_0078_000-cfc6a96f_1.jpg,turkiye-01_0078_000-cfc6a96f_1,iphone15pro,2,name,text,902,922,1142,1020,False,2820,1793,True,902,922,1142,1020
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-01_0079_000-01a48f56_0.jpg,turkiye-01_0079_000-01a48f56_0,iphone15pro,0,dob,text,902,1144,1373,1242,False,2813,1798,True,902,1144,1373,1242
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-01_0079_000-01a48f56_0.jpg,turkiye-01_0079_000-01a48f56_0,iphone15pro,1,doe,text,909,1593,1380,1691,False,2813,1798,True,909,1593,1380,1691
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-01_0079_000-01a48f56_0.jpg,turkiye-01_0079_000-01a48f56_0,iphone15pro,2,name,text,897,922,1133,1022,False,2813,1798,True,897,922,1133,1022
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-01_0081_000-e5c4342a_1.jpg,turkiye-01_0081_000-e5c4342a_1,iphone15pro,0,dob,text,910,1147,1380,1243,False,2821,1794,True,910,1147,1380,1243
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-01_0081_000-e5c4342a_1.jpg,turkiye-01_0081_000-e5c4342a_1,iphone15pro,1,doe,text,917,1595,1387,1693,False,2821,1794,True,917,1595,1387,1693
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-01_0081_000-e5c4342a_1.jpg,turkiye-01_0081_000-e5c4342a_1,iphone15pro,2,name,text,904,925,1096,1026,False,2821,1794,True,904,925,1096,1026
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-01_0085_000-65296866_0.jpg,turkiye-01_0085_000-65296866_0,iphone15pro,0,dob,text,904,1149,1373,1244,False,2819,1800,True,904,1149,1373,1244
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-01_0085_000-65296866_0.jpg,turkiye-01_0085_000-65296866_0,iphone15pro,1,doe,text,911,1598,1383,1696,False,2819,1800,True,911,1598,1383,1696
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-01_0085_000-65296866_0.jpg,turkiye-01_0085_000-65296866_0,iphone15pro,2,name,text,901,927,1140,1028,False,2819,1800,True,901,927,1140,1028
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-01_0088_000-3739c168_0.jpg,turkiye-01_0088_000-3739c168_0,iphone15pro,0,dob,text,902,1150,1374,1248,False,2821,1800,True,902,1150,1374,1248
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-01_0088_000-3739c168_0.jpg,turkiye-01_0088_000-3739c168_0,iphone15pro,1,doe,text,910,1597,1382,1695,False,2821,1800,True,910,1597,1382,1695
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-01_0088_000-3739c168_0.jpg,turkiye-01_0088_000-3739c168_0,iphone15pro,2,name,text,899,927,1207,1025,False,2821,1800,True,899,927,1207,1025
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-01_0090_000-6238b878_0.jpg,turkiye-01_0090_000-6238b878_0,iphone15pro,0,dob,text,901,1147,1373,1246,False,2833,1792,True,901,1147,1373,1246
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-01_0090_000-6238b878_0.jpg,turkiye-01_0090_000-6238b878_0,iphone15pro,1,doe,text,908,1594,1380,1693,False,2833,1792,True,908,1594,1380,1693
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-01_0090_000-6238b878_0.jpg,turkiye-01_0090_000-6238b878_0,iphone15pro,2,name,text,898,926,1042,1027,False,2833,1792,True,898,926,1042,1027
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-01_0093_000-330a7661_0.jpg,turkiye-01_0093_000-330a7661_0,iphone15pro,0,dob,text,840,1032,1281,1119,False,2636,1614,True,840,1032,1281,1119
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-01_0093_000-330a7661_0.jpg,turkiye-01_0093_000-330a7661_0,iphone15pro,1,doe,text,847,1438,1288,1527,False,2636,1614,True,847,1438,1288,1527
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-01_0093_000-330a7661_0.jpg,turkiye-01_0093_000-330a7661_0,iphone15pro,2,name,text,836,831,1060,920,False,2636,1614,True,836,831,1060,920
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-031_03.jpg,turkiye-031_03,iphone15pro,0,dob,text,904,1144,1375,1240,False,2827,1796,True,904,1144,1375,1240
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-031_03.jpg,turkiye-031_03,iphone15pro,1,doe,text,911,1590,1382,1688,False,2827,1796,True,911,1590,1382,1688
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-031_03.jpg,turkiye-031_03,iphone15pro,2,name,text,899,924,1190,1022,False,2827,1796,True,899,924,1190,1022
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-032_03.jpg,turkiye-032_03,iphone15pro,0,dob,text,898,1141,1368,1237,False,2825,1794,True,898,1141,1368,1237
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-032_03.jpg,turkiye-032_03,iphone15pro,1,doe,text,906,1589,1376,1687,False,2825,1794,True,906,1589,1376,1687
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-032_03.jpg,turkiye-032_03,iphone15pro,2,name_other,text,896,921,1154,1019,False,2825,1794,True,896,921,1154,1019
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-036_03.jpg,turkiye-036_03,iphone15pro,0,dob,text,900,1145,1371,1243,False,2815,1784,True,900,1145,1371,1243
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-036_03.jpg,turkiye-036_03,iphone15pro,1,doe,text,908,1594,1379,1692,False,2815,1784,True,908,1594,1379,1692
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-036_03.jpg,turkiye-036_03,iphone15pro,2,name_other,text,895,923,1169,1021,False,2815,1784,True,895,923,1169,1021
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-041_03.jpg,turkiye-041_03,iphone15pro,0,dob,text,896,1140,1365,1235,False,2817,1788,True,896,1140,1365,1235
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-041_03.jpg,turkiye-041_03,iphone15pro,1,doe,text,903,1587,1372,1685,False,2817,1788,True,903,1587,1372,1685
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-041_03.jpg,turkiye-041_03,iphone15pro,2,name,text,893,921,1077,1021,False,2817,1788,True,893,921,1077,1021
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-083_03.jpg,turkiye-083_03,iphone15pro,0,dob,text,905,1146,1376,1242,False,2831,1791,True,905,1146,1376,1242
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-083_03.jpg,turkiye-083_03,iphone15pro,1,doe,text,913,1593,1384,1689,False,2831,1791,True,913,1593,1384,1689
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-083_03.jpg,turkiye-083_03,iphone15pro,2,name_other,text,900,923,1125,1021,False,2831,1791,True,900,923,1125,1021
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-086_03.jpg,turkiye-086_03,iphone15pro,0,dob,text,905,1148,1378,1244,False,2824,1799,True,905,1148,1378,1244
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-086_03.jpg,turkiye-086_03,iphone15pro,1,doe,text,916,1599,1389,1695,False,2824,1799,True,916,1599,1389,1695
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-086_03.jpg,turkiye-086_03,iphone15pro,2,name,text,903,928,1148,1026,False,2824,1799,True,903,928,1148,1026
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-092_03.jpg,turkiye-092_03,iphone15pro,0,dob,text,827,1018,1263,1117,False,2632,1609,True,827,1018,1263,1117
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-092_03.jpg,turkiye-092_03,iphone15pro,1,doe,text,816,1424,1252,1523,False,2632,1609,True,816,1424,1252,1523
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-092_03.jpg,turkiye-092_03,iphone15pro,2,name_other,text,832,820,1034,916,False,2632,1609,True,832,820,1034,916
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-101_03.jpg,turkiye-101_03,iphone15pro,0,dob,text,906,1146,1378,1241,False,2818,1790,True,906,1146,1378,1241
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-101_03.jpg,turkiye-101_03,iphone15pro,1,doe,text,914,1598,1388,1693,False,2818,1790,True,914,1598,1388,1693
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-101_03.jpg,turkiye-101_03,iphone15pro,2,name,text,901,924,1138,1025,False,2818,1790,True,901,924,1138,1025
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-104_03.jpg,turkiye-104_03,iphone15pro,0,dob,text,906,1141,1379,1239,False,2811,1787,True,906,1141,1379,1239
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-104_03.jpg,turkiye-104_03,iphone15pro,1,doe,text,914,1594,1387,1689,False,2811,1787,True,914,1594,1387,1689
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-104_03.jpg,turkiye-104_03,iphone15pro,2,name,text,901,919,1165,1019,False,2811,1787,True,901,919,1165,1019
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-115_03.jpg,turkiye-115_03,iphone15pro,0,dob,text,900,1136,1370,1231,False,2807,1780,True,900,1136,1370,1231
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-115_03.jpg,turkiye-115_03,iphone15pro,1,doe,text,907,1587,1377,1685,False,2807,1780,True,907,1587,1377,1685
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-115_03.jpg,turkiye-115_03,iphone15pro,2,name,text,895,915,1118,1015,False,2807,1780,True,895,915,1118,1015
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-121_03.jpg,turkiye-121_03,iphone15pro,0,dob,text,830,1019,1266,1118,False,2633,1613,True,830,1019,1266,1118
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-121_03.jpg,turkiye-121_03,iphone15pro,1,doe,text,823,1427,1259,1526,False,2633,1613,True,823,1427,1259,1526
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-121_03.jpg,turkiye-121_03,iphone15pro,2,name,text,835,821,1080,917,False,2633,1613,True,835,821,1080,917
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-126_03.jpg,turkiye-126_03,iphone15pro,0,dob,text,908,1151,1378,1247,False,2824,1804,True,908,1151,1378,1247
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-126_03.jpg,turkiye-126_03,iphone15pro,1,doe,text,916,1601,1386,1697,False,2824,1804,True,916,1601,1386,1697
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-126_03.jpg,turkiye-126_03,iphone15pro,2,name_other,text,905,931,1130,1032,False,2824,1804,True,905,931,1130,1032
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-127_03.jpg,turkiye-127_03,iphone15pro,0,dob,text,899,1140,1371,1235,False,2804,1786,True,899,1140,1371,1235
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-127_03.jpg,turkiye-127_03,iphone15pro,1,doe,text,907,1590,1379,1685,False,2804,1786,True,907,1590,1379,1685
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-127_03.jpg,turkiye-127_03,iphone15pro,2,name,text,896,919,1162,1019,False,2804,1786,True,896,919,1162,1019
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-129_03.jpg,turkiye-129_03,iphone15pro,0,dob,text,907,1134,1379,1231,False,2852,1780,True,907,1134,1379,1231
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-129_03.jpg,turkiye-129_03,iphone15pro,1,doe,text,917,1581,1392,1680,False,2852,1780,True,917,1581,1392,1680
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-129_03.jpg,turkiye-129_03,iphone15pro,2,name,text,902,914,1134,1013,False,2852,1780,True,902,914,1134,1013
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-130_03.jpg,turkiye-130_03,iphone15pro,0,dob,text,909,1147,1380,1243,False,2828,1795,True,909,1147,1380,1243
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-130_03.jpg,turkiye-130_03,iphone15pro,1,doe,text,917,1596,1388,1692,False,2828,1795,True,917,1596,1388,1692
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-130_03.jpg,turkiye-130_03,iphone15pro,2,name,text,904,927,1195,1025,False,2828,1795,True,904,927,1195,1025
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-138_03.jpg,turkiye-138_03,iphone15pro,0,dob,text,852,1032,1294,1119,False,2642,1616,True,852,1032,1294,1119
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-138_03.jpg,turkiye-138_03,iphone15pro,1,doe,text,859,1439,1304,1526,False,2642,1616,True,859,1439,1304,1526
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-138_03.jpg,turkiye-138_03,iphone15pro,2,name,text,847,830,1083,919,False,2642,1616,True,847,830,1083,919
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-NF-1002.jpg,turkiye-NF-1002,iphone15pro,0,dob,text,903,1140,1372,1235,False,2815,1793,True,903,1140,1372,1235
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-NF-1002.jpg,turkiye-NF-1002,iphone15pro,1,doe,text,910,1589,1379,1684,False,2815,1793,True,910,1589,1379,1684
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-NF-1002.jpg,turkiye-NF-1002,iphone15pro,2,name,text,897,920,1103,1020,False,2815,1793,True,897,920,1103,1020
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-NF-1008.jpg,turkiye-NF-1008,iphone15pro,0,dob,text,840,1017,1277,1116,False,2641,1611,True,840,1017,1277,1116
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-NF-1008.jpg,turkiye-NF-1008,iphone15pro,1,doe,text,830,1422,1267,1521,False,2641,1611,True,830,1422,1267,1521
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-NF-1008.jpg,turkiye-NF-1008,iphone15pro,2,name,text,844,818,1059,912,False,2641,1611,True,844,818,1059,912
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-NF-1054.jpg,turkiye-NF-1054,iphone15pro,0,dob,text,827,1018,1265,1116,False,2630,1611,True,827,1018,1265,1116
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-NF-1054.jpg,turkiye-NF-1054,iphone15pro,1,doe,text,817,1421,1255,1519,False,2630,1611,True,817,1421,1255,1519
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-NF-1054.jpg,turkiye-NF-1054,iphone15pro,2,name,text,829,817,1003,911,False,2630,1611,True,829,817,1003,911
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-NF-1103.jpg,turkiye-NF-1103,iphone15pro,0,dob,text,898,1138,1368,1236,False,2824,1790,True,898,1138,1368,1236
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-NF-1103.jpg,turkiye-NF-1103,iphone15pro,1,doe,text,903,1586,1373,1684,False,2824,1790,True,903,1586,1373,1684
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-NF-1103.jpg,turkiye-NF-1103,iphone15pro,2,name,text,893,921,1095,1022,False,2824,1790,True,893,921,1095,1022
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-NM-1011.jpg,turkiye-NM-1011,iphone15pro,0,dob,text,828,1019,1264,1118,False,2634,1605,True,828,1019,1264,1118
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-NM-1011.jpg,turkiye-NM-1011,iphone15pro,1,doe,text,818,1420,1254,1519,False,2634,1605,True,818,1420,1254,1519
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-NM-1011.jpg,turkiye-NM-1011,iphone15pro,2,name,text,830,818,1044,912,False,2634,1605,True,830,818,1044,912
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-NM-1019.jpg,turkiye-NM-1019,iphone15pro,0,dob,text,830,1021,1267,1120,False,2639,1614,True,830,1021,1267,1120
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-NM-1019.jpg,turkiye-NM-1019,iphone15pro,1,doe,text,820,1425,1257,1524,False,2639,1614,True,820,1425,1257,1524
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-NM-1019.jpg,turkiye-NM-1019,iphone15pro,2,name,text,834,820,1032,914,False,2639,1614,True,834,820,1032,914
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-NM-1033.jpg,turkiye-NM-1033,iphone15pro,0,dob,text,903,1148,1372,1246,False,2816,1800,True,903,1148,1372,1246
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-NM-1033.jpg,turkiye-NM-1033,iphone15pro,1,doe,text,910,1597,1381,1695,False,2816,1800,True,910,1597,1381,1695
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-NM-1033.jpg,turkiye-NM-1033,iphone15pro,2,name,text,900,926,1169,1026,False,2816,1800,True,900,926,1169,1026
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-NM-1055.jpg,turkiye-NM-1055,iphone15pro,0,dob,text,904,1144,1373,1242,False,2819,1799,True,904,1144,1373,1242
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-NM-1055.jpg,turkiye-NM-1055,iphone15pro,1,doe,text,911,1593,1383,1691,False,2819,1799,True,911,1593,1383,1691
official_test,digital_3,test/attack/digital_3/iphone15pro/turkiye-NM-1055.jpg,turkiye-NM-1055,iphone15pro,2,name,text,899,921,1164,1019,False,2819,1799,True,899,921,1164,1019
official_test,digital_3,test/attack/digital_3/iphone15pro/ukraine-006_03.jpg,ukraine-006_03,iphone15pro,0,dob,text,879,959,1322,1052,False,2811,1796,True,879,959,1322,1052
official_test,digital_3,test/attack/digital_3/iphone15pro/ukraine-006_03.jpg,ukraine-006_03,iphone15pro,1,doe,text,889,1632,1334,1725,False,2811,1796,True,889,1632,1334,1725
official_test,digital_3,test/attack/digital_3/iphone15pro/ukraine-006_03.jpg,ukraine-006_03,iphone15pro,2,name_en,text,876,750,1200,843,False,2811,1796,True,876,750,1200,843
official_test,digital_3,test/attack/digital_3/iphone15pro/ukraine-007_03.jpg,ukraine-007_03,iphone15pro,0,dob,text,883,966,1327,1059,False,2817,1802,True,883,966,1327,1059
official_test,digital_3,test/attack/digital_3/iphone15pro/ukraine-007_03.jpg,ukraine-007_03,iphone15pro,1,doe,text,893,1640,1337,1733,False,2817,1802,True,893,1640,1337,1733
official_test,digital_3,test/attack/digital_3/iphone15pro/ukraine-007_03.jpg,ukraine-007_03,iphone15pro,2,name_en,text,880,757,1223,850,False,2817,1802,True,880,757,1223,850
official_test,digital_3,test/attack/digital_3/iphone15pro/ukraine-01_0018_000-aad4322e_0.jpg,ukraine-01_0018_000-aad4322e_0,iphone15pro,0,dob,text,887,968,1333,1059,False,2829,1804,True,887,968,1333,1059
official_test,digital_3,test/attack/digital_3/iphone15pro/ukraine-01_0018_000-aad4322e_0.jpg,ukraine-01_0018_000-aad4322e_0,iphone15pro,1,doe,text,899,1640,1345,1733,False,2829,1804,True,899,1640,1345,1733
official_test,digital_3,test/attack/digital_3/iphone15pro/ukraine-01_0018_000-aad4322e_0.jpg,ukraine-01_0018_000-aad4322e_0,iphone15pro,2,name_en,text,884,757,1119,850,False,2829,1804,True,884,757,1119,850
official_test,digital_3,test/attack/digital_3/iphone15pro/ukraine-01_0073_000-d23bdbae_1.jpg,ukraine-01_0073_000-d23bdbae_1,iphone15pro,0,dob,text,890,969,1336,1060,False,2831,1798,True,890,969,1336,1060
official_test,digital_3,test/attack/digital_3/iphone15pro/ukraine-01_0073_000-d23bdbae_1.jpg,ukraine-01_0073_000-d23bdbae_1,iphone15pro,1,doe,text,900,1641,1343,1732,False,2831,1798,True,900,1641,1343,1732
official_test,digital_3,test/attack/digital_3/iphone15pro/ukraine-01_0073_000-d23bdbae_1.jpg,ukraine-01_0073_000-d23bdbae_1,iphone15pro,2,name_en,text,885,758,1090,851,False,2831,1798,True,885,758,1090,851
official_test,digital_3,test/attack/digital_3/iphone15pro/ukraine-01_0077_000-a3228552_1.jpg,ukraine-01_0077_000-a3228552_1,iphone15pro,0,dob,text,892,967,1335,1057,False,2813,1802,True,892,967,1335,1057
official_test,digital_3,test/attack/digital_3/iphone15pro/ukraine-01_0077_000-a3228552_1.jpg,ukraine-01_0077_000-a3228552_1,iphone15pro,1,doe,text,904,1643,1350,1733,False,2813,1802,True,904,1643,1350,1733
official_test,digital_3,test/attack/digital_3/iphone15pro/ukraine-01_0077_000-a3228552_1.jpg,ukraine-01_0077_000-a3228552_1,iphone15pro,2,name_en,text,887,756,1121,851,False,2813,1802,True,887,756,1121,851
official_test,digital_3,test/attack/digital_3/iphone15pro/ukraine-01_0083_000-21b44038_0.jpg,ukraine-01_0083_000-21b44038_0,iphone15pro,0,dob,text,893,969,1338,1060,False,2825,1797,True,893,969,1338,1060
official_test,digital_3,test/attack/digital_3/iphone15pro/ukraine-01_0083_000-21b44038_0.jpg,ukraine-01_0083_000-21b44038_0,iphone15pro,1,doe,text,906,1642,1348,1733,False,2825,1797,True,906,1642,1348,1733
