source_dataset,split,image_path,file_stem,traffic_type,variant,hardware_source,label,native_width,native_height,aspect_ratio,log_native_width,log_native_height,log_native_area,content_width_r512,pad_total_r512,pad_left_r512,pad_right_r512,content_fraction
project,dev_val,train/attack/digital_1/huawei/chinese-NM-1092.jpg,chinese-NM-1092,attack,digital_1,huawei,1,3242,1985,1.633249370277078,8.08394570229562,7.59337419312129,15.677319895416913,836,28,14,14,0.9675925925925926
project,dev_val,train/attack/digital_1/iphone15pro/chinese-NM-1092.jpg,chinese-NM-1092,attack,digital_1,iphone15pro,1,2790,1772,1.574492099322799,7.933796874815411,7.4798641311650265,15.413661005980437,806,58,29,29,0.9328703703703703
project,dev_val,train/attack/digital_1/scan/chinese-NM-1092.jpg,chinese-NM-1092,attack,digital_1,scan,1,1997,1244,1.605305466237942,7.599401333415815,7.126087273299125,14.72548860671494,822,42,21,21,0.9513888888888888
project,dev_val,train/attack/digital_2/huawei/chinese-NM-1092.jpg,chinese-NM-1092,attack,digital_2,huawei,1,3242,1985,1.633249370277078,8.08394570229562,7.59337419312129,15.677319895416913,836,28,14,14,0.9675925925925926
project,dev_val,train/attack/digital_2/iphone15pro/chinese-NM-1092.jpg,chinese-NM-1092,attack,digital_2,iphone15pro,1,2790,1772,1.574492099322799,7.933796874815411,7.4798641311650265,15.413661005980437,806,58,29,29,0.9328703703703703
project,dev_val,train/attack/digital_2/scan/chinese-NM-1092.jpg,chinese-NM-1092,attack,digital_2,scan,1,1997,1244,1.605305466237942,7.599401333415815,7.126087273299125,14.72548860671494,822,42,21,21,0.9513888888888888
project,dev_val,train/bonafide/huawei/chinese-NM-1092.jpg,chinese-NM-1092,bonafide,,huawei,0,3242,1985,1.633249370277078,8.08394570229562,7.59337419312129,15.677319895416913,836,28,14,14,0.9675925925925926
project,dev_val,train/bonafide/iphone15pro/chinese-NM-1092.jpg,chinese-NM-1092,bonafide,,iphone15pro,0,2790,1772,1.574492099322799,7.933796874815411,7.4798641311650265,15.413661005980437,806,58,29,29,0.9328703703703703
project,dev_val,train/bonafide/scan/chinese-NM-1092.jpg,chinese-NM-1092,bonafide,,scan,0,1997,1244,1.605305466237942,7.599401333415815,7.126087273299125,14.72548860671494,822,42,21,21,0.9513888888888888
project,dev_val,train/attack/digital_1/huawei/french-019_03.jpg,french-019_03,attack,digital_1,huawei,1,3225,1978,1.6304347826086956,8.078688229229872,7.589841512182657,15.66852974141253,835,29,14,15,0.9664351851851852
project,dev_val,train/attack/digital_1/iphone15pro/french-019_03.jpg,french-019_03,attack,digital_1,iphone15pro,1,2783,1765,1.5767705382436261,7.931284761525891,7.475905969367397,15.407190730893287,807,57,28,29,0.9340277777777778
project,dev_val,train/attack/digital_1/scan/french-019_03.jpg,french-019_03,attack,digital_1,scan,1,1996,1244,1.6045016077170418,7.59890045687141,7.126087273299125,14.724987730170534,822,42,21,21,0.9513888888888888
project,dev_val,train/attack/digital_2/huawei/french-019_03.jpg,french-019_03,attack,digital_2,huawei,1,3225,1978,1.6304347826086956,8.078688229229872,7.589841512182657,15.66852974141253,835,29,14,15,0.9664351851851852
project,dev_val,train/attack/digital_2/iphone15pro/french-019_03.jpg,french-019_03,attack,digital_2,iphone15pro,1,2783,1765,1.5767705382436261,7.931284761525891,7.475905969367397,15.407190730893287,807,57,28,29,0.9340277777777778
project,dev_val,train/attack/digital_2/scan/french-019_03.jpg,french-019_03,attack,digital_2,scan,1,1996,1244,1.6045016077170418,7.59890045687141,7.126087273299125,14.724987730170534,822,42,21,21,0.9513888888888888
project,dev_val,train/bonafide/huawei/french-019_03.jpg,french-019_03,bonafide,,huawei,0,3225,1978,1.6304347826086956,8.078688229229872,7.589841512182657,15.66852974141253,835,29,14,15,0.9664351851851852
project,dev_val,train/bonafide/iphone15pro/french-019_03.jpg,french-019_03,bonafide,,iphone15pro,0,2783,1765,1.5767705382436261,7.931284761525891,7.475905969367397,15.407190730893287,807,57,28,29,0.9340277777777778
project,dev_val,train/bonafide/scan/french-019_03.jpg,french-019_03,bonafide,,scan,0,1996,1244,1.6045016077170418,7.59890045687141,7.126087273299125,14.724987730170534,822,42,21,21,0.9513888888888888
project,dev_val,train/attack/digital_1/huawei/french-114_03.jpg,french-114_03,attack,digital_1,huawei,1,3200,1977,1.6186140617096612,8.070906088787819,7.589335823170617,15.660241911958435,829,35,17,18,0.9594907407407407
project,dev_val,train/attack/digital_1/iphone15pro/french-114_03.jpg,french-114_03,attack,digital_1,iphone15pro,1,2803,1781,1.5738349241998877,7.938445551164788,7.484930283289661,15.42337583445445,806,58,29,29,0.9328703703703703
project,dev_val,train/attack/digital_1/scan/french-114_03.jpg,french-114_03,attack,digital_1,scan,1,1995,1250,1.596,7.598399329323964,7.1308988302963465,14.72929815962031,817,47,23,24,0.9456018518518519
project,dev_val,train/attack/digital_2/huawei/french-114_03.jpg,french-114_03,attack,digital_2,huawei,1,3200,1977,1.6186140617096612,8.070906088787819,7.589335823170617,15.660241911958435,829,35,17,18,0.9594907407407407
project,dev_val,train/attack/digital_2/iphone15pro/french-114_03.jpg,french-114_03,attack,digital_2,iphone15pro,1,2803,1781,1.5738349241998877,7.938445551164788,7.484930283289661,15.42337583445445,806,58,29,29,0.9328703703703703
project,dev_val,train/attack/digital_2/scan/french-114_03.jpg,french-114_03,attack,digital_2,scan,1,1995,1250,1.596,7.598399329323964,7.1308988302963465,14.72929815962031,817,47,23,24,0.9456018518518519
project,dev_val,train/bonafide/huawei/french-114_03.jpg,french-114_03,bonafide,,huawei,0,3200,1977,1.6186140617096612,8.070906088787819,7.589335823170617,15.660241911958435,829,35,17,18,0.9594907407407407
project,dev_val,train/bonafide/iphone15pro/french-114_03.jpg,french-114_03,bonafide,,iphone15pro,0,2803,1781,1.5738349241998877,7.938445551164788,7.484930283289661,15.42337583445445,806,58,29,29,0.9328703703703703
project,dev_val,train/bonafide/scan/french-114_03.jpg,french-114_03,bonafide,,scan,0,1995,1250,1.596,7.598399329323964,7.1308988302963465,14.72929815962031,817,47,23,24,0.9456018518518519
project,dev_val,train/attack/digital_1/huawei/french-124_03.jpg,french-124_03,attack,digital_1,huawei,1,3196,1968,1.6239837398373984,8.069655306886165,7.584773077612199,15.654428384498363,831,33,16,17,0.9618055555555556
project,dev_val,train/attack/digital_1/iphone15pro/french-124_03.jpg,french-124_03,attack,digital_1,iphone15pro,1,2789,1768,1.5774886877828054,7.933438387627489,7.477604243197589,15.411042630825078,808,56,28,28,0.9351851851851852
project,dev_val,train/attack/digital_1/scan/french-124_03.jpg,french-124_03,attack,digital_1,scan,1,1996,1249,1.5980784627702163,7.59890045687141,7.130098510125578,14.728998966996986,818,46,23,23,0.9467592592592593
project,dev_val,train/attack/digital_2/huawei/french-124_03.jpg,french-124_03,attack,digital_2,huawei,1,3196,1968,1.6239837398373984,8.069655306886165,7.584773077612199,15.654428384498363,831,33,16,17,0.9618055555555556
project,dev_val,train/attack/digital_2/iphone15pro/french-124_03.jpg,french-124_03,attack,digital_2,iphone15pro,1,2789,1768,1.5774886877828054,7.933438387627489,7.477604243197589,15.411042630825078,808,56,28,28,0.9351851851851852
project,dev_val,train/attack/digital_2/scan/french-124_03.jpg,french-124_03,attack,digital_2,scan,1,1996,1249,1.5980784627702163,7.59890045687141,7.130098510125578,14.728998966996986,818,46,23,23,0.9467592592592593
project,dev_val,train/bonafide/huawei/french-124_03.jpg,french-124_03,bonafide,,huawei,0,3196,1968,1.6239837398373984,8.069655306886165,7.584773077612199,15.654428384498363,831,33,16,17,0.9618055555555556
project,dev_val,train/bonafide/iphone15pro/french-124_03.jpg,french-124_03,bonafide,,iphone15pro,0,2789,1768,1.5774886877828054,7.933438387627489,7.477604243197589,15.411042630825078,808,56,28,28,0.9351851851851852
project,dev_val,train/bonafide/scan/french-124_03.jpg,french-124_03,bonafide,,scan,0,1996,1249,1.5980784627702163,7.59890045687141,7.130098510125578,14.728998966996986,818,46,23,23,0.9467592592592593
project,dev_val,train/attack/digital_1/huawei/french-128_03.jpg,french-128_03,attack,digital_1,huawei,1,3192,1972,1.618661257606491,8.068402958569699,7.586803535162581,15.65520649373228,829,35,17,18,0.9594907407407407
project,dev_val,train/attack/digital_1/iphone15pro/french-128_03.jpg,french-128_03,attack,digital_1,iphone15pro,1,2804,1785,1.5708683473389355,7.938802248154481,7.487173694213739,15.42597594236822,804,60,30,30,0.9305555555555556
project,dev_val,train/attack/digital_1/scan/french-128_03.jpg,french-128_03,attack,digital_1,scan,1,1994,1247,1.599037690457097,7.597897950521784,7.1284959456800365,14.72639389620182,819,45,22,23,0.9479166666666666
project,dev_val,train/attack/digital_2/huawei/french-128_03.jpg,french-128_03,attack,digital_2,huawei,1,3192,1972,1.618661257606491,8.068402958569699,7.586803535162581,15.65520649373228,829,35,17,18,0.9594907407407407
project,dev_val,train/attack/digital_2/iphone15pro/french-128_03.jpg,french-128_03,attack,digital_2,iphone15pro,1,2804,1785,1.5708683473389355,7.938802248154481,7.487173694213739,15.42597594236822,804,60,30,30,0.9305555555555556
project,dev_val,train/attack/digital_2/scan/french-128_03.jpg,french-128_03,attack,digital_2,scan,1,1994,1247,1.599037690457097,7.597897950521784,7.1284959456800365,14.72639389620182,819,45,22,23,0.9479166666666666
project,dev_val,train/bonafide/huawei/french-128_03.jpg,french-128_03,bonafide,,huawei,0,3192,1972,1.618661257606491,8.068402958569699,7.586803535162581,15.65520649373228,829,35,17,18,0.9594907407407407
project,dev_val,train/bonafide/iphone15pro/french-128_03.jpg,french-128_03,bonafide,,iphone15pro,0,2804,1785,1.5708683473389355,7.938802248154481,7.487173694213739,15.42597594236822,804,60,30,30,0.9305555555555556
project,dev_val,train/bonafide/scan/french-128_03.jpg,french-128_03,bonafide,,scan,0,1994,1247,1.599037690457097,7.597897950521784,7.1284959456800365,14.72639389620182,819,45,22,23,0.9479166666666666
project,dev_val,train/attack/digital_1/huawei/french-NF-1047.jpg,french-NF-1047,attack,digital_1,huawei,1,3204,1968,1.6280487804878048,8.07215530818825,7.584773077612199,15.656928385800448,834,30,15,15,0.9652777777777778
project,dev_val,train/attack/digital_1/iphone15pro/french-NF-1047.jpg,french-NF-1047,attack,digital_1,iphone15pro,1,2799,1781,1.5715889949466593,7.937017489515454,7.484930283289661,15.421947772805115,805,59,29,30,0.9317129629629629
project,dev_val,train/attack/digital_1/scan/french-NF-1047.jpg,french-NF-1047,attack,digital_1,scan,1,1998,1247,1.6022453889334403,7.599901959208498,7.1284959456800365,14.728397904888535,820,44,22,22,0.9490740740740741
project,dev_val,train/attack/digital_2/huawei/french-NF-1047.jpg,french-NF-1047,attack,digital_2,huawei,1,3204,1968,1.6280487804878048,8.07215530818825,7.584773077612199,15.656928385800448,834,30,15,15,0.9652777777777778
project,dev_val,train/attack/digital_2/iphone15pro/french-NF-1047.jpg,french-NF-1047,attack,digital_2,iphone15pro,1,2799,1781,1.5715889949466593,7.937017489515454,7.484930283289661,15.421947772805115,805,59,29,30,0.9317129629629629
project,dev_val,train/attack/digital_2/scan/french-NF-1047.jpg,french-NF-1047,attack,digital_2,scan,1,1998,1247,1.6022453889334403,7.599901959208498,7.1284959456800365,14.728397904888535,820,44,22,22,0.9490740740740741
project,dev_val,train/bonafide/huawei/french-NF-1047.jpg,french-NF-1047,bonafide,,huawei,0,3204,1968,1.6280487804878048,8.07215530818825,7.584773077612199,15.656928385800448,834,30,15,15,0.9652777777777778
project,dev_val,train/bonafide/iphone15pro/french-NF-1047.jpg,french-NF-1047,bonafide,,iphone15pro,0,2799,1781,1.5715889949466593,7.937017489515454,7.484930283289661,15.421947772805115,805,59,29,30,0.9317129629629629
project,dev_val,train/bonafide/scan/french-NF-1047.jpg,french-NF-1047,bonafide,,scan,0,1998,1247,1.6022453889334403,7.599901959208498,7.1284959456800365,14.728397904888535,820,44,22,22,0.9490740740740741
project,dev_val,train/attack/digital_1/huawei/french-NF-1082.jpg,french-NF-1082,attack,digital_1,huawei,1,3207,1971,1.6270928462709284,8.073091199693154,7.58629630715272,15.659387506845874,833,31,15,16,0.9641203703703703
project,dev_val,train/attack/digital_1/iphone15pro/french-NF-1082.jpg,french-NF-1082,attack,digital_1,iphone15pro,1,2801,1785,1.569187675070028,7.937731775260109,7.487173694213739,15.424905469473847,803,61,30,31,0.9293981481481481
project,dev_val,train/attack/digital_1/scan/french-NF-1082.jpg,french-NF-1082,attack,digital_1,scan,1,1994,1245,1.6016064257028113,7.597897950521784,7.126890808898808,14.724788759420592,820,44,22,22,0.9490740740740741
project,dev_val,train/attack/digital_2/huawei/french-NF-1082.jpg,french-NF-1082,attack,digital_2,huawei,1,3207,1971,1.6270928462709284,8.073091199693154,7.58629630715272,15.659387506845874,833,31,15,16,0.9641203703703703
project,dev_val,train/attack/digital_2/iphone15pro/french-NF-1082.jpg,french-NF-1082,attack,digital_2,iphone15pro,1,2801,1785,1.569187675070028,7.937731775260109,7.487173694213739,15.424905469473847,803,61,30,31,0.9293981481481481
project,dev_val,train/attack/digital_2/scan/french-NF-1082.jpg,french-NF-1082,attack,digital_2,scan,1,1994,1245,1.6016064257028113,7.597897950521784,7.126890808898808,14.724788759420592,820,44,22,22,0.9490740740740741
project,dev_val,train/bonafide/huawei/french-NF-1082.jpg,french-NF-1082,bonafide,,huawei,0,3207,1971,1.6270928462709284,8.073091199693154,7.58629630715272,15.659387506845874,833,31,15,16,0.9641203703703703
project,dev_val,train/bonafide/iphone15pro/french-NF-1082.jpg,french-NF-1082,bonafide,,iphone15pro,0,2801,1785,1.569187675070028,7.937731775260109,7.487173694213739,15.424905469473847,803,61,30,31,0.9293981481481481
project,dev_val,train/bonafide/scan/french-NF-1082.jpg,french-NF-1082,bonafide,,scan,0,1994,1245,1.6016064257028113,7.597897950521784,7.126890808898808,14.724788759420592,820,44,22,22,0.9490740740740741
project,dev_val,train/attack/digital_1/huawei/indian-014_03.jpg,indian-014_03,attack,digital_1,huawei,1,3223,2004,1.6082834331337326,8.078067881815437,7.602900462204755,15.680968344020194,823,41,20,21,0.9525462962962963
project,dev_val,train/attack/digital_1/iphone15pro/indian-014_03.jpg,indian-014_03,attack,digital_1,iphone15pro,1,2798,1778,1.5736782902137232,7.936660155225426,7.48324441607385,15.419904571299277,806,58,29,29,0.9328703703703703
project,dev_val,train/attack/digital_1/scan/indian-014_03.jpg,indian-014_03,attack,digital_1,scan,1,1997,1249,1.5988791032826262,7.599401333415815,7.130098510125578,14.729499843541394,819,45,22,23,0.9479166666666666
project,dev_val,train/attack/digital_2/huawei/indian-014_03.jpg,indian-014_03,attack,digital_2,huawei,1,3223,2004,1.6082834331337326,8.078067881815437,7.602900462204755,15.680968344020194,823,41,20,21,0.9525462962962963
project,dev_val,train/attack/digital_2/iphone15pro/indian-014_03.jpg,indian-014_03,attack,digital_2,iphone15pro,1,2798,1778,1.5736782902137232,7.936660155225426,7.48324441607385,15.419904571299277,806,58,29,29,0.9328703703703703
project,dev_val,train/attack/digital_2/scan/indian-014_03.jpg,indian-014_03,attack,digital_2,scan,1,1997,1249,1.5988791032826262,7.599401333415815,7.130098510125578,14.729499843541394,819,45,22,23,0.9479166666666666
project,dev_val,train/bonafide/huawei/indian-014_03.jpg,indian-014_03,bonafide,,huawei,0,3223,2004,1.6082834331337326,8.078067881815437,7.602900462204755,15.680968344020194,823,41,20,21,0.9525462962962963
project,dev_val,train/bonafide/iphone15pro/indian-014_03.jpg,indian-014_03,bonafide,,iphone15pro,0,2798,1778,1.5736782902137232,7.936660155225426,7.48324441607385,15.419904571299277,806,58,29,29,0.9328703703703703
project,dev_val,train/bonafide/scan/indian-014_03.jpg,indian-014_03,bonafide,,scan,0,1997,1249,1.5988791032826262,7.599401333415815,7.130098510125578,14.729499843541394,819,45,22,23,0.9479166666666666
project,dev_val,train/attack/digital_1/huawei/indian-021_03.jpg,indian-021_03,attack,digital_1,huawei,1,3215,1978,1.6253791708796765,8.07558263667172,7.589841512182657,15.665424148854378,832,32,16,16,0.9629629629629629
project,dev_val,train/attack/digital_1/iphone15pro/indian-021_03.jpg,indian-021_03,attack,digital_1,iphone15pro,1,2798,1775,1.576338028169014,7.936660155225426,7.4815557019095165,15.418215857134943,807,57,28,29,0.9340277777777778
project,dev_val,train/attack/digital_1/scan/indian-021_03.jpg,indian-021_03,attack,digital_1,scan,1,1992,1249,1.5948759007205764,7.596894438144544,7.130098510125578,14.726992948270121,817,47,23,24,0.9456018518518519
project,dev_val,train/attack/digital_2/huawei/indian-021_03.jpg,indian-021_03,attack,digital_2,huawei,1,3215,1978,1.6253791708796765,8.07558263667172,7.589841512182657,15.665424148854378,832,32,16,16,0.9629629629629629
project,dev_val,train/attack/digital_2/iphone15pro/indian-021_03.jpg,indian-021_03,attack,digital_2,iphone15pro,1,2798,1775,1.576338028169014,7.936660155225426,7.4815557019095165,15.418215857134943,807,57,28,29,0.9340277777777778
project,dev_val,train/attack/digital_2/scan/indian-021_03.jpg,indian-021_03,attack,digital_2,scan,1,1992,1249,1.5948759007205764,7.596894438144544,7.130098510125578,14.726992948270121,817,47,23,24,0.9456018518518519
project,dev_val,train/bonafide/huawei/indian-021_03.jpg,indian-021_03,bonafide,,huawei,0,3215,1978,1.6253791708796765,8.07558263667172,7.589841512182657,15.665424148854378,832,32,16,16,0.9629629629629629
project,dev_val,train/bonafide/iphone15pro/indian-021_03.jpg,indian-021_03,bonafide,,iphone15pro,0,2798,1775,1.576338028169014,7.936660155225426,7.4815557019095165,15.418215857134943,807,57,28,29,0.9340277777777778
project,dev_val,train/bonafide/scan/indian-021_03.jpg,indian-021_03,bonafide,,scan,0,1992,1249,1.5948759007205764,7.596894438144544,7.130098510125578,14.726992948270121,817,47,23,24,0.9456018518518519
project,dev_val,train/attack/digital_1/huawei/indian-NF-1061.jpg,indian-NF-1061,attack,digital_1,huawei,1,3213,1986,1.6178247734138973,8.074960359115858,7.593877844605118,15.668838203720977,828,36,18,18,0.9583333333333334
project,dev_val,train/attack/digital_1/iphone15pro/indian-NF-1061.jpg,indian-NF-1061,attack,digital_1,iphone15pro,1,2796,1785,1.5663865546218487,7.935945103353701,7.487173694213739,15.42311879756744,802,62,31,31,0.9282407407407407
project,dev_val,train/attack/digital_1/scan/indian-NF-1061.jpg,indian-NF-1061,attack,digital_1,scan,1,1995,1246,1.601123595505618,7.598399329323964,7.1276936993473985,14.726093028671363,820,44,22,22,0.9490740740740741
project,dev_val,train/attack/digital_2/huawei/indian-NF-1061.jpg,indian-NF-1061,attack,digital_2,huawei,1,3213,1986,1.6178247734138973,8.074960359115858,7.593877844605118,15.668838203720977,828,36,18,18,0.9583333333333334
project,dev_val,train/attack/digital_2/iphone15pro/indian-NF-1061.jpg,indian-NF-1061,attack,digital_2,iphone15pro,1,2796,1785,1.5663865546218487,7.935945103353701,7.487173694213739,15.42311879756744,802,62,31,31,0.9282407407407407
project,dev_val,train/attack/digital_2/scan/indian-NF-1061.jpg,indian-NF-1061,attack,digital_2,scan,1,1995,1246,1.601123595505618,7.598399329323964,7.1276936993473985,14.726093028671363,820,44,22,22,0.9490740740740741
project,dev_val,train/bonafide/huawei/indian-NF-1061.jpg,indian-NF-1061,bonafide,,huawei,0,3213,1986,1.6178247734138973,8.074960359115858,7.593877844605118,15.668838203720977,828,36,18,18,0.9583333333333334
project,dev_val,train/bonafide/iphone15pro/indian-NF-1061.jpg,indian-NF-1061,bonafide,,iphone15pro,0,2796,1785,1.5663865546218487,7.935945103353701,7.487173694213739,15.42311879756744,802,62,31,31,0.9282407407407407
project,dev_val,train/bonafide/scan/indian-NF-1061.jpg,indian-NF-1061,bonafide,,scan,0,1995,1246,1.601123595505618,7.598399329323964,7.1276936993473985,14.726093028671363,820,44,22,22,0.9490740740740741
project,dev_val,train/attack/digital_1/huawei/persian-144_03.jpg,persian-144_03,attack,digital_1,huawei,1,3039,1890,1.607936507936508,8.019283792916793,7.5443321080536885,15.56361590097048,823,41,20,21,0.9525462962962963
project,dev_val,train/attack/digital_1/iphone15pro/persian-144_03.jpg,persian-144_03,attack,digital_1,iphone15pro,1,2632,1604,1.6408977556109725,7.875499292445208,7.38025578842646,15.255755080871667,840,24,12,12,0.9722222222222222
project,dev_val,train/attack/digital_1/scan/persian-144_03.jpg,persian-144_03,attack,digital_1,scan,1,1997,1248,1.6001602564102564,7.599401333415815,7.129297548929373,14.728698882345189,819,45,22,23,0.9479166666666666
project,dev_val,train/attack/digital_2/huawei/persian-144_03.jpg,persian-144_03,attack,digital_2,huawei,1,3039,1890,1.607936507936508,8.019283792916793,7.5443321080536885,15.56361590097048,823,41,20,21,0.9525462962962963
project,dev_val,train/attack/digital_2/iphone15pro/persian-144_03.jpg,persian-144_03,attack,digital_2,iphone15pro,1,2632,1604,1.6408977556109725,7.875499292445208,7.38025578842646,15.255755080871667,840,24,12,12,0.9722222222222222
project,dev_val,train/attack/digital_2/scan/persian-144_03.jpg,persian-144_03,attack,digital_2,scan,1,1997,1248,1.6001602564102564,7.599401333415815,7.129297548929373,14.728698882345189,819,45,22,23,0.9479166666666666
project,dev_val,train/bonafide/huawei/persian-144_03.jpg,persian-144_03,bonafide,,huawei,0,3039,1890,1.607936507936508,8.019283792916793,7.5443321080536885,15.56361590097048,823,41,20,21,0.9525462962962963
project,dev_val,train/bonafide/iphone15pro/persian-144_03.jpg,persian-144_03,bonafide,,iphone15pro,0,2632,1604,1.6408977556109725,7.875499292445208,7.38025578842646,15.255755080871667,840,24,12,12,0.9722222222222222
project,dev_val,train/bonafide/scan/persian-144_03.jpg,persian-144_03,bonafide,,scan,0,1997,1248,1.6001602564102564,7.599401333415815,7.129297548929373,14.728698882345189,819,45,22,23,0.9479166666666666
project,dev_val,train/attack/digital_1/huawei/persian-NF-1018.jpg,persian-NF-1018,attack,digital_1,huawei,1,3194,1967,1.6237925775292323,8.069029328774958,7.584264818389059,15.653294147164017,831,33,16,17,0.9618055555555556
project,dev_val,train/attack/digital_1/iphone15pro/persian-NF-1018.jpg,persian-NF-1018,attack,digital_1,iphone15pro,1,2806,1787,1.570229434806939,7.939515260662406,7.488293515159428,15.427808775821834,804,60,30,30,0.9305555555555556
project,dev_val,train/attack/digital_1/scan/persian-NF-1018.jpg,persian-NF-1018,attack,digital_1,scan,1,1998,1247,1.6022453889334403,7.599901959208498,7.1284959456800365,14.728397904888535,820,44,22,22,0.9490740740740741
project,dev_val,train/attack/digital_2/huawei/persian-NF-1018.jpg,persian-NF-1018,attack,digital_2,huawei,1,3194,1967,1.6237925775292323,8.069029328774958,7.584264818389059,15.653294147164017,831,33,16,17,0.9618055555555556
project,dev_val,train/attack/digital_2/iphone15pro/persian-NF-1018.jpg,persian-NF-1018,attack,digital_2,iphone15pro,1,2806,1787,1.570229434806939,7.939515260662406,7.488293515159428,15.427808775821834,804,60,30,30,0.9305555555555556
project,dev_val,train/attack/digital_2/scan/persian-NF-1018.jpg,persian-NF-1018,attack,digital_2,scan,1,1998,1247,1.6022453889334403,7.599901959208498,7.1284959456800365,14.728397904888535,820,44,22,22,0.9490740740740741
project,dev_val,train/bonafide/huawei/persian-NF-1018.jpg,persian-NF-1018,bonafide,,huawei,0,3194,1967,1.6237925775292323,8.069029328774958,7.584264818389059,15.653294147164017,831,33,16,17,0.9618055555555556
project,dev_val,train/bonafide/iphone15pro/persian-NF-1018.jpg,persian-NF-1018,bonafide,,iphone15pro,0,2806,1787,1.570229434806939,7.939515260662406,7.488293515159428,15.427808775821834,804,60,30,30,0.9305555555555556
project,dev_val,train/bonafide/scan/persian-NF-1018.jpg,persian-NF-1018,bonafide,,scan,0,1998,1247,1.6022453889334403,7.599901959208498,7.1284959456800365,14.728397904888535,820,44,22,22,0.9490740740740741
project,dev_val,train/attack/digital_1/huawei/persian-NF-1097.jpg,persian-NF-1097,attack,digital_1,huawei,1,3214,1977,1.6256954982296408,8.075271546297458,7.589335823170617,15.664607369468074,832,32,16,16,0.9629629629629629
project,dev_val,train/attack/digital_1/iphone15pro/persian-NF-1097.jpg,persian-NF-1097,attack,digital_1,iphone15pro,1,2800,1773,1.5792442188381275,7.937374696163295,7.480428306074208,15.417803002237504,809,55,27,28,0.9363425925925926
project,dev_val,train/attack/digital_1/scan/persian-NF-1097.jpg,persian-NF-1097,attack,digital_1,scan,1,1999,1246,1.6043338683788122,7.6004023345004,7.1276936993473985,14.728096033847798,821,43,21,22,0.9502314814814815
project,dev_val,train/attack/digital_2/huawei/persian-NF-1097.jpg,persian-NF-1097,attack,digital_2,huawei,1,3214,1977,1.6256954982296408,8.075271546297458,7.589335823170617,15.664607369468074,832,32,16,16,0.9629629629629629
project,dev_val,train/attack/digital_2/iphone15pro/persian-NF-1097.jpg,persian-NF-1097,attack,digital_2,iphone15pro,1,2800,1773,1.5792442188381275,7.937374696163295,7.480428306074208,15.417803002237504,809,55,27,28,0.9363425925925926
project,dev_val,train/attack/digital_2/scan/persian-NF-1097.jpg,persian-NF-1097,attack,digital_2,scan,1,1999,1246,1.6043338683788122,7.6004023345004,7.1276936993473985,14.728096033847798,821,43,21,22,0.9502314814814815
project,dev_val,train/bonafide/huawei/persian-NF-1097.jpg,persian-NF-1097,bonafide,,huawei,0,3214,1977,1.6256954982296408,8.075271546297458,7.589335823170617,15.664607369468074,832,32,16,16,0.9629629629629629
project,dev_val,train/bonafide/iphone15pro/persian-NF-1097.jpg,persian-NF-1097,bonafide,,iphone15pro,0,2800,1773,1.5792442188381275,7.937374696163295,7.480428306074208,15.417803002237504,809,55,27,28,0.9363425925925926
project,dev_val,train/bonafide/scan/persian-NF-1097.jpg,persian-NF-1097,bonafide,,scan,0,1999,1246,1.6043338683788122,7.6004023345004,7.1276936993473985,14.728096033847798,821,43,21,22,0.9502314814814815
project,dev_val,train/attack/digital_1/huawei/persian-NM-1035.jpg,persian-NM-1035,attack,digital_1,huawei,1,3192,1972,1.618661257606491,8.068402958569699,7.586803535162581,15.65520649373228,829,35,17,18,0.9594907407407407
project,dev_val,train/attack/digital_1/iphone15pro/persian-NM-1035.jpg,persian-NM-1035,attack,digital_1,iphone15pro,1,2843,1810,1.5707182320441988,7.952615111651,7.501082124259871,15.453697235910871,804,60,30,30,0.9305555555555556
project,dev_val,train/attack/digital_1/scan/persian-NM-1035.jpg,persian-NM-1035,attack,digital_1,scan,1,1994,1247,1.599037690457097,7.597897950521784,7.1284959456800365,14.72639389620182,819,45,22,23,0.9479166666666666
project,dev_val,train/attack/digital_2/huawei/persian-NM-1035.jpg,persian-NM-1035,attack,digital_2,huawei,1,3192,1972,1.618661257606491,8.068402958569699,7.586803535162581,15.65520649373228,829,35,17,18,0.9594907407407407
project,dev_val,train/attack/digital_2/iphone15pro/persian-NM-1035.jpg,persian-NM-1035,attack,digital_2,iphone15pro,1,2843,1810,1.5707182320441988,7.952615111651,7.501082124259871,15.453697235910871,804,60,30,30,0.9305555555555556
project,dev_val,train/attack/digital_2/scan/persian-NM-1035.jpg,persian-NM-1035,attack,digital_2,scan,1,1994,1247,1.599037690457097,7.597897950521784,7.1284959456800365,14.72639389620182,819,45,22,23,0.9479166666666666
project,dev_val,train/bonafide/huawei/persian-NM-1035.jpg,persian-NM-1035,bonafide,,huawei,0,3192,1972,1.618661257606491,8.068402958569699,7.586803535162581,15.65520649373228,829,35,17,18,0.9594907407407407
project,dev_val,train/bonafide/iphone15pro/persian-NM-1035.jpg,persian-NM-1035,bonafide,,iphone15pro,0,2843,1810,1.5707182320441988,7.952615111651,7.501082124259871,15.453697235910871,804,60,30,30,0.9305555555555556
project,dev_val,train/bonafide/scan/persian-NM-1035.jpg,persian-NM-1035,bonafide,,scan,0,1994,1247,1.599037690457097,7.597897950521784,7.1284959456800365,14.72639389620182,819,45,22,23,0.9479166666666666
