source_type,image_path,cache_path,file_stem,traffic_type,variant,hardware_source,label,assigned_q,cache_sha256
text_restored,train/attack/digital_1/iphone15pro/portugal-004_03.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_1/iphone15pro/portugal-004_03.jpg,portugal-004_03,attack,digital_1,iphone15pro,1,77,3891a7965b283c3b081b7db479a839503111736b9194365ed0b1c42fdd41269f
both_restored,train/attack/digital_1/iphone15pro/portugal-004_03.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_1/iphone15pro/portugal-004_03.jpg,portugal-004_03,bonafide,digital_1,iphone15pro,0,77,6cd96403208e5afba9861111572823d8a5b45ac21e43ddf3a58596446a3bfc79
face_restored,train/attack/digital_1/scan/portugal-004_03.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_1/scan/portugal-004_03.jpg,portugal-004_03,attack,digital_1,scan,1,79,899a30ec4423a857cd70b1a0d71813b4f17335dd9bfb6a42bd90b43d349ec68e
text_restored,train/attack/digital_1/scan/portugal-004_03.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_1/scan/portugal-004_03.jpg,portugal-004_03,attack,digital_1,scan,1,79,85673dd16a49430ef1457ccc698fadce2e8ebc05718cb86df2ce16c124ca878c
both_restored,train/attack/digital_1/scan/portugal-004_03.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_1/scan/portugal-004_03.jpg,portugal-004_03,bonafide,digital_1,scan,0,79,5ec1c55ce5e9352b8464158a68df0f5b525ecca2eb1f5824aca396e83de2ab8e
face_restored,train/attack/digital_2/huawei/portugal-004_03.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_2/huawei/portugal-004_03.jpg,portugal-004_03,attack,digital_2,huawei,1,74,d0cba74dc9c1f63e3244cae0b705ddb460e719fcebb6cff4fad40d752b67dc31
text_restored,train/attack/digital_2/huawei/portugal-004_03.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_2/huawei/portugal-004_03.jpg,portugal-004_03,attack,digital_2,huawei,1,74,abeb6ee91b58fcb1b2004e6b5a2262d469ed5ec81cf45c583ab287ad87d948fd
both_restored,train/attack/digital_2/huawei/portugal-004_03.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_2/huawei/portugal-004_03.jpg,portugal-004_03,bonafide,digital_2,huawei,0,74,55e33d8ea089124c82184b5a5eb04ecaf137cd13639bbc5dba1c30200c8a6a4f
face_restored,train/attack/digital_2/iphone15pro/portugal-004_03.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_2/iphone15pro/portugal-004_03.jpg,portugal-004_03,attack,digital_2,iphone15pro,1,77,4d0a1cf1e691064e5cc1c810cd9195e05a23b69597353771c963aebaff426bb7
text_restored,train/attack/digital_2/iphone15pro/portugal-004_03.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_2/iphone15pro/portugal-004_03.jpg,portugal-004_03,attack,digital_2,iphone15pro,1,77,04563a141e7c89273d7232a3fd77114de3e334a43353a391ddd8aa86880cc091
both_restored,train/attack/digital_2/iphone15pro/portugal-004_03.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_2/iphone15pro/portugal-004_03.jpg,portugal-004_03,bonafide,digital_2,iphone15pro,0,77,e7d923084a17506115641008be45b8bfc8340a74b425eb08936840b2ad5a6276
face_restored,train/attack/digital_2/scan/portugal-004_03.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_2/scan/portugal-004_03.jpg,portugal-004_03,attack,digital_2,scan,1,79,baf2d6534a13c595102cc892247499106f19ece65a9b025ba352f44976f6e8a9
text_restored,train/attack/digital_2/scan/portugal-004_03.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_2/scan/portugal-004_03.jpg,portugal-004_03,attack,digital_2,scan,1,79,1bbf4ede1a7fe9ca5f1aa8eb00ce338560c945902eb9ef4f917cc48b9ee6523f
both_restored,train/attack/digital_2/scan/portugal-004_03.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_2/scan/portugal-004_03.jpg,portugal-004_03,bonafide,digital_2,scan,0,79,d8aaa0fe02d62f0b72dc2a313a3c33311db876af195c299e0ee798cc9fde048f
face_restored,train/attack/digital_1/huawei/portugal-026_03.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_1/huawei/portugal-026_03.jpg,portugal-026_03,attack,digital_1,huawei,1,90,efb1d25c3ebebfa0c9ccbc0a1754cbe261b64e09cf1dbafd8d2fe4c59a9f6625
text_restored,train/attack/digital_1/huawei/portugal-026_03.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_1/huawei/portugal-026_03.jpg,portugal-026_03,attack,digital_1,huawei,1,90,85bcefa5b3416ff1cfb7d336c29522b2ff970859ebb076e247f0a3fc425ecf76
both_restored,train/attack/digital_1/huawei/portugal-026_03.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_1/huawei/portugal-026_03.jpg,portugal-026_03,bonafide,digital_1,huawei,0,90,71d7599755420b58c9ae58e7345052d2e84989b7bd3213936cf718ce1ce7e3a9
face_restored,train/attack/digital_1/iphone15pro/portugal-026_03.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_1/iphone15pro/portugal-026_03.jpg,portugal-026_03,attack,digital_1,iphone15pro,1,64,188584f89b4c067798748221bebd06834c756b25b7b36629dd4d629ddecf0f3c
text_restored,train/attack/digital_1/iphone15pro/portugal-026_03.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_1/iphone15pro/portugal-026_03.jpg,portugal-026_03,attack,digital_1,iphone15pro,1,64,ffe4183a37f9867572785e0b71f576c2dfe5542016272571204e1c82b90e85d7
both_restored,train/attack/digital_1/iphone15pro/portugal-026_03.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_1/iphone15pro/portugal-026_03.jpg,portugal-026_03,bonafide,digital_1,iphone15pro,0,64,3ab9f4bf1295d803c9b03224afcd2e5e686e20dbeaf50c5a813c5a1b0facbdd0
face_restored,train/attack/digital_1/scan/portugal-026_03.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_1/scan/portugal-026_03.jpg,portugal-026_03,attack,digital_1,scan,1,50,47067ef93c576f42a30ee1cfa6a88c8cf1aa9255452463a3edd361a8306fc758
text_restored,train/attack/digital_1/scan/portugal-026_03.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_1/scan/portugal-026_03.jpg,portugal-026_03,attack,digital_1,scan,1,50,177c38ffd7e34dc91f39eedf9d875a0847c5adc500ac10a3f9309e83a1efe0ec
both_restored,train/attack/digital_1/scan/portugal-026_03.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_1/scan/portugal-026_03.jpg,portugal-026_03,bonafide,digital_1,scan,0,50,4a6bf203f66278b67fa0c7cfced164934a6ef68e2fc6258d559f75a7e5914395
face_restored,train/attack/digital_2/huawei/portugal-026_03.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_2/huawei/portugal-026_03.jpg,portugal-026_03,attack,digital_2,huawei,1,90,6f90ee0a11181d8dddf660abf48b1262e5cc8c77d4aca129b0fcb49562d304fc
text_restored,train/attack/digital_2/huawei/portugal-026_03.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_2/huawei/portugal-026_03.jpg,portugal-026_03,attack,digital_2,huawei,1,90,7ea6c312eddaa6d84b2070b8db3318bcab934d2ba491b272753f741659d571cb
both_restored,train/attack/digital_2/huawei/portugal-026_03.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_2/huawei/portugal-026_03.jpg,portugal-026_03,bonafide,digital_2,huawei,0,90,a5cb3baeffb70b5c813f9a8cdafeda6a9d2432263ea34269fdebe20301528db1
face_restored,train/attack/digital_2/iphone15pro/portugal-026_03.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_2/iphone15pro/portugal-026_03.jpg,portugal-026_03,attack,digital_2,iphone15pro,1,64,2b9da657efadfe9cd93c582c1b9d5f2627f4472aa3576907b2a0c6f991f53391
text_restored,train/attack/digital_2/iphone15pro/portugal-026_03.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_2/iphone15pro/portugal-026_03.jpg,portugal-026_03,attack,digital_2,iphone15pro,1,64,57d8d8c980d39ad3e657247143670614738f8f41b22aaab67b2733a70d27b295
both_restored,train/attack/digital_2/iphone15pro/portugal-026_03.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_2/iphone15pro/portugal-026_03.jpg,portugal-026_03,bonafide,digital_2,iphone15pro,0,64,1e8eed4a87212d1ed6166b2b63db65ea85abfda8af1a4fa4df946ccb5782757a
face_restored,train/attack/digital_2/scan/portugal-026_03.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_2/scan/portugal-026_03.jpg,portugal-026_03,attack,digital_2,scan,1,50,a73f2c207a3872539d133748526bbfa257c73737db1a91df0ad5c017b107b275
text_restored,train/attack/digital_2/scan/portugal-026_03.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_2/scan/portugal-026_03.jpg,portugal-026_03,attack,digital_2,scan,1,50,f0d784f5f2a71046e95b4bcb08dd1b1532fec5aafa147b9c588bd566109e872b
both_restored,train/attack/digital_2/scan/portugal-026_03.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_2/scan/portugal-026_03.jpg,portugal-026_03,bonafide,digital_2,scan,0,50,5354b18698e27db17ee5fedefb24be612d1cf9a6cad403416e84b9d86e17c430
face_restored,train/attack/digital_1/huawei/portugal-042_03.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_1/huawei/portugal-042_03.jpg,portugal-042_03,attack,digital_1,huawei,1,85,2a2e5e20a65a213dba5207ed50678ec92acf1002d97df08804a518e2f2928898
text_restored,train/attack/digital_1/huawei/portugal-042_03.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_1/huawei/portugal-042_03.jpg,portugal-042_03,attack,digital_1,huawei,1,85,5866bd4faca3b2bf71c23fa55b2b915c25afc4a6364cac9a9dc74b14bd98aba8
both_restored,train/attack/digital_1/huawei/portugal-042_03.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_1/huawei/portugal-042_03.jpg,portugal-042_03,bonafide,digital_1,huawei,0,85,184c359d69ee7ad284aba13a782da5f530e5a0a5528e8c63045a60fbfcb9e1f1
face_restored,train/attack/digital_1/iphone15pro/portugal-042_03.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_1/iphone15pro/portugal-042_03.jpg,portugal-042_03,attack,digital_1,iphone15pro,1,77,8c81cbeaa4d29e2bd4cef5a00d42a5727528581dda0692d31ae329c886029db1
text_restored,train/attack/digital_1/iphone15pro/portugal-042_03.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_1/iphone15pro/portugal-042_03.jpg,portugal-042_03,attack,digital_1,iphone15pro,1,77,5a47a915d49c8ba6749544ea68454ddc151e50751a9c39a1e458205b9b857f10
both_restored,train/attack/digital_1/iphone15pro/portugal-042_03.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_1/iphone15pro/portugal-042_03.jpg,portugal-042_03,bonafide,digital_1,iphone15pro,0,77,7a6fc259dd7be57dc275025e95ceec4fcf49238cc340d74103a63d5bc8e1dad7
face_restored,train/attack/digital_1/scan/portugal-042_03.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_1/scan/portugal-042_03.jpg,portugal-042_03,attack,digital_1,scan,1,54,778444501db6ba8f166825fd79eecaab8982e5c89b0c646bd0a32a859c35705f
text_restored,train/attack/digital_1/scan/portugal-042_03.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_1/scan/portugal-042_03.jpg,portugal-042_03,attack,digital_1,scan,1,54,6d3842a222a0b8b82ba954c6b00e646d96b514dae845e262a58e192c70174be9
both_restored,train/attack/digital_1/scan/portugal-042_03.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_1/scan/portugal-042_03.jpg,portugal-042_03,bonafide,digital_1,scan,0,54,b2697fa130412eca4e0afec3e4735e159a553c0dad0eb0da894e9decd33a46cf
face_restored,train/attack/digital_2/huawei/portugal-042_03.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_2/huawei/portugal-042_03.jpg,portugal-042_03,attack,digital_2,huawei,1,85,b576519fd23cc502c71452b2386e5391f8358f03f069a46d2d11bf719441d1d8
text_restored,train/attack/digital_2/huawei/portugal-042_03.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_2/huawei/portugal-042_03.jpg,portugal-042_03,attack,digital_2,huawei,1,85,9c303d0eee5baf41205afe4345eed42e1c74681b822db8a34e3f03d13a0edceb
both_restored,train/attack/digital_2/huawei/portugal-042_03.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_2/huawei/portugal-042_03.jpg,portugal-042_03,bonafide,digital_2,huawei,0,85,6f265b7c406175d156d90a0ad78a1df504a975ed68a66c1cb76439483a9fa0cb
face_restored,train/attack/digital_2/iphone15pro/portugal-042_03.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_2/iphone15pro/portugal-042_03.jpg,portugal-042_03,attack,digital_2,iphone15pro,1,77,6598bd2de2b06a5174cc0cc089633efbeb2fbddfce133d288614588a055d49a1
text_restored,train/attack/digital_2/iphone15pro/portugal-042_03.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_2/iphone15pro/portugal-042_03.jpg,portugal-042_03,attack,digital_2,iphone15pro,1,77,949aabd6ee4a1a1fff798cb7486d0891c52fc983dbce4f26ca79f3bc2d036380
both_restored,train/attack/digital_2/iphone15pro/portugal-042_03.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_2/iphone15pro/portugal-042_03.jpg,portugal-042_03,bonafide,digital_2,iphone15pro,0,77,cd0597a2928e8fb73fc7cc697ec1fb7b9f6d25f55e8cacf0067a48e2ddaf3123
face_restored,train/attack/digital_2/scan/portugal-042_03.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_2/scan/portugal-042_03.jpg,portugal-042_03,attack,digital_2,scan,1,54,1020e38672c0f30fb3a7129070c906a39bcf8022d18649e801f81603823d47ae
text_restored,train/attack/digital_2/scan/portugal-042_03.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_2/scan/portugal-042_03.jpg,portugal-042_03,attack,digital_2,scan,1,54,7af01243d97cf338d37b2556e940a7d4d207c5be834d042e46c9f8219c76745f
both_restored,train/attack/digital_2/scan/portugal-042_03.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_2/scan/portugal-042_03.jpg,portugal-042_03,bonafide,digital_2,scan,0,54,6995d6f56f09c997c08adffe322356566258d0cc0fed3badb490bc7cb0e9341f
face_restored,train/attack/digital_1/huawei/portugal-061_03.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_1/huawei/portugal-061_03.jpg,portugal-061_03,attack,digital_1,huawei,1,68,7651dc60568de646bb2f151382118cf4933b89c34518c6271245414af1b30f61
text_restored,train/attack/digital_1/huawei/portugal-061_03.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_1/huawei/portugal-061_03.jpg,portugal-061_03,attack,digital_1,huawei,1,68,a22173abbe630dd27af9b6654c504acb893498dfb84c88f326d202b019eec8d5
both_restored,train/attack/digital_1/huawei/portugal-061_03.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_1/huawei/portugal-061_03.jpg,portugal-061_03,bonafide,digital_1,huawei,0,68,9c0a3ecdb432435b3c1045b8b699fe715623e1c57b3f3e25be0fe9e06678107f
face_restored,train/attack/digital_1/iphone15pro/portugal-061_03.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_1/iphone15pro/portugal-061_03.jpg,portugal-061_03,attack,digital_1,iphone15pro,1,63,6fedc8272519f00e07b320e494e12043bfe473b0aa4911aa0759afb072664a90
text_restored,train/attack/digital_1/iphone15pro/portugal-061_03.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_1/iphone15pro/portugal-061_03.jpg,portugal-061_03,attack,digital_1,iphone15pro,1,63,ef4ae304f33c3d49b8cf06a39ea93aaad220a5638e8f43a9272a1cf8de2ccea4
both_restored,train/attack/digital_1/iphone15pro/portugal-061_03.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_1/iphone15pro/portugal-061_03.jpg,portugal-061_03,bonafide,digital_1,iphone15pro,0,63,5e58b449da45d141cc5c3bfcd6109cad928b8a650d07630b7531521a602ca46a
face_restored,train/attack/digital_1/scan/portugal-061_03.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_1/scan/portugal-061_03.jpg,portugal-061_03,attack,digital_1,scan,1,90,dccc434eca2732d918455d4a69a8156aa907d2927b703cd9ae63bd0b5b1d2d67
text_restored,train/attack/digital_1/scan/portugal-061_03.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_1/scan/portugal-061_03.jpg,portugal-061_03,attack,digital_1,scan,1,90,acaf1e1b0b70b5fd91251037f3140ec5ca171db4ed3b3b1aa9bc5b51a4169951
both_restored,train/attack/digital_1/scan/portugal-061_03.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_1/scan/portugal-061_03.jpg,portugal-061_03,bonafide,digital_1,scan,0,90,a2b078e5a08fc37f18ff51148842be953334a8841e3f5c7af43e6277afd3c829
face_restored,train/attack/digital_2/huawei/portugal-061_03.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_2/huawei/portugal-061_03.jpg,portugal-061_03,attack,digital_2,huawei,1,68,3ef85164e5136e0a69056da87105e495ca0a4d8b226c6023e8bf298569632f51
text_restored,train/attack/digital_2/huawei/portugal-061_03.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_2/huawei/portugal-061_03.jpg,portugal-061_03,attack,digital_2,huawei,1,68,b4b3fd3073e4d389bd57da5ee2a3d15f630376484bd655504859fedf5ffd6163
both_restored,train/attack/digital_2/huawei/portugal-061_03.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_2/huawei/portugal-061_03.jpg,portugal-061_03,bonafide,digital_2,huawei,0,68,a54bc851d7b67696cd34bd58e1914016274412cf321ea5ca439165ca2c5335b4
face_restored,train/attack/digital_2/iphone15pro/portugal-061_03.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_2/iphone15pro/portugal-061_03.jpg,portugal-061_03,attack,digital_2,iphone15pro,1,63,82c886b8636515928d50610e1f1b649c4a4770194604ea58c448b261721b297a
text_restored,train/attack/digital_2/iphone15pro/portugal-061_03.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_2/iphone15pro/portugal-061_03.jpg,portugal-061_03,attack,digital_2,iphone15pro,1,63,bc49a00721ebd1f8914156ed97846914572383c22919ac9f03e1e1dab6185a00
both_restored,train/attack/digital_2/iphone15pro/portugal-061_03.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_2/iphone15pro/portugal-061_03.jpg,portugal-061_03,bonafide,digital_2,iphone15pro,0,63,d347cb985ed4be023203078899ab5c8775e76b288dd869e1fac33b067423a3ce
face_restored,train/attack/digital_2/scan/portugal-061_03.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_2/scan/portugal-061_03.jpg,portugal-061_03,attack,digital_2,scan,1,90,dcec71375f1b557874da28ccd210c9274072dda983416dbff5af136f449b7ed5
text_restored,train/attack/digital_2/scan/portugal-061_03.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_2/scan/portugal-061_03.jpg,portugal-061_03,attack,digital_2,scan,1,90,2370e82918ba08a1490cb570bebd6c51bea1f8796283e4bce33188182a1c1dbb
both_restored,train/attack/digital_2/scan/portugal-061_03.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_2/scan/portugal-061_03.jpg,portugal-061_03,bonafide,digital_2,scan,0,90,77bc2e6015c42e09c9704f2039a36dbe73a92ba8a678660dd8330ceda596d9a7
face_restored,train/attack/digital_1/huawei/portugal-066_03.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_1/huawei/portugal-066_03.jpg,portugal-066_03,attack,digital_1,huawei,1,52,64ae3cf23888f45542d8656cd709673b2e570812fc80b1a88ac4f814cf949e2c
text_restored,train/attack/digital_1/huawei/portugal-066_03.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_1/huawei/portugal-066_03.jpg,portugal-066_03,attack,digital_1,huawei,1,52,db5bf13c73e87311514efa202a1f98288717391315dead27384c0c0c11b63e93
both_restored,train/attack/digital_1/huawei/portugal-066_03.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_1/huawei/portugal-066_03.jpg,portugal-066_03,bonafide,digital_1,huawei,0,52,704c40c977441d20b6c75d7be906778c89328ea4f2e4e25ba920c5d408b9de18
face_restored,train/attack/digital_1/iphone15pro/portugal-066_03.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_1/iphone15pro/portugal-066_03.jpg,portugal-066_03,attack,digital_1,iphone15pro,1,83,d95af2173b63adbb6f682db4f0a04018fe02a3c8a28d9e18fae703b0e2edb230
text_restored,train/attack/digital_1/iphone15pro/portugal-066_03.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_1/iphone15pro/portugal-066_03.jpg,portugal-066_03,attack,digital_1,iphone15pro,1,83,056dcfcf9dd5312bb417773e6fb34585437512c1c2c4875eb582fce123da2ead
both_restored,train/attack/digital_1/iphone15pro/portugal-066_03.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_1/iphone15pro/portugal-066_03.jpg,portugal-066_03,bonafide,digital_1,iphone15pro,0,83,3874143b24a5ee30cb28c3ad484bd35b95774c724652f60df1a613c0659c4a06
face_restored,train/attack/digital_1/scan/portugal-066_03.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_1/scan/portugal-066_03.jpg,portugal-066_03,attack,digital_1,scan,1,75,02242954b32bde32cc5359eab2c88dbe6897b9f67104f14957cd5d2a2657e136
text_restored,train/attack/digital_1/scan/portugal-066_03.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_1/scan/portugal-066_03.jpg,portugal-066_03,attack,digital_1,scan,1,75,4ad39722b74b9c7c21ece72d688faf8a14c7a8c34759021eb2d57b1faf97268e
both_restored,train/attack/digital_1/scan/portugal-066_03.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_1/scan/portugal-066_03.jpg,portugal-066_03,bonafide,digital_1,scan,0,75,ab224e0d2ec4c8d128cf0e0117b08730117ed15260c888b44996106c23ec51f0
face_restored,train/attack/digital_2/huawei/portugal-066_03.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_2/huawei/portugal-066_03.jpg,portugal-066_03,attack,digital_2,huawei,1,52,2481a36d6ab9c0fdb7351bcc2b24aebab4c53482848337d0899c587bf88f7764
text_restored,train/attack/digital_2/huawei/portugal-066_03.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_2/huawei/portugal-066_03.jpg,portugal-066_03,attack,digital_2,huawei,1,52,a63e3c584acff853339c550241957c09b4a28273765f4d9f4f0abef61bf5c2d9
both_restored,train/attack/digital_2/huawei/portugal-066_03.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_2/huawei/portugal-066_03.jpg,portugal-066_03,bonafide,digital_2,huawei,0,52,539d1797c7944e75894799112e1eea42a60b7f8ebe1ce0d069fb43315c8564d8
face_restored,train/attack/digital_2/iphone15pro/portugal-066_03.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_2/iphone15pro/portugal-066_03.jpg,portugal-066_03,attack,digital_2,iphone15pro,1,83,cd697174a6b66bd555b2562a8517cde916a25b3f718eb1625561592573edf820
text_restored,train/attack/digital_2/iphone15pro/portugal-066_03.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_2/iphone15pro/portugal-066_03.jpg,portugal-066_03,attack,digital_2,iphone15pro,1,83,529b184632e2e5a2f5c5c477ed0375151d78b1213cfecc1395f08f73155088f4
both_restored,train/attack/digital_2/iphone15pro/portugal-066_03.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_2/iphone15pro/portugal-066_03.jpg,portugal-066_03,bonafide,digital_2,iphone15pro,0,83,ac3daa6d9f243bc1bf685b208b11ee7498cdb3ea3e2e28d608890c9bd071d2be
face_restored,train/attack/digital_2/scan/portugal-066_03.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_2/scan/portugal-066_03.jpg,portugal-066_03,attack,digital_2,scan,1,75,5a3883d4b866f74322c74400ffd894a3d41283d2e7bbd54804d986a1530b2f25
text_restored,train/attack/digital_2/scan/portugal-066_03.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_2/scan/portugal-066_03.jpg,portugal-066_03,attack,digital_2,scan,1,75,a2733266fbfa1e63499ad863b6196286da2e13c3f4f8a68c8f0397f3d07f8b46
both_restored,train/attack/digital_2/scan/portugal-066_03.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_2/scan/portugal-066_03.jpg,portugal-066_03,bonafide,digital_2,scan,0,75,266715654b1d20e1257debb9ce5448e4a51cf8f32fbb7f4cd9ce43282efda67d
face_restored,train/attack/digital_1/huawei/portugal-070_03.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_1/huawei/portugal-070_03.jpg,portugal-070_03,attack,digital_1,huawei,1,78,914697ab9517e29333e7cf05c59f6a709154f12c72b287ac0351e2247de234c4
text_restored,train/attack/digital_1/huawei/portugal-070_03.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_1/huawei/portugal-070_03.jpg,portugal-070_03,attack,digital_1,huawei,1,78,5e879d0a7f886a765b89edbf155f287151f801d978c83211f06825ac26e42808
both_restored,train/attack/digital_1/huawei/portugal-070_03.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_1/huawei/portugal-070_03.jpg,portugal-070_03,bonafide,digital_1,huawei,0,78,0c120658905e558f014ef5c1d0317c0c73276ca5b2fc716df621277334b8e9d1
face_restored,train/attack/digital_1/iphone15pro/portugal-070_03.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_1/iphone15pro/portugal-070_03.jpg,portugal-070_03,attack,digital_1,iphone15pro,1,51,ba6e2d2801e5a3ce3050e072fd5de273afc77e0ee92e97728976f65a7e4a0f3e
text_restored,train/attack/digital_1/iphone15pro/portugal-070_03.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_1/iphone15pro/portugal-070_03.jpg,portugal-070_03,attack,digital_1,iphone15pro,1,51,1e8aca42ac9d8c84f1978604127bf867da9298c62565dd46fa6f80994e2d85cd
both_restored,train/attack/digital_1/iphone15pro/portugal-070_03.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_1/iphone15pro/portugal-070_03.jpg,portugal-070_03,bonafide,digital_1,iphone15pro,0,51,1a815f3148e705669eb297de0696b3aa6fcbdb3bd6f78b3bf096dd1c0f9be9a5
face_restored,train/attack/digital_1/scan/portugal-070_03.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_1/scan/portugal-070_03.jpg,portugal-070_03,attack,digital_1,scan,1,51,f5a3e7a336062b69aa69f75ad135852d479e89a52b5edf4bea2c3da8c2a23489
text_restored,train/attack/digital_1/scan/portugal-070_03.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_1/scan/portugal-070_03.jpg,portugal-070_03,attack,digital_1,scan,1,51,a02d6c3a44ffa864044695ceae9b5252beb38e0bc417b3e8b75131f4b90a24dc
