split,image_path,cache_path,file_stem,traffic_type,variant,hardware_source,label,assigned_q,source_sha256,cache_sha256
project_train,train/bonafide/scan/portugal-NM-1091.jpg,data/processed/policy_c/train/bonafide/scan/portugal-NM-1091.jpg,portugal-NM-1091,bonafide,,scan,0,78,08295ebaad5b77948c43da4950b8a0048a45ca5af7cdd3872ff5b8721a6cb416,f698f0de7204ed8c9ae590ce80bd1e9def3b41c76dc6180fa76070e36e0073f4
project_train,train/attack/digital_1/huawei/portugal-NM-1102.jpg,data/processed/policy_c/train/attack/digital_1/huawei/portugal-NM-1102.jpg,portugal-NM-1102,attack,digital_1,huawei,1,67,f9edfa02d7a034f6757da3c22875adbc61d43cb52b024cd6fc41368fc8229a7e,87ec91afc2c60683699f8976b6248a86fbfe829a0edcaea9c7aa825a1b2966d0
project_train,train/attack/digital_1/iphone15pro/portugal-NM-1102.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/portugal-NM-1102.jpg,portugal-NM-1102,attack,digital_1,iphone15pro,1,55,17608913d227d7322abac9cc10e6415f5d77b6fe1e36763f2a31e0488adb4dcc,d29cdafbd23be679a2a5588b9c9af2e3309cef27479d1b3a2ded68562c152855
project_train,train/attack/digital_1/scan/portugal-NM-1102.jpg,data/processed/policy_c/train/attack/digital_1/scan/portugal-NM-1102.jpg,portugal-NM-1102,attack,digital_1,scan,1,63,1149ea7dd3a51645b5794a64acdf31de83e3a479ba4234b616ecd42859a61a25,4b2ff0cd11db4889a1e03f2529b13f26724c0788e9c9e198b94c79d7b8e13b32
project_train,train/attack/digital_2/huawei/portugal-NM-1102.jpg,data/processed/policy_c/train/attack/digital_2/huawei/portugal-NM-1102.jpg,portugal-NM-1102,attack,digital_2,huawei,1,67,7658da5356b66e69195cc6c98e08d93e46dfda8098ced93ddde93d2038aa2773,88a8a3bc5d5774c7c89673c803ecc7ede557ca513b61f21382515d6db8ae1324
project_train,train/attack/digital_2/iphone15pro/portugal-NM-1102.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/portugal-NM-1102.jpg,portugal-NM-1102,attack,digital_2,iphone15pro,1,55,31bb651bfe18572299d8f0b9c4981c7b14b8a75839103df7f18bb53d8ca08480,65928eea92b5c5a74905614a801fa0c27135ab6ab58bf473651948f20b7848ce
project_train,train/attack/digital_2/scan/portugal-NM-1102.jpg,data/processed/policy_c/train/attack/digital_2/scan/portugal-NM-1102.jpg,portugal-NM-1102,attack,digital_2,scan,1,63,8139502c8ae81584eccb9be1540a42f41fd73721f5abca7d9f9dfc522d26437d,042944f9c0447d2fde3b3f9c061d6aced9d1a6d361c88d4e794164e4ffa742bd
project_train,train/bonafide/huawei/portugal-NM-1102.jpg,data/processed/policy_c/train/bonafide/huawei/portugal-NM-1102.jpg,portugal-NM-1102,bonafide,,huawei,0,67,b2e80e84ff87a346d35183f5593fe5968fdaa30e2e5f25eb3c3c5c6285c0b6dc,ea5e791a9a6029dc48e683cfec960544c63854f1bb0a6c496cb87fe91bd63689
project_train,train/bonafide/iphone15pro/portugal-NM-1102.jpg,data/processed/policy_c/train/bonafide/iphone15pro/portugal-NM-1102.jpg,portugal-NM-1102,bonafide,,iphone15pro,0,55,672a2f6424eadaed9da32e3d8083c91da33f85321539e785b08f20cecc8d3e1c,cb8c2b6455859a368dd4d9d6cf766007493dd90d09b2a433b8e0984ae4361e01
project_train,train/bonafide/scan/portugal-NM-1102.jpg,data/processed/policy_c/train/bonafide/scan/portugal-NM-1102.jpg,portugal-NM-1102,bonafide,,scan,0,63,ee021bed4adce8d64ba71a98e0f3607c0198a0f823442f84bd3d6085ce6cbaf2,14b59f8e705a3a6a5f3870aee48287763288dfaa9816e7512597fdbf9c96906e
project_train,train/attack/digital_1/huawei/russian-002_03.jpg,data/processed/policy_c/train/attack/digital_1/huawei/russian-002_03.jpg,russian-002_03,attack,digital_1,huawei,1,55,2b38faa8cb49b2ddba15db8d31239376613239726e95af7a7d843c425a2065d7,898c93c7c9541b8db685fd0e8a3e318d2480a67d60dfc5cd4c0b224b6d1f297b
project_train,train/attack/digital_1/iphone15pro/russian-002_03.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/russian-002_03.jpg,russian-002_03,attack,digital_1,iphone15pro,1,86,0d67a86494e3d4cce4f124980b0f17754ea1846d02296ebcf9a9d9c039520a2c,07a36cb49831a80feeab00edd039fce231b2acbff64592aa58d19781538f0d10
project_train,train/attack/digital_1/scan/russian-002_03.jpg,data/processed/policy_c/train/attack/digital_1/scan/russian-002_03.jpg,russian-002_03,attack,digital_1,scan,1,59,23fed9109663e74437f2dab8b6cc0c768aa018051a970f45ba5376ceadcdbe5b,82501514fca741ce8e0b98c1b68ccb7129781e7f176afcabd7d17eba3a85ab29
project_train,train/attack/digital_2/huawei/russian-002_03.jpg,data/processed/policy_c/train/attack/digital_2/huawei/russian-002_03.jpg,russian-002_03,attack,digital_2,huawei,1,55,7a326a4aaf4326ed20996d938bacf5bb2f97eadcd813bbbc385f726a0fc309f4,ab0523ba1292f524c0e606cef6cb7dab668d66b4acde31b17c6c1ee0fe66a709
project_train,train/attack/digital_2/iphone15pro/russian-002_03.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/russian-002_03.jpg,russian-002_03,attack,digital_2,iphone15pro,1,86,2559758bed45a2464237f84bf813fcc7bb874456b3aff0842490c1e6cd3739e3,60742958b23261f8bcf40dbafb79ff9f18fe04449f521c8e717986cd430cac40
project_train,train/attack/digital_2/scan/russian-002_03.jpg,data/processed/policy_c/train/attack/digital_2/scan/russian-002_03.jpg,russian-002_03,attack,digital_2,scan,1,59,edece47360c9423bf53da98d01e5feb70cbe0ea4ef0c3d08f65d39a675c1971c,4df186882c439c8daae9c79561e32392c00be1b50fd8135e28625e8128fb8371
project_train,train/bonafide/huawei/russian-002_03.jpg,data/processed/policy_c/train/bonafide/huawei/russian-002_03.jpg,russian-002_03,bonafide,,huawei,0,55,a9baa43b7f9053ca2aa017badd43eecbcfd1e604d35404f0ec29251b6248665b,2eea2e0e216cd20d79063be810fde1bb43f1fc84ab642bdbc9744a30d859677a
project_train,train/bonafide/iphone15pro/russian-002_03.jpg,data/processed/policy_c/train/bonafide/iphone15pro/russian-002_03.jpg,russian-002_03,bonafide,,iphone15pro,0,86,f86ef3d5960d29105821a2d2aa1eca9d9efd4ce0eb1bbdb2b3707759d35d02ee,95db6203d464db10d33fc2142817161b0cee1fab9ea077b12546381be8cf0adc
project_train,train/bonafide/scan/russian-002_03.jpg,data/processed/policy_c/train/bonafide/scan/russian-002_03.jpg,russian-002_03,bonafide,,scan,0,59,aca584cf6c8887880ea7a5874f589c77b92f1da8d84c28230990b65a59bb62d7,8b2aaa174915a6eef3ec1f9111985a6eba0958450d07ce9fd02ee8fbbdaa1501
project_train,train/attack/digital_1/huawei/russian-027_03.jpg,data/processed/policy_c/train/attack/digital_1/huawei/russian-027_03.jpg,russian-027_03,attack,digital_1,huawei,1,82,0fc55e9e74ca62b46c77748727d1579b9b13e6dbdc46b04f16ad10907a1d0251,41f6aa8f154439fed5428d51d8ccc608c6a682dcc9ffc8c695e2f00717c5d508
project_train,train/attack/digital_1/iphone15pro/russian-027_03.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/russian-027_03.jpg,russian-027_03,attack,digital_1,iphone15pro,1,83,dfde642ea92461277b77e29ac6bfc227766bb03e83a4de7958d7cd448b061fa3,0cce3c2ec323d014de026645697fcbd6a4e5955a9af2ff55ea8e067b11feaaf7
project_train,train/attack/digital_1/scan/russian-027_03.jpg,data/processed/policy_c/train/attack/digital_1/scan/russian-027_03.jpg,russian-027_03,attack,digital_1,scan,1,75,64a18a4a65cb616a8747ae731bd4549cbfdacc8d458380d58b1f0870e6d7499d,c037bead77480ee1331c1752216952be018df73c2e8caf1718f2b63e24eeae73
project_train,train/attack/digital_2/huawei/russian-027_03.jpg,data/processed/policy_c/train/attack/digital_2/huawei/russian-027_03.jpg,russian-027_03,attack,digital_2,huawei,1,82,3995f4560a9a298f1de1d1f22de33728968b152af15c9769c5fb62c208ff3440,00d1a43ee4bcf29f28c493260d4e34edfe14e533723c260cba7e3eb24e29a5f8
project_train,train/attack/digital_2/iphone15pro/russian-027_03.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/russian-027_03.jpg,russian-027_03,attack,digital_2,iphone15pro,1,83,abc25ce7b70718afbe2198a266ce061d45f9e12a270434ec19507aad100c1cd9,031186942625322e892ebc29f5f671342eba019c0b184cc735b268c4ea05fa1b
project_train,train/attack/digital_2/scan/russian-027_03.jpg,data/processed/policy_c/train/attack/digital_2/scan/russian-027_03.jpg,russian-027_03,attack,digital_2,scan,1,75,81baffcba720f5bb9394a47cdbf5dba870ceb6e57387051b13db7c80bc94c201,8394b98a6e768e7671533e914b5661e1f2bd9eaad25d32afeb67cb125c9f9b9a
project_train,train/bonafide/huawei/russian-027_03.jpg,data/processed/policy_c/train/bonafide/huawei/russian-027_03.jpg,russian-027_03,bonafide,,huawei,0,82,d62db7b5a58f42f2cf1db45e25dda706771b8f87ca88b313de97d57164fadc87,60e4b79ede10439592550eed7026aedd15d42f60c65410122e1b9a0a7680b315
project_train,train/bonafide/iphone15pro/russian-027_03.jpg,data/processed/policy_c/train/bonafide/iphone15pro/russian-027_03.jpg,russian-027_03,bonafide,,iphone15pro,0,83,fb624929b3c1b1b75dd196b2e291031f620dcff3ae8b738f7db62c5a29dc1c29,b64f4336d89a17b9f545547603ed28d071c72ea04b060a2004082f5b76125daf
project_train,train/bonafide/scan/russian-027_03.jpg,data/processed/policy_c/train/bonafide/scan/russian-027_03.jpg,russian-027_03,bonafide,,scan,0,75,d9dec1ad015064fa6a8f2b6ff87cfe6abaebef173a192d651ecb90f24c9d774b,46bc6f5d7287be06009f1aedb75e08ac61f29aec64039f2eda9e5913c0dcd096
project_train,train/attack/digital_1/huawei/russian-082_03.jpg,data/processed/policy_c/train/attack/digital_1/huawei/russian-082_03.jpg,russian-082_03,attack,digital_1,huawei,1,76,af05b7de206a33a9a08ca80d6647d3b1bfb55aa476b86b4e58a6bbe2bdb31d5f,075b5c2041a41bc1f368b89bda98a6909b39b87cc58a13322f29f7b727aa35fe
project_train,train/attack/digital_1/iphone15pro/russian-082_03.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/russian-082_03.jpg,russian-082_03,attack,digital_1,iphone15pro,1,57,0c3f2348a5383b2c4646ef04be543af2810e62d6e54ee6094d1d6dd61ce6deaf,048147e1242f50f890b30b10b8428bc02d986cd116b56e59a18aa8677bb68ce8
project_train,train/attack/digital_1/scan/russian-082_03.jpg,data/processed/policy_c/train/attack/digital_1/scan/russian-082_03.jpg,russian-082_03,attack,digital_1,scan,1,74,b4218f9ac01fd1d17979ecb9a652db35cdbbcf753140a936e59f898096c27ff6,42be3b4224ec4e1eef512c75b8098e88ac6a6085cb604cd2d3dae1c5d3b1360b
project_train,train/attack/digital_2/huawei/russian-082_03.jpg,data/processed/policy_c/train/attack/digital_2/huawei/russian-082_03.jpg,russian-082_03,attack,digital_2,huawei,1,76,fa8ebc1d1f068c31141c17b34f51f0ac4cfb46a3681c72d263209595230cfbd8,7919dad973d5c9aae247b1515d086ea2d41b7eb182f10a06740eed373907ea68
project_train,train/attack/digital_2/iphone15pro/russian-082_03.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/russian-082_03.jpg,russian-082_03,attack,digital_2,iphone15pro,1,57,11eeae0976c5c0d577ea621759e6dd21932f90220b787111eca595d56d13345d,f8410cef09797746a3225e44a6b42ada2bac8af9ff68201aeed1939eb7a40e0b
project_train,train/attack/digital_2/scan/russian-082_03.jpg,data/processed/policy_c/train/attack/digital_2/scan/russian-082_03.jpg,russian-082_03,attack,digital_2,scan,1,74,557073d4e12e0b945cbba61455e307da3e607c6a8f4dc89a8b23770a5bfb6c35,b21d9532262af813ddb29caa777e59770b86867216f87b1a9ab6f9e5fa278fed
project_train,train/bonafide/huawei/russian-082_03.jpg,data/processed/policy_c/train/bonafide/huawei/russian-082_03.jpg,russian-082_03,bonafide,,huawei,0,76,992e6174063de935913073a5953c7e36216a2f95dc72343e7eb810809fa42c91,08e675276df21e37995ebf10943d1ad9169af3815b8a9296ca53902cae79cf77
project_train,train/bonafide/iphone15pro/russian-082_03.jpg,data/processed/policy_c/train/bonafide/iphone15pro/russian-082_03.jpg,russian-082_03,bonafide,,iphone15pro,0,57,391cb66e0ef407bf5b26ac35e7e47fbe0af48c2bdf1c7a3ea95e09d3d9407a9b,6b59c5ec81799a66cd2b57f6ee62544cadd540b00f2b9de0a5fefcf5e2f8e37f
project_train,train/bonafide/scan/russian-082_03.jpg,data/processed/policy_c/train/bonafide/scan/russian-082_03.jpg,russian-082_03,bonafide,,scan,0,74,10e21d03ad5ef9278fb996d034074102e773011df90f5b30cba986ae1ea5c33d,0f49c0d97ccf8bb283f57e3ec7f0f550b1a1b8e21afad0244f4bede542c08bcd
project_train,train/attack/digital_1/huawei/russian-123_03.jpg,data/processed/policy_c/train/attack/digital_1/huawei/russian-123_03.jpg,russian-123_03,attack,digital_1,huawei,1,64,50c75c9a5b443fcb6bf1790308bdfcb91bb18c452846d0ea796650b11078c6f0,c925cc2570c80b00fbe06680eda89d37168a146bedb6af3481cfee82d2b80902
project_train,train/attack/digital_1/iphone15pro/russian-123_03.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/russian-123_03.jpg,russian-123_03,attack,digital_1,iphone15pro,1,62,7225bc7f5bfadfcfe31613129e9812b25be406576df21e28f13ed7834901c16c,baaf3522ff6475a2137195dbcb5c19e9cdc42981c94d5588890a8e8589439a1c
project_train,train/attack/digital_1/scan/russian-123_03.jpg,data/processed/policy_c/train/attack/digital_1/scan/russian-123_03.jpg,russian-123_03,attack,digital_1,scan,1,50,a12fed125137fa299ae41e9b3f91d6a350a30e22f2e4e9a010aab5b0878393dc,dded953635c6cf57b110633dc6fbaa9627ced5b69e10c590bc1a5ea15fa119c7
project_train,train/attack/digital_2/huawei/russian-123_03.jpg,data/processed/policy_c/train/attack/digital_2/huawei/russian-123_03.jpg,russian-123_03,attack,digital_2,huawei,1,64,10af78d18ee878ebbe03e278e4d6b11e7da590ec850470ff87c49083b29a40b0,5b79194d897457fce18ca88f645dc29de8078759ac643faea16fe319ab182d9e
project_train,train/attack/digital_2/iphone15pro/russian-123_03.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/russian-123_03.jpg,russian-123_03,attack,digital_2,iphone15pro,1,62,563a2ef38f93a0473e74e3db232c8271133ac3ed1154742bae12c4a766c9e1fb,f943519a6e0b9f3d7e4d8e35ea0ad922e286f6911e14d8b0da1c84d7a4b063c4
project_train,train/attack/digital_2/scan/russian-123_03.jpg,data/processed/policy_c/train/attack/digital_2/scan/russian-123_03.jpg,russian-123_03,attack,digital_2,scan,1,50,a1ea17790f6a3bc7f97153f7b5fd217e6820e8ec82737c209e59cb8e0b0708b9,22035896a47255023096c072687333a391bbbac0135ac0bd7037ae675150db8f
project_train,train/bonafide/huawei/russian-123_03.jpg,data/processed/policy_c/train/bonafide/huawei/russian-123_03.jpg,russian-123_03,bonafide,,huawei,0,64,778f93aa5f8d67d06debdf0f5ea0c20b07152ae936c860d7ced4031fd40e92a6,ce89e1229ebeee00bfa37cd1a6a620c598777648695c2c7292a83eec019eb5bb
project_train,train/bonafide/iphone15pro/russian-123_03.jpg,data/processed/policy_c/train/bonafide/iphone15pro/russian-123_03.jpg,russian-123_03,bonafide,,iphone15pro,0,62,4bfc2ae9d5a70f4cdd179c897093bbb445a9f4fe842b6503aad3a696fd8fe83b,4eaf19d51666e3ecda41fb4574783762467fe8d955993482aa9d934df9a25df0
project_train,train/bonafide/scan/russian-123_03.jpg,data/processed/policy_c/train/bonafide/scan/russian-123_03.jpg,russian-123_03,bonafide,,scan,0,50,fb4022019f5ff9ba746f11b53c3cd918b94460920b3f6c9e7eeb014efb9ed253,e1b8b7790c29fddca71754b322277ac694d79ad5d49ade474be74b2e5c904531
project_train,train/attack/digital_1/huawei/russian-140_03.jpg,data/processed/policy_c/train/attack/digital_1/huawei/russian-140_03.jpg,russian-140_03,attack,digital_1,huawei,1,76,26a91dc1318b97d898056e25254e0357009395c8a53575acf744a74409932cea,8b274a71211c3a7e3d31050bfb553317c7ab033c4ebe364034ef8bd804abc83b
project_train,train/attack/digital_1/iphone15pro/russian-140_03.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/russian-140_03.jpg,russian-140_03,attack,digital_1,iphone15pro,1,64,4e5bb7bad47e162395422978f1a0ad86fc44fc45792779f030b68a5d0801e008,4b18b93bb188496fea9154ee8aea474ed0ef54b83df47f1f7402e0977ce2f91f
project_train,train/attack/digital_1/scan/russian-140_03.jpg,data/processed/policy_c/train/attack/digital_1/scan/russian-140_03.jpg,russian-140_03,attack,digital_1,scan,1,69,93b14b7f375ae161b28fb54ae8492bbd9e75b70ddd31c19b7130fa358dfcba8d,150767557e231639d2c1cdf87633a223e4ab02f0d0f0961b2bd5bd510cc4763f
project_train,train/attack/digital_2/huawei/russian-140_03.jpg,data/processed/policy_c/train/attack/digital_2/huawei/russian-140_03.jpg,russian-140_03,attack,digital_2,huawei,1,76,ce8f5b2f145f8989f017228fe212450db0787a80fa7dd5530e4af13813cfb319,ab714baf89a75197d944265cd3d085cd84ad8567fa26b1bb363aacebe0f05d2a
project_train,train/attack/digital_2/iphone15pro/russian-140_03.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/russian-140_03.jpg,russian-140_03,attack,digital_2,iphone15pro,1,64,3e7a24f10be39e2463d321b978e443254cba33eef0999fcc575dd9793c38d4cf,3b8f1bf2a02c4308c7e91f434e0c795a3e40f2e0a6e548d640c2ae161172cfc6
project_train,train/attack/digital_2/scan/russian-140_03.jpg,data/processed/policy_c/train/attack/digital_2/scan/russian-140_03.jpg,russian-140_03,attack,digital_2,scan,1,69,cb863bb0a247a556ea3fb352a1c002407a794a28ae1fe73406202bc22fbe71ed,8b749793014548523fb1a0546ee596447f3d3e69289a37e6b59d9e2fcae7255c
project_train,train/bonafide/huawei/russian-140_03.jpg,data/processed/policy_c/train/bonafide/huawei/russian-140_03.jpg,russian-140_03,bonafide,,huawei,0,76,a19eb716ec1bf633687b714d6b7ac4546d57e8781966d2b2a6ae1a861a09a320,6dd8f90ae057728796bcd057b6e57cb351e700805d004dcf02f5d1706c2f629c
project_train,train/bonafide/iphone15pro/russian-140_03.jpg,data/processed/policy_c/train/bonafide/iphone15pro/russian-140_03.jpg,russian-140_03,bonafide,,iphone15pro,0,64,e66fae0abb046a6eec8011a2d380d0ecfbb78502297d861285205c5e626bc692,dfc84e1c27b8aa84ea79b5ddec0916b73b35c3e94b2ce1a4735fe758c9791503
project_train,train/bonafide/scan/russian-140_03.jpg,data/processed/policy_c/train/bonafide/scan/russian-140_03.jpg,russian-140_03,bonafide,,scan,0,69,b02a365a6ce71a0840ace198f1db9c285f48f8376a0b371043c67cae064732e7,699fafcdc38ffdf4e5ebdbcb27c4414f002665dad487a8b4dad3607169f9d8be
project_train,train/attack/digital_1/huawei/russian-141_03.jpg,data/processed/policy_c/train/attack/digital_1/huawei/russian-141_03.jpg,russian-141_03,attack,digital_1,huawei,1,90,b54ace976bd588ce9ad02a5f0da43402fcbe8317154f9587eb20fc5744df522d,a3f070b902efb831af2b39b4f412dea1588b6333537397cdcd694e75a4089a3d
project_train,train/attack/digital_1/iphone15pro/russian-141_03.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/russian-141_03.jpg,russian-141_03,attack,digital_1,iphone15pro,1,77,87cae302bce8b9452792cb3f04755722e506e35df590ffa912a6f41d15b3566f,eae0c95f4d91e1df79ee13042780651f4cb0d4f15f321bdb8eca1af77e89c65f
project_train,train/attack/digital_1/scan/russian-141_03.jpg,data/processed/policy_c/train/attack/digital_1/scan/russian-141_03.jpg,russian-141_03,attack,digital_1,scan,1,62,b791ad060bbc42679e8815b53df107dd5dea91a3ec989f360b3ec5f0b09a39f9,687a3fd1c303e5c8df1a07da76eaf2f28c1183d06a5d0619936b6b2fb8ec4e0c
project_train,train/attack/digital_2/huawei/russian-141_03.jpg,data/processed/policy_c/train/attack/digital_2/huawei/russian-141_03.jpg,russian-141_03,attack,digital_2,huawei,1,90,f113bf29a448f025c87002b8a17cd03e19d5d78a1587bd0eaffc810e0a52eb02,3c46d5e050fb69c51fafc4d1ffefe780449d8d9254eb930cf1240d8d8d311c60
project_train,train/attack/digital_2/iphone15pro/russian-141_03.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/russian-141_03.jpg,russian-141_03,attack,digital_2,iphone15pro,1,77,080bcc3a1cb9fd9e480c3e4cc8ad635775f0cbd7e9d82548b12e272ef890f0ef,455e273fe46404479b7d72233ec89ef28ed232e6c7d5f13fedac79d35342c89b
project_train,train/attack/digital_2/scan/russian-141_03.jpg,data/processed/policy_c/train/attack/digital_2/scan/russian-141_03.jpg,russian-141_03,attack,digital_2,scan,1,62,97a8a15f84a24f9fa95139f1a8c48444b3ae6066b3cfcc905325a4228317b8e4,bd0fdb45178179e43062b8f9dab04cfc3fa46151f1f514c064566d7dd72f1b75
project_train,train/bonafide/huawei/russian-141_03.jpg,data/processed/policy_c/train/bonafide/huawei/russian-141_03.jpg,russian-141_03,bonafide,,huawei,0,90,8b0de2cf803c6cc7d4b6f56488e8692dbb41553f9cc587b7efe74e78f22b0368,a53cfa85b99dbc4a537e06d40ccf98ab284354452bbc070d9a49ad96f18ec0db
project_train,train/bonafide/iphone15pro/russian-141_03.jpg,data/processed/policy_c/train/bonafide/iphone15pro/russian-141_03.jpg,russian-141_03,bonafide,,iphone15pro,0,77,8ab15419d9a9f7a12a043fef6b0b71eb249b82708c615b50e085ef848c785fa8,453b87ce4e56cb0842b1de4604fbbadcdfcc2550d9faa4ff05a894d73178ccbc
project_train,train/bonafide/scan/russian-141_03.jpg,data/processed/policy_c/train/bonafide/scan/russian-141_03.jpg,russian-141_03,bonafide,,scan,0,62,7f0a088969e74033261dacdac4fc86db73583ca975da48b20e97e0ca9b20640a,e5f1abf3a91104d1187a13e3ab68feb04c262314bdd9629369414b425e43b7df
project_train,train/attack/digital_1/huawei/russian-NF-1013.jpg,data/processed/policy_c/train/attack/digital_1/huawei/russian-NF-1013.jpg,russian-NF-1013,attack,digital_1,huawei,1,79,a3659543dc81b17decfb5cf0f4b2c1326f065460e4257baf0d13cb056b6ab2b0,143e6b913b0c8dcd3ef240b31ec346cf7ae697589d382803463cdd5cb0b6ae30
project_train,train/attack/digital_1/iphone15pro/russian-NF-1013.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/russian-NF-1013.jpg,russian-NF-1013,attack,digital_1,iphone15pro,1,62,69ac024493d58759709f35db936192b8234b43007137377077b338e8ce24b17a,efdb08b38b3d9fdd9d37dcbea665298a1aee61c1f0713d37bf8b6c4ba2fda26d
project_train,train/attack/digital_1/scan/russian-NF-1013.jpg,data/processed/policy_c/train/attack/digital_1/scan/russian-NF-1013.jpg,russian-NF-1013,attack,digital_1,scan,1,75,4f451d4c0abc313ec494753f9fa00f80010c2f5e243b38acbe472bfabf823be3,33cc4639ce2d353dcd6c05670c47423f882f0f08f2901158771b05bb73cb10d0
project_train,train/attack/digital_2/huawei/russian-NF-1013.jpg,data/processed/policy_c/train/attack/digital_2/huawei/russian-NF-1013.jpg,russian-NF-1013,attack,digital_2,huawei,1,79,cdff41273562680b0ee8cccacc9995b272db3d19fb217aab32c700ff332db657,a0bc6f91480bbaf33964f3a7312a647451fa32da2996930c3caa92532068ef40
project_train,train/attack/digital_2/iphone15pro/russian-NF-1013.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/russian-NF-1013.jpg,russian-NF-1013,attack,digital_2,iphone15pro,1,62,d84f3e57edaa651ec44ba381b208893392ed5e71c4d232bdb18d3614fc88b128,3d3379b66f1f3e8f6a3746a39687658f4fded5284302ff3cc1516018a86cad31
project_train,train/attack/digital_2/scan/russian-NF-1013.jpg,data/processed/policy_c/train/attack/digital_2/scan/russian-NF-1013.jpg,russian-NF-1013,attack,digital_2,scan,1,75,1dbf76f0eb904ea5f6d5f5847c0715b7c9b6d3f98b8b9fafd04e30068fe9df67,0c4370152ceb1e1b1024b37e12496165f38964457bb8e5d74646086aa5669b00
project_train,train/bonafide/huawei/russian-NF-1013.jpg,data/processed/policy_c/train/bonafide/huawei/russian-NF-1013.jpg,russian-NF-1013,bonafide,,huawei,0,79,71ee87d39edb0b0c3d3808cb92007745b636026509290f708fd2ff59a7da3988,73570aca4e6570caa2731606cb20a0d84190957d4d7e86d7adab1f2b73e99f58
project_train,train/bonafide/iphone15pro/russian-NF-1013.jpg,data/processed/policy_c/train/bonafide/iphone15pro/russian-NF-1013.jpg,russian-NF-1013,bonafide,,iphone15pro,0,62,be0a59667dbc70672cc184ce7b50050fe67187fd77fbd956a89ecf698a76a423,2f66a2b575969024e5a027ef2393d4c4821e8ac48204393975327e10666fb3d2
project_train,train/bonafide/scan/russian-NF-1013.jpg,data/processed/policy_c/train/bonafide/scan/russian-NF-1013.jpg,russian-NF-1013,bonafide,,scan,0,75,fe91db2880f78c04bf8cfc48ec58597bdccdac5d6c5633d5984cde15681e3fd0,d753820bca6970d6ad912bae504d8580e92c00a5078778f3a080043b39d5008d
project_train,train/attack/digital_1/huawei/russian-NF-1028.jpg,data/processed/policy_c/train/attack/digital_1/huawei/russian-NF-1028.jpg,russian-NF-1028,attack,digital_1,huawei,1,68,43584c27873848fb3fdb8d89a898edc8e6dc5e2474f35c4206bcb9305174101f,6178d7b0c176060d8fcaafc3797097f6fa8ad333109ab7694e1668feac87bcc4
project_train,train/attack/digital_1/iphone15pro/russian-NF-1028.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/russian-NF-1028.jpg,russian-NF-1028,attack,digital_1,iphone15pro,1,87,902d654e981a93c0e616a19d88b0c67e61933d39cba5e7c44e428f2b03005f1c,c8a9bfbdae9dd16b46a83095764a4469dde11608c7b466d2bdc04990e232314f
project_train,train/attack/digital_1/scan/russian-NF-1028.jpg,data/processed/policy_c/train/attack/digital_1/scan/russian-NF-1028.jpg,russian-NF-1028,attack,digital_1,scan,1,59,68f63046c9f01aa6b2e14956d04b579654f15050aaa854189cebc9ad443a1981,8595617c65b0819fa9599d5cabe6473d6cf92c0b01b9057ddf4e21a3f9f6d34e
project_train,train/attack/digital_2/huawei/russian-NF-1028.jpg,data/processed/policy_c/train/attack/digital_2/huawei/russian-NF-1028.jpg,russian-NF-1028,attack,digital_2,huawei,1,68,c2716d4849d72a0cf35666491118e1caa608ad12c9e1c1088d400dd479e31b2d,31663216aa7e43e9b176b3ecc51bcb8f86d7a1d897d553209443399255db1027
project_train,train/attack/digital_2/iphone15pro/russian-NF-1028.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/russian-NF-1028.jpg,russian-NF-1028,attack,digital_2,iphone15pro,1,87,cb500fe617c81c18c429e888f3153ef428cd053ad48673683ea034be7e3d7018,393cf9247d1d568b64885a43775c6525bd8f33515d43c8a03d303103369d63de
project_train,train/attack/digital_2/scan/russian-NF-1028.jpg,data/processed/policy_c/train/attack/digital_2/scan/russian-NF-1028.jpg,russian-NF-1028,attack,digital_2,scan,1,59,12e1dc9e1d6df7d702f5b2479635fb3a562c9cdb18af98e6a0e4e3e31bf7d6fa,6111c7a4f5a051d3745b1e6976b9c2ba55e7bcc98495151d98da48c9c7f887e7
