split,file_stem,hardware_source,variant,attack_path,bonafide_path,width,height,bonafide_width,bonafide_height,same_dimensions,audit_scale,phase_dy_small,phase_dx_small,phase_abs_max_small,approx_phase_dy_native,approx_phase_dx_native,phase_peak,mean_abs_gray_diff,median_abs_gray_diff,gray_pixel_correlation
dev_val,portugal-NF-1066,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/portugal-NF-1066.jpg,train/bonafide/iphone15pro/portugal-NF-1066.jpg,2639,1613,2639,1613,True,0.29101932550208415,0.0,0.0,0.0,0.0,0.0,0.8339642882347107,1.571489691734314,0.0,0.9773210599253906
dev_val,portugal-NF-1066,scan,digital_1,train/attack/digital_1/scan/portugal-NF-1066.jpg,train/bonafide/scan/portugal-NF-1066.jpg,1995,1246,1995,1246,True,0.3849624060150376,0.0,0.0,0.0,0.0,0.0,0.8319287300109863,2.4087674617767334,1.0,0.9643781841015068
dev_val,portugal-NF-1066,scan,digital_2,train/attack/digital_2/scan/portugal-NF-1066.jpg,train/bonafide/scan/portugal-NF-1066.jpg,1995,1246,1995,1246,True,0.3849624060150376,0.0,0.0,0.0,0.0,0.0,0.7983519434928894,2.0900282859802246,0.0,0.9648354567126982
project_train,portugal-NF-1083,huawei,digital_1,train/attack/digital_1/huawei/portugal-NF-1083.jpg,train/bonafide/huawei/portugal-NF-1083.jpg,3035,1886,3035,1886,True,0.25304777594728173,0.0,0.0,0.0,0.0,0.0,0.8028922080993652,2.4818227291107178,0.0,0.9617037986390664
project_train,portugal-NF-1083,huawei,digital_2,train/attack/digital_2/huawei/portugal-NF-1083.jpg,train/bonafide/huawei/portugal-NF-1083.jpg,3035,1886,3035,1886,True,0.25304777594728173,0.0,0.0,0.0,0.0,0.0,0.7302476763725281,1.5074658393859863,0.0,0.9680977092529689
project_train,portugal-NF-1083,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/portugal-NF-1083.jpg,train/bonafide/iphone15pro/portugal-NF-1083.jpg,2634,1617,2634,1617,True,0.29157175398633256,0.0,0.0,0.0,0.0,0.0,0.8341331481933594,3.0026981830596924,0.0,0.9524781518057417
project_train,portugal-NF-1083,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/portugal-NF-1083.jpg,train/bonafide/iphone15pro/portugal-NF-1083.jpg,2634,1617,2634,1617,True,0.29157175398633256,0.0,0.0,0.0,0.0,0.0,0.8150790929794312,1.7968391180038452,0.0,0.9668148322209711
project_train,portugal-NF-1083,scan,digital_1,train/attack/digital_1/scan/portugal-NF-1083.jpg,train/bonafide/scan/portugal-NF-1083.jpg,1995,1246,1995,1246,True,0.3849624060150376,0.0,0.0,0.0,0.0,0.0,0.8036991357803345,3.1108343601226807,1.0,0.9534121894649276
project_train,portugal-NF-1083,scan,digital_2,train/attack/digital_2/scan/portugal-NF-1083.jpg,train/bonafide/scan/portugal-NF-1083.jpg,1995,1246,1995,1246,True,0.3849624060150376,0.0,0.0,0.0,0.0,0.0,0.787789523601532,2.016308546066284,0.0,0.9635166898137176
project_train,portugal-NF-1086,huawei,digital_1,train/attack/digital_1/huawei/portugal-NF-1086.jpg,train/bonafide/huawei/portugal-NF-1086.jpg,3202,1965,3202,1965,True,0.23985009369144286,0.0,0.0,0.0,0.0,0.0,0.8474873900413513,1.9896358251571655,0.0,0.9743064207880001
project_train,portugal-NF-1086,huawei,digital_2,train/attack/digital_2/huawei/portugal-NF-1086.jpg,train/bonafide/huawei/portugal-NF-1086.jpg,3202,1965,3202,1965,True,0.23985009369144286,0.0,0.0,0.0,0.0,0.0,0.7974026203155518,1.3940225839614868,0.0,0.977383342674357
project_train,portugal-NF-1086,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/portugal-NF-1086.jpg,train/bonafide/iphone15pro/portugal-NF-1086.jpg,2855,1780,2855,1780,True,0.26900175131348514,0.0,0.0,0.0,0.0,0.0,0.8606253862380981,2.22890305519104,0.0,0.9674905788263363
project_train,portugal-NF-1086,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/portugal-NF-1086.jpg,train/bonafide/iphone15pro/portugal-NF-1086.jpg,2855,1780,2855,1780,True,0.26900175131348514,0.0,0.0,0.0,0.0,0.0,0.8412935137748718,1.5866496562957764,0.0,0.9750088593017574
project_train,portugal-NF-1086,scan,digital_1,train/attack/digital_1/scan/portugal-NF-1086.jpg,train/bonafide/scan/portugal-NF-1086.jpg,1993,1249,1993,1249,True,0.3853487205218264,0.0,0.0,0.0,0.0,0.0,0.857180118560791,2.2883126735687256,1.0,0.9766411678766539
project_train,portugal-NF-1086,scan,digital_2,train/attack/digital_2/scan/portugal-NF-1086.jpg,train/bonafide/scan/portugal-NF-1086.jpg,1993,1249,1993,1249,True,0.3853487205218264,0.0,0.0,0.0,0.0,0.0,0.8186620473861694,1.8069884777069092,0.0,0.9725644407455543
project_train,portugal-NF-1105,huawei,digital_1,train/attack/digital_1/huawei/portugal-NF-1105.jpg,train/bonafide/huawei/portugal-NF-1105.jpg,3222,1993,3222,1993,True,0.2383612662942272,0.0,0.0,0.0,0.0,0.0,0.7765021324157715,2.0528509616851807,0.0,0.9708740495756983
project_train,portugal-NF-1105,huawei,digital_2,train/attack/digital_2/huawei/portugal-NF-1105.jpg,train/bonafide/huawei/portugal-NF-1105.jpg,3222,1993,3222,1993,True,0.2383612662942272,0.0,0.0,0.0,0.0,0.0,0.752682626247406,1.7253563404083252,0.0,0.9693646688467544
project_train,portugal-NF-1105,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/portugal-NF-1105.jpg,train/bonafide/iphone15pro/portugal-NF-1105.jpg,2850,1802,2850,1802,True,0.2694736842105263,0.0,0.0,0.0,0.0,0.0,0.8329038619995117,2.6316819190979004,0.0,0.9620198588641923
project_train,portugal-NF-1105,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/portugal-NF-1105.jpg,train/bonafide/iphone15pro/portugal-NF-1105.jpg,2850,1802,2850,1802,True,0.2694736842105263,0.0,0.0,0.0,0.0,0.0,0.8060673475265503,2.0330584049224854,0.0,0.9618294940873973
project_train,portugal-NF-1105,scan,digital_1,train/attack/digital_1/scan/portugal-NF-1105.jpg,train/bonafide/scan/portugal-NF-1105.jpg,1995,1253,1995,1253,True,0.3849624060150376,0.0,0.0,0.0,0.0,0.0,0.8155525922775269,2.702571153640747,1.0,0.9721442392714554
project_train,portugal-NF-1105,scan,digital_2,train/attack/digital_2/scan/portugal-NF-1105.jpg,train/bonafide/scan/portugal-NF-1105.jpg,1995,1253,1995,1253,True,0.3849624060150376,0.0,0.0,0.0,0.0,0.0,0.7776927351951599,2.1861627101898193,0.0,0.9655158685436381
project_train,portugal-NF-1107,huawei,digital_1,train/attack/digital_1/huawei/portugal-NF-1107.jpg,train/bonafide/huawei/portugal-NF-1107.jpg,3201,1969,3201,1969,True,0.23992502343017807,0.0,0.0,0.0,0.0,0.0,0.8836261034011841,1.97467839717865,0.0,0.9754154190639714
project_train,portugal-NF-1107,huawei,digital_2,train/attack/digital_2/huawei/portugal-NF-1107.jpg,train/bonafide/huawei/portugal-NF-1107.jpg,3201,1969,3201,1969,True,0.23992502343017807,0.0,0.0,0.0,0.0,0.0,0.8684214353561401,1.4207907915115356,0.0,0.9785187752949842
project_train,portugal-NF-1107,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/portugal-NF-1107.jpg,train/bonafide/iphone15pro/portugal-NF-1107.jpg,2842,1803,2842,1803,True,0.27023223082336384,0.0,0.0,0.0,0.0,0.0,0.9076107740402222,2.3619604110717773,0.0,0.9686284392753355
project_train,portugal-NF-1107,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/portugal-NF-1107.jpg,train/bonafide/iphone15pro/portugal-NF-1107.jpg,2842,1803,2842,1803,True,0.27023223082336384,0.0,0.0,0.0,0.0,0.0,0.8890411257743835,1.6269251108169556,0.0,0.9706444702028236
project_train,portugal-NF-1107,scan,digital_1,train/attack/digital_1/scan/portugal-NF-1107.jpg,train/bonafide/scan/portugal-NF-1107.jpg,1998,1244,1998,1244,True,0.3843843843843844,0.0,0.0,0.0,0.0,0.0,0.8809263110160828,2.5425736904144287,1.0,0.9728789605142786
project_train,portugal-NF-1107,scan,digital_2,train/attack/digital_2/scan/portugal-NF-1107.jpg,train/bonafide/scan/portugal-NF-1107.jpg,1998,1244,1998,1244,True,0.3843843843843844,0.0,0.0,0.0,0.0,0.0,0.8577550649642944,1.7824703454971313,0.0,0.9779780084013597
dev_val,portugal-NF-1109,huawei,digital_1,train/attack/digital_1/huawei/portugal-NF-1109.jpg,train/bonafide/huawei/portugal-NF-1109.jpg,3216,1981,3216,1981,True,0.23880597014925373,0.0,0.0,0.0,0.0,0.0,0.8274824023246765,1.7836917638778687,0.0,0.9674330851649995
dev_val,portugal-NF-1109,huawei,digital_2,train/attack/digital_2/huawei/portugal-NF-1109.jpg,train/bonafide/huawei/portugal-NF-1109.jpg,3216,1981,3216,1981,True,0.23880597014925373,0.0,0.0,0.0,0.0,0.0,0.7844406962394714,1.5347241163253784,0.0,0.9653784832055359
dev_val,portugal-NF-1109,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/portugal-NF-1109.jpg,train/bonafide/iphone15pro/portugal-NF-1109.jpg,2841,1810,2841,1810,True,0.2703273495248152,0.0,0.0,0.0,0.0,0.0,0.8590211272239685,2.0195019245147705,0.0,0.9695315834861254
dev_val,portugal-NF-1109,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/portugal-NF-1109.jpg,train/bonafide/iphone15pro/portugal-NF-1109.jpg,2841,1810,2841,1810,True,0.2703273495248152,0.0,0.0,0.0,0.0,0.0,0.8332674503326416,1.565958857536316,0.0,0.9712064660868696
dev_val,portugal-NF-1109,scan,digital_1,train/attack/digital_1/scan/portugal-NF-1109.jpg,train/bonafide/scan/portugal-NF-1109.jpg,1995,1250,1995,1250,True,0.3849624060150376,0.0,0.0,0.0,0.0,0.0,0.8466082811355591,2.3433656692504883,1.0,0.9670222378782956
dev_val,portugal-NF-1109,scan,digital_2,train/attack/digital_2/scan/portugal-NF-1109.jpg,train/bonafide/scan/portugal-NF-1109.jpg,1995,1250,1995,1250,True,0.3849624060150376,0.0,0.0,0.0,0.0,0.0,0.8272982835769653,1.77074134349823,0.0,0.9742046779720552
project_train,portugal-NM-1091,huawei,digital_1,train/attack/digital_1/huawei/portugal-NM-1091.jpg,train/bonafide/huawei/portugal-NM-1091.jpg,3209,1973,3209,1973,True,0.23932689311311936,0.0,0.0,0.0,0.0,0.0,0.8471323847770691,2.2042367458343506,0.0,0.9695552474185027
project_train,portugal-NM-1091,huawei,digital_2,train/attack/digital_2/huawei/portugal-NM-1091.jpg,train/bonafide/huawei/portugal-NM-1091.jpg,3209,1973,3209,1973,True,0.23932689311311936,0.0,0.0,0.0,0.0,0.0,0.8253135681152344,1.464929223060608,0.0,0.9757000486329217
project_train,portugal-NM-1091,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/portugal-NM-1091.jpg,train/bonafide/iphone15pro/portugal-NM-1091.jpg,2835,1794,2835,1794,True,0.2708994708994709,0.0,0.0,0.0,0.0,0.0,0.8492803573608398,2.784794569015503,0.0,0.9552864913341881
project_train,portugal-NM-1091,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/portugal-NM-1091.jpg,train/bonafide/iphone15pro/portugal-NM-1091.jpg,2835,1794,2835,1794,True,0.2708994708994709,0.0,0.0,0.0,0.0,0.0,0.8444117307662964,1.919447660446167,0.0,0.9620954479785804
project_train,portugal-NM-1091,scan,digital_1,train/attack/digital_1/scan/portugal-NM-1091.jpg,train/bonafide/scan/portugal-NM-1091.jpg,1993,1248,1993,1248,True,0.3853487205218264,0.0,0.0,0.0,0.0,0.0,0.824505090713501,2.7510368824005127,1.0,0.9628317332578904
project_train,portugal-NM-1091,scan,digital_2,train/attack/digital_2/scan/portugal-NM-1091.jpg,train/bonafide/scan/portugal-NM-1091.jpg,1993,1248,1993,1248,True,0.3853487205218264,0.0,0.0,0.0,0.0,0.0,0.8164404630661011,1.869493842124939,0.0,0.9731051998688107
project_train,portugal-NM-1102,huawei,digital_1,train/attack/digital_1/huawei/portugal-NM-1102.jpg,train/bonafide/huawei/portugal-NM-1102.jpg,3221,2004,3221,2004,True,0.23843526855013972,0.0,0.0,0.0,0.0,0.0,0.7753381133079529,1.9824464321136475,0.0,0.9679010887561128
project_train,portugal-NM-1102,huawei,digital_2,train/attack/digital_2/huawei/portugal-NM-1102.jpg,train/bonafide/huawei/portugal-NM-1102.jpg,3221,2004,3221,2004,True,0.23843526855013972,0.0,0.0,0.0,0.0,0.0,0.7277635335922241,1.4243510961532593,0.0,0.9729856704141636
project_train,portugal-NM-1102,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/portugal-NM-1102.jpg,train/bonafide/iphone15pro/portugal-NM-1102.jpg,2842,1801,2842,1801,True,0.27023223082336384,0.0,0.0,0.0,0.0,0.0,0.8552510142326355,2.4504566192626953,0.0,0.9573580554956856
project_train,portugal-NM-1102,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/portugal-NM-1102.jpg,train/bonafide/iphone15pro/portugal-NM-1102.jpg,2842,1801,2842,1801,True,0.27023223082336384,0.0,0.0,0.0,0.0,0.0,0.8334773778915405,1.6279678344726562,0.0,0.9691983171784774
project_train,portugal-NM-1102,scan,digital_1,train/attack/digital_1/scan/portugal-NM-1102.jpg,train/bonafide/scan/portugal-NM-1102.jpg,1991,1250,1991,1250,True,0.3857358111501758,0.0,0.0,0.0,0.0,0.0,0.822830855846405,2.5642316341400146,1.0,0.9626750290890516
project_train,portugal-NM-1102,scan,digital_2,train/attack/digital_2/scan/portugal-NM-1102.jpg,train/bonafide/scan/portugal-NM-1102.jpg,1991,1250,1991,1250,True,0.3857358111501758,0.0,0.0,0.0,0.0,0.0,0.7961661219596863,2.1621904373168945,0.0,0.9610019962096751
project_train,russian-002_03,huawei,digital_1,train/attack/digital_1/huawei/russian-002_03.jpg,train/bonafide/huawei/russian-002_03.jpg,3189,1968,3189,1968,True,0.24082784571966134,0.0,0.0,0.0,0.0,0.0,0.6798304319381714,1.815664529800415,0.0,0.9669590740524561
project_train,russian-002_03,huawei,digital_2,train/attack/digital_2/huawei/russian-002_03.jpg,train/bonafide/huawei/russian-002_03.jpg,3189,1968,3189,1968,True,0.24082784571966134,0.0,0.0,0.0,0.0,0.0,0.589783787727356,1.4016047716140747,0.0,0.9700441311884481
project_train,russian-002_03,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/russian-002_03.jpg,train/bonafide/iphone15pro/russian-002_03.jpg,2832,1802,2832,1802,True,0.2711864406779661,0.0,0.0,0.0,0.0,0.0,0.7087085247039795,2.099142074584961,0.0,0.9614548353183557
project_train,russian-002_03,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/russian-002_03.jpg,train/bonafide/iphone15pro/russian-002_03.jpg,2832,1802,2832,1802,True,0.2711864406779661,0.0,0.0,0.0,0.0,0.0,0.6559569835662842,1.606400728225708,0.0,0.9635370744301843
project_train,russian-002_03,scan,digital_1,train/attack/digital_1/scan/russian-002_03.jpg,train/bonafide/scan/russian-002_03.jpg,1993,1249,1993,1249,True,0.3853487205218264,0.0,0.0,0.0,0.0,0.0,0.6606921553611755,2.1897711753845215,0.0,0.9541273003191466
project_train,russian-002_03,scan,digital_2,train/attack/digital_2/scan/russian-002_03.jpg,train/bonafide/scan/russian-002_03.jpg,1993,1249,1993,1249,True,0.3853487205218264,0.0,0.0,0.0,0.0,0.0,0.6050575971603394,1.505603551864624,0.0,0.9716188485016963
project_train,russian-027_03,huawei,digital_1,train/attack/digital_1/huawei/russian-027_03.jpg,train/bonafide/huawei/russian-027_03.jpg,3195,1981,3195,1981,True,0.2403755868544601,0.0,0.0,0.0,0.0,0.0,0.7603088617324829,1.120861291885376,0.0,0.9796519428259965
project_train,russian-027_03,huawei,digital_2,train/attack/digital_2/huawei/russian-027_03.jpg,train/bonafide/huawei/russian-027_03.jpg,3195,1981,3195,1981,True,0.2403755868544601,0.0,0.0,0.0,0.0,0.0,0.7557573318481445,0.8183839917182922,0.0,0.9868229628915074
project_train,russian-027_03,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/russian-027_03.jpg,train/bonafide/iphone15pro/russian-027_03.jpg,2839,1798,2839,1798,True,0.27051778795350473,0.0,0.0,0.0,0.0,0.0,0.799731433391571,1.3600581884384155,0.0,0.9763841913979241
project_train,russian-027_03,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/russian-027_03.jpg,train/bonafide/iphone15pro/russian-027_03.jpg,2839,1798,2839,1798,True,0.27051778795350473,0.0,0.0,0.0,0.0,0.0,0.8038927316665649,0.9956383109092712,0.0,0.9832199858037161
project_train,russian-027_03,scan,digital_1,train/attack/digital_1/scan/russian-027_03.jpg,train/bonafide/scan/russian-027_03.jpg,1995,1246,1995,1246,True,0.3849624060150376,0.0,0.0,0.0,0.0,0.0,0.7563628554344177,1.3492486476898193,0.0,0.977048906316924
project_train,russian-027_03,scan,digital_2,train/attack/digital_2/scan/russian-027_03.jpg,train/bonafide/scan/russian-027_03.jpg,1995,1246,1995,1246,True,0.3849624060150376,0.0,0.0,0.0,0.0,0.0,0.7594020366668701,1.0294487476348877,0.0,0.9851871186949558
dev_val,russian-062_03,huawei,digital_1,train/attack/digital_1/huawei/russian-062_03.jpg,train/bonafide/huawei/russian-062_03.jpg,3205,1973,3205,1973,True,0.23962558502340095,0.0,0.0,0.0,0.0,0.0,0.6477246284484863,1.623199701309204,0.0,0.9783857861738066
dev_val,russian-062_03,huawei,digital_2,train/attack/digital_2/huawei/russian-062_03.jpg,train/bonafide/huawei/russian-062_03.jpg,3205,1973,3205,1973,True,0.23962558502340095,0.0,0.0,0.0,0.0,0.0,0.6511157751083374,1.1714015007019043,0.0,0.9825687463007073
dev_val,russian-062_03,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/russian-062_03.jpg,train/bonafide/iphone15pro/russian-062_03.jpg,2825,1803,2825,1803,True,0.27185840707964604,0.0,0.0,0.0,0.0,0.0,0.7154877185821533,1.8248459100723267,0.0,0.9786337364355774
dev_val,russian-062_03,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/russian-062_03.jpg,train/bonafide/iphone15pro/russian-062_03.jpg,2825,1803,2825,1803,True,0.27185840707964604,0.0,0.0,0.0,0.0,0.0,0.6812962889671326,1.4342447519302368,0.0,0.9773583113012876
dev_val,russian-062_03,scan,digital_1,train/attack/digital_1/scan/russian-062_03.jpg,train/bonafide/scan/russian-062_03.jpg,1995,1247,1995,1247,True,0.3849624060150376,0.0,0.0,0.0,0.0,0.0,0.6649883985519409,1.926809310913086,0.0,0.9728912501728492
dev_val,russian-062_03,scan,digital_2,train/attack/digital_2/scan/russian-062_03.jpg,train/bonafide/scan/russian-062_03.jpg,1995,1247,1995,1247,True,0.3849624060150376,0.0,0.0,0.0,0.0,0.0,0.6084169149398804,1.3740885257720947,0.0,0.9812900388219185
project_train,russian-082_03,huawei,digital_1,train/attack/digital_1/huawei/russian-082_03.jpg,train/bonafide/huawei/russian-082_03.jpg,3203,1983,3203,1983,True,0.23977521073993133,0.0,0.0,0.0,0.0,0.0,0.6947870254516602,1.6033827066421509,0.0,0.9739737252662847
project_train,russian-082_03,huawei,digital_2,train/attack/digital_2/huawei/russian-082_03.jpg,train/bonafide/huawei/russian-082_03.jpg,3203,1983,3203,1983,True,0.23977521073993133,0.0,0.0,0.0,0.0,0.0,0.5990607738494873,1.393051028251648,0.0,0.9734515885669228
project_train,russian-082_03,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/russian-082_03.jpg,train/bonafide/iphone15pro/russian-082_03.jpg,2830,1798,2830,1798,True,0.2713780918727915,0.0,0.0,0.0,0.0,0.0,0.710155189037323,1.8732123374938965,0.0,0.9648248834434681
project_train,russian-082_03,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/russian-082_03.jpg,train/bonafide/iphone15pro/russian-082_03.jpg,2830,1798,2830,1798,True,0.2713780918727915,0.0,0.0,0.0,0.0,0.0,0.6738619208335876,1.5232640504837036,0.0,0.9691509828081327
project_train,russian-082_03,scan,digital_1,train/attack/digital_1/scan/russian-082_03.jpg,train/bonafide/scan/russian-082_03.jpg,2002,1248,2002,1248,True,0.3836163836163836,0.0,0.0,0.0,0.0,0.0,0.6229384541511536,1.9118715524673462,0.0,0.9649114736425206
project_train,russian-082_03,scan,digital_2,train/attack/digital_2/scan/russian-082_03.jpg,train/bonafide/scan/russian-082_03.jpg,2002,1248,2002,1248,True,0.3836163836163836,0.0,0.0,0.0,0.0,0.0,0.5492529273033142,1.7076592445373535,0.0,0.965127023877285
project_train,russian-123_03,huawei,digital_1,train/attack/digital_1/huawei/russian-123_03.jpg,train/bonafide/huawei/russian-123_03.jpg,3213,1974,3213,1974,True,0.23902894491129786,0.0,0.0,0.0,0.0,0.0,0.6894404292106628,1.4124211072921753,0.0,0.9746388354395998
project_train,russian-123_03,huawei,digital_2,train/attack/digital_2/huawei/russian-123_03.jpg,train/bonafide/huawei/russian-123_03.jpg,3213,1974,3213,1974,True,0.23902894491129786,0.0,0.0,0.0,0.0,0.0,0.6123331189155579,1.34556245803833,0.0,0.9702836755692816
project_train,russian-123_03,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/russian-123_03.jpg,train/bonafide/iphone15pro/russian-123_03.jpg,2819,1789,2819,1789,True,0.272437034409365,0.0,0.0,0.0,0.0,0.0,0.7295123934745789,1.5748951435089111,0.0,0.9702389250487441
project_train,russian-123_03,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/russian-123_03.jpg,train/bonafide/iphone15pro/russian-123_03.jpg,2819,1789,2819,1789,True,0.272437034409365,0.0,0.0,0.0,0.0,0.0,0.6861313581466675,1.633208155632019,0.0,0.9590195114201358
project_train,russian-123_03,scan,digital_1,train/attack/digital_1/scan/russian-123_03.jpg,train/bonafide/scan/russian-123_03.jpg,1998,1250,1998,1250,True,0.3843843843843844,0.0,0.0,0.0,0.0,0.0,0.6523942351341248,1.8057020902633667,0.0,0.9648550328250812
project_train,russian-123_03,scan,digital_2,train/attack/digital_2/scan/russian-123_03.jpg,train/bonafide/scan/russian-123_03.jpg,1998,1250,1998,1250,True,0.3843843843843844,0.0,0.0,0.0,0.0,0.0,0.5984653234481812,1.4029541015625,0.0,0.9755435860882207
dev_val,russian-132_03,huawei,digital_1,train/attack/digital_1/huawei/russian-132_03.jpg,train/bonafide/huawei/russian-132_03.jpg,3193,1980,3193,1980,True,0.24052615095521454,0.0,0.0,0.0,0.0,0.0,0.7335047721862793,1.1445504426956177,0.0,0.9802056860043559
dev_val,russian-132_03,huawei,digital_2,train/attack/digital_2/huawei/russian-132_03.jpg,train/bonafide/huawei/russian-132_03.jpg,3193,1980,3193,1980,True,0.24052615095521454,0.0,0.0,0.0,0.0,0.0,0.733151376247406,0.9377981424331665,0.0,0.9824113104169601
dev_val,russian-132_03,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/russian-132_03.jpg,train/bonafide/iphone15pro/russian-132_03.jpg,2817,1797,2817,1797,True,0.27263045793397234,0.0,0.0,0.0,0.0,0.0,0.7951914668083191,1.3588939905166626,0.0,0.9772224742554827
dev_val,russian-132_03,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/russian-132_03.jpg,train/bonafide/iphone15pro/russian-132_03.jpg,2817,1797,2817,1797,True,0.27263045793397234,0.0,0.0,0.0,0.0,0.0,0.7897531986236572,1.0013765096664429,0.0,0.9850561190136304
dev_val,russian-132_03,scan,digital_1,train/attack/digital_1/scan/russian-132_03.jpg,train/bonafide/scan/russian-132_03.jpg,1994,1247,1994,1247,True,0.38515546639919757,0.0,0.0,0.0,0.0,0.0,0.7372981905937195,1.4031901359558105,0.0,0.9764509833431188
dev_val,russian-132_03,scan,digital_2,train/attack/digital_2/scan/russian-132_03.jpg,train/bonafide/scan/russian-132_03.jpg,1994,1247,1994,1247,True,0.38515546639919757,0.0,0.0,0.0,0.0,0.0,0.6946064829826355,1.0831162929534912,0.0,0.9836671987153399
project_train,russian-140_03,huawei,digital_1,train/attack/digital_1/huawei/russian-140_03.jpg,train/bonafide/huawei/russian-140_03.jpg,3086,1890,3086,1890,True,0.24886584575502269,0.0,0.0,0.0,0.0,0.0,0.7649892568588257,1.262840747833252,0.0,0.9751480434516326
project_train,russian-140_03,huawei,digital_2,train/attack/digital_2/huawei/russian-140_03.jpg,train/bonafide/huawei/russian-140_03.jpg,3086,1890,3086,1890,True,0.24886584575502269,0.0,0.0,0.0,0.0,0.0,0.7454829216003418,1.0229692459106445,0.0,0.9806989166213339
project_train,russian-140_03,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/russian-140_03.jpg,train/bonafide/iphone15pro/russian-140_03.jpg,2753,1705,2753,1705,True,0.2789683981111515,0.0,0.0,0.0,0.0,0.0,0.8025636672973633,1.6702446937561035,0.0,0.9690545980416798
project_train,russian-140_03,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/russian-140_03.jpg,train/bonafide/iphone15pro/russian-140_03.jpg,2753,1705,2753,1705,True,0.2789683981111515,0.0,0.0,0.0,0.0,0.0,0.7792197465896606,1.3363943099975586,0.0,0.9716946181729583
project_train,russian-140_03,scan,digital_1,train/attack/digital_1/scan/russian-140_03.jpg,train/bonafide/scan/russian-140_03.jpg,1996,1250,1996,1250,True,0.3847695390781563,0.0,0.0,0.0,0.0,0.0,0.7617194652557373,1.6892189979553223,0.0,0.9685545990028668
project_train,russian-140_03,scan,digital_2,train/attack/digital_2/scan/russian-140_03.jpg,train/bonafide/scan/russian-140_03.jpg,1996,1250,1996,1250,True,0.3847695390781563,0.0,0.0,0.0,0.0,0.0,0.7397984266281128,1.2254011631011963,0.0,0.9836638554901783
project_train,russian-141_03,huawei,digital_1,train/attack/digital_1/huawei/russian-141_03.jpg,train/bonafide/huawei/russian-141_03.jpg,3200,1977,3200,1977,True,0.24,0.0,0.0,0.0,0.0,0.0,0.695147693157196,1.1805061101913452,0.0,0.9771194930293123
project_train,russian-141_03,huawei,digital_2,train/attack/digital_2/huawei/russian-141_03.jpg,train/bonafide/huawei/russian-141_03.jpg,3200,1977,3200,1977,True,0.24,0.0,0.0,0.0,0.0,0.0,0.6397029161453247,0.9817241430282593,0.0,0.9820648849862711
project_train,russian-141_03,iphone15pro,digital_1,train/attack/digital_1/iphone15pro/russian-141_03.jpg,train/bonafide/iphone15pro/russian-141_03.jpg,2831,1791,2831,1791,True,0.27128223242670435,0.0,0.0,0.0,0.0,0.0,0.7450816035270691,1.180076003074646,0.0,0.9803992716486686
project_train,russian-141_03,iphone15pro,digital_2,train/attack/digital_2/iphone15pro/russian-141_03.jpg,train/bonafide/iphone15pro/russian-141_03.jpg,2831,1791,2831,1791,True,0.27128223242670435,0.0,0.0,0.0,0.0,0.0,0.7143123149871826,1.0257389545440674,0.0,0.9811538146447836
project_train,russian-141_03,scan,digital_1,train/attack/digital_1/scan/russian-141_03.jpg,train/bonafide/scan/russian-141_03.jpg,1993,1247,1993,1247,True,0.3853487205218264,0.0,0.0,0.0,0.0,0.0,0.6665679216384888,1.4828238487243652,0.0,0.9706052008771723
project_train,russian-141_03,scan,digital_2,train/attack/digital_2/scan/russian-141_03.jpg,train/bonafide/scan/russian-141_03.jpg,1993,1247,1993,1247,True,0.3853487205218264,0.0,0.0,0.0,0.0,0.0,0.6248090267181396,1.3061087131500244,0.0,0.9726814648043551
project_train,russian-NF-1013,huawei,digital_1,train/attack/digital_1/huawei/russian-NF-1013.jpg,train/bonafide/huawei/russian-NF-1013.jpg,3194,1970,3194,1970,True,0.24045084533500313,0.0,0.0,0.0,0.0,0.0,0.7779794931411743,2.214714527130127,0.0,0.976768861037847
