image_path,file_stem,hardware_source,digital3_width,digital3_height,digital3_content_width,digital3_pad,split,parent_width,parent_height,parent_content_width,parent_pad,native_dimensions_match,r512_content_width_match,padding_match
test/attack/digital_3/iphone15pro/ukraine-103_03.jpg,ukraine-103_03,iphone15pro,2821,1794,805,59,project_train,2821,1794,805,59,True,True,True
test/attack/digital_3/iphone15pro/ukraine-NF-1005.jpg,ukraine-NF-1005,iphone15pro,2816,1800,801,63,project_train,2816,1800,801,63,True,True,True
test/attack/digital_3/iphone15pro/ukraine-NF-1015.jpg,ukraine-NF-1015,iphone15pro,2818,1801,801,63,project_train,2818,1801,801,63,True,True,True
test/attack/digital_3/iphone15pro/ukraine-NF-1021.jpg,ukraine-NF-1021,iphone15pro,2821,1786,809,55,project_train,2821,1786,809,55,True,True,True
test/attack/digital_3/iphone15pro/ukraine-NF-1032.jpg,ukraine-NF-1032,iphone15pro,2822,1805,800,64,project_train,2822,1805,800,64,True,True,True
test/attack/digital_3/iphone15pro/ukraine-NF-1057.jpg,ukraine-NF-1057,iphone15pro,2642,1608,841,23,project_train,2642,1608,841,23,True,True,True
test/attack/digital_3/iphone15pro/ukraine-NF-1068.jpg,ukraine-NF-1068,iphone15pro,2828,1799,805,59,dev_val,2828,1799,805,59,True,True,True
test/attack/digital_3/iphone15pro/ukraine-NF-1073.jpg,ukraine-NF-1073,iphone15pro,2821,1795,805,59,dev_val,2821,1795,805,59,True,True,True
test/attack/digital_3/iphone15pro/ukraine-NF-1077.jpg,ukraine-NF-1077,iphone15pro,2828,1799,805,59,project_train,2828,1799,805,59,True,True,True
test/attack/digital_3/iphone15pro/ukraine-NF-1084.jpg,ukraine-NF-1084,iphone15pro,2823,1792,807,57,project_train,2823,1792,807,57,True,True,True
test/attack/digital_3/iphone15pro/ukraine-NF-1087.jpg,ukraine-NF-1087,iphone15pro,2826,1794,807,57,project_train,2826,1794,807,57,True,True,True
test/attack/digital_3/iphone15pro/ukraine-NF-1106.jpg,ukraine-NF-1106,iphone15pro,2832,1776,816,48,dev_val,2832,1776,816,48,True,True,True
test/attack/digital_3/iphone15pro/ukraine-NM-1007.jpg,ukraine-NM-1007,iphone15pro,2636,1610,838,26,project_train,2636,1610,838,26,True,True,True
test/attack/digital_3/iphone15pro/usa-009_03.jpg,usa-009_03,iphone15pro,2819,1793,805,59,project_train,2819,1793,805,59,True,True,True
test/attack/digital_3/iphone15pro/usa-011_03.jpg,usa-011_03,iphone15pro,2821,1796,804,60,project_train,2821,1796,804,60,True,True,True
test/attack/digital_3/iphone15pro/usa-016_03.jpg,usa-016_03,iphone15pro,2827,1787,810,54,project_train,2827,1787,810,54,True,True,True
test/attack/digital_3/iphone15pro/usa-034_03.jpg,usa-034_03,iphone15pro,2810,1794,802,62,dev_val,2810,1794,802,62,True,True,True
test/attack/digital_3/iphone15pro/usa-043_03.jpg,usa-043_03,iphone15pro,2811,1787,805,59,project_train,2811,1787,805,59,True,True,True
test/attack/digital_3/iphone15pro/usa-063_03.jpg,usa-063_03,iphone15pro,2810,1793,802,62,project_train,2810,1793,802,62,True,True,True
test/attack/digital_3/iphone15pro/usa-067_03.jpg,usa-067_03,iphone15pro,2633,1607,839,25,dev_val,2633,1607,839,25,True,True,True
test/attack/digital_3/iphone15pro/usa-117_03.jpg,usa-117_03,iphone15pro,2819,1791,806,58,project_train,2819,1791,806,58,True,True,True
test/attack/digital_3/iphone15pro/usa-134_03.jpg,usa-134_03,iphone15pro,2813,1794,803,61,project_train,2813,1794,803,61,True,True,True
test/attack/digital_3/iphone15pro/usa-136_03.jpg,usa-136_03,iphone15pro,2815,1785,807,57,project_train,2815,1785,807,57,True,True,True
test/attack/digital_3/iphone15pro/usa-137_03.jpg,usa-137_03,iphone15pro,2807,1789,803,61,project_train,2807,1789,803,61,True,True,True
test/attack/digital_3/iphone15pro/usa-NF-1004.jpg,usa-NF-1004,iphone15pro,2808,1798,800,64,project_train,2808,1798,800,64,True,True,True
test/attack/digital_3/iphone15pro/usa-NF-1009.jpg,usa-NF-1009,iphone15pro,2797,1779,805,59,project_train,2797,1779,805,59,True,True,True
test/attack/digital_3/iphone15pro/usa-NF-1017.jpg,usa-NF-1017,iphone15pro,2811,1791,804,60,project_train,2811,1791,804,60,True,True,True
test/attack/digital_3/iphone15pro/usa-NF-1036.jpg,usa-NF-1036,iphone15pro,2807,1800,798,66,dev_val,2807,1800,798,66,True,True,True
test/attack/digital_3/iphone15pro/usa-NF-1044.jpg,usa-NF-1044,iphone15pro,2807,1796,800,64,project_train,2807,1796,800,64,True,True,True
test/attack/digital_3/iphone15pro/usa-NF-1046.jpg,usa-NF-1046,iphone15pro,2832,1796,807,57,project_train,2832,1796,807,57,True,True,True
test/attack/digital_3/iphone15pro/usa-NF-1051.jpg,usa-NF-1051,iphone15pro,2809,1793,802,62,project_train,2809,1793,802,62,True,True,True
test/attack/digital_3/iphone15pro/usa-NF-1062.jpg,usa-NF-1062,iphone15pro,2832,1808,802,62,project_train,2832,1808,802,62,True,True,True
test/attack/digital_3/iphone15pro/usa-NF-1065.jpg,usa-NF-1065,iphone15pro,2647,1611,841,23,dev_val,2647,1611,841,23,True,True,True
test/attack/digital_3/iphone15pro/usa-NF-1071.jpg,usa-NF-1071,iphone15pro,2849,1787,816,48,project_train,2849,1787,816,48,True,True,True
test/attack/digital_3/iphone15pro/usa-NF-1076.jpg,usa-NF-1076,iphone15pro,2824,1808,800,64,dev_val,2824,1808,800,64,True,True,True
test/attack/digital_3/iphone15pro/usa-NF-1093.jpg,usa-NF-1093,iphone15pro,2652,1613,842,22,project_train,2652,1613,842,22,True,True,True
test/attack/digital_3/iphone15pro/usa-NF-1094.jpg,usa-NF-1094,iphone15pro,2820,1807,799,65,project_train,2820,1807,799,65,True,True,True
test/attack/digital_3/iphone15pro/usa-NM-1038.jpg,usa-NM-1038,iphone15pro,2650,1617,839,25,dev_val,2650,1617,839,25,True,True,True
test/attack/digital_3/iphone15pro/usa-NM-1052.jpg,usa-NM-1052,iphone15pro,2836,1809,803,61,project_train,2836,1809,803,61,True,True,True
test/attack/digital_3/scan/arabic-003_03.jpg,arabic-003_03,scan,2001,1244,824,40,project_train,2001,1244,824,40,True,True,True
test/attack/digital_3/scan/arabic-005_03.jpg,arabic-005_03,scan,2001,1248,821,43,project_train,2001,1248,821,43,True,True,True
test/attack/digital_3/scan/arabic-024_03.jpg,arabic-024_03,scan,2003,1244,824,40,dev_val,2003,1244,824,40,True,True,True
test/attack/digital_3/scan/arabic-112_03.jpg,arabic-112_03,scan,1999,1244,823,41,project_train,1999,1244,823,41,True,True,True
test/attack/digital_3/scan/arabic-120_03.jpg,arabic-120_03,scan,1992,1249,817,47,dev_val,1992,1249,817,47,True,True,True
test/attack/digital_3/scan/arabic-131_03.jpg,arabic-131_03,scan,1998,1247,820,44,project_train,1998,1247,820,44,True,True,True
test/attack/digital_3/scan/arabic-139_03.jpg,arabic-139_03,scan,1999,1247,821,43,project_train,1999,1247,821,43,True,True,True
test/attack/digital_3/scan/arabic-173_03.jpg,arabic-173_03,scan,2001,1251,819,45,project_train,2001,1251,819,45,True,True,True
test/attack/digital_3/scan/arabic-NF-1003.jpg,arabic-NF-1003,scan,2001,1244,824,40,project_train,2001,1244,824,40,True,True,True
test/attack/digital_3/scan/arabic-NF-1012.jpg,arabic-NF-1012,scan,1998,1243,823,41,project_train,1998,1243,823,41,True,True,True
test/attack/digital_3/scan/arabic-NF-1030.jpg,arabic-NF-1030,scan,1994,1247,819,45,project_train,1994,1247,819,45,True,True,True
test/attack/digital_3/scan/arabic-NF-1037.jpg,arabic-NF-1037,scan,1998,1248,820,44,project_train,1998,1248,820,44,True,True,True
test/attack/digital_3/scan/arabic-NF-1040.jpg,arabic-NF-1040,scan,2000,1247,821,43,project_train,2000,1247,821,43,True,True,True
test/attack/digital_3/scan/arabic-NF-1045.jpg,arabic-NF-1045,scan,1998,1255,815,49,project_train,1998,1255,815,49,True,True,True
test/attack/digital_3/scan/arabic-NF-1048.jpg,arabic-NF-1048,scan,2005,1248,823,41,dev_val,2005,1248,823,41,True,True,True
test/attack/digital_3/scan/arabic-NF-1049.jpg,arabic-NF-1049,scan,1999,1245,822,42,project_train,1999,1245,822,42,True,True,True
test/attack/digital_3/scan/arabic-NF-1053.jpg,arabic-NF-1053,scan,1998,1243,823,41,project_train,1998,1243,823,41,True,True,True
test/attack/digital_3/scan/arabic-NF-1098.jpg,arabic-NF-1098,scan,2000,1248,821,43,dev_val,2000,1248,821,43,True,True,True
test/attack/digital_3/scan/arabic-NF-1100.jpg,arabic-NF-1100,scan,1998,1250,818,46,project_train,1998,1250,818,46,True,True,True
test/attack/digital_3/scan/arabic-NM-1029.jpg,arabic-NM-1029,scan,1998,1250,818,46,project_train,1998,1250,818,46,True,True,True
test/attack/digital_3/scan/arabic-NM-1064.jpg,arabic-NM-1064,scan,2003,1246,823,41,project_train,2003,1246,823,41,True,True,True
test/attack/digital_3/scan/arabic-NM-1090.jpg,arabic-NM-1090,scan,1993,1249,817,47,dev_val,1993,1249,817,47,True,True,True
test/attack/digital_3/scan/chinese-001_03.jpg,chinese-001_03,scan,1991,1248,817,47,dev_val,1991,1248,817,47,True,True,True
test/attack/digital_3/scan/chinese-018_03.jpg,chinese-018_03,scan,1996,1247,820,44,project_train,1996,1247,820,44,True,True,True
test/attack/digital_3/scan/chinese-020_03.jpg,chinese-020_03,scan,1994,1251,816,48,project_train,1994,1251,816,48,True,True,True
test/attack/digital_3/scan/chinese-039_03.jpg,chinese-039_03,scan,1992,1253,814,50,project_train,1992,1253,814,50,True,True,True
test/attack/digital_3/scan/chinese-064_03.jpg,chinese-064_03,scan,1991,1252,814,50,project_train,1991,1252,814,50,True,True,True
test/attack/digital_3/scan/chinese-081_03.jpg,chinese-081_03,scan,1997,1253,816,48,project_train,1997,1253,816,48,True,True,True
test/attack/digital_3/scan/chinese-096_03.jpg,chinese-096_03,scan,1995,1251,816,48,project_train,1995,1251,816,48,True,True,True
test/attack/digital_3/scan/chinese-099_03.jpg,chinese-099_03,scan,1992,1251,815,49,project_train,1992,1251,815,49,True,True,True
test/attack/digital_3/scan/chinese-102_03.jpg,chinese-102_03,scan,1995,1250,817,47,project_train,1995,1250,817,47,True,True,True
test/attack/digital_3/scan/chinese-107_03.jpg,chinese-107_03,scan,1991,1249,816,48,project_train,1991,1249,816,48,True,True,True
test/attack/digital_3/scan/chinese-113_03.jpg,chinese-113_03,scan,1990,1250,815,49,dev_val,1990,1250,815,49,True,True,True
test/attack/digital_3/scan/chinese-142_03.jpg,chinese-142_03,scan,1996,1250,818,46,dev_val,1996,1250,818,46,True,True,True
test/attack/digital_3/scan/chinese-NF-1014.jpg,chinese-NF-1014,scan,1991,1251,815,49,project_train,1991,1251,815,49,True,True,True
test/attack/digital_3/scan/chinese-NF-1023.jpg,chinese-NF-1023,scan,1993,1251,816,48,project_train,1993,1251,816,48,True,True,True
test/attack/digital_3/scan/chinese-NF-1042.jpg,chinese-NF-1042,scan,1997,1251,817,47,project_train,1997,1251,817,47,True,True,True
test/attack/digital_3/scan/chinese-NF-1050.jpg,chinese-NF-1050,scan,1993,1247,818,46,dev_val,1993,1247,818,46,True,True,True
test/attack/digital_3/scan/chinese-NF-1059.jpg,chinese-NF-1059,scan,1994,1248,818,46,project_train,1994,1248,818,46,True,True,True
test/attack/digital_3/scan/chinese-NF-1067.jpg,chinese-NF-1067,scan,1997,1247,820,44,project_train,1997,1247,820,44,True,True,True
test/attack/digital_3/scan/chinese-NF-1072.jpg,chinese-NF-1072,scan,1996,1249,818,46,project_train,1996,1249,818,46,True,True,True
test/attack/digital_3/scan/chinese-NF-1085.jpg,chinese-NF-1085,scan,1994,1251,816,48,dev_val,1994,1251,816,48,True,True,True
test/attack/digital_3/scan/chinese-NF-1088.jpg,chinese-NF-1088,scan,1995,1247,819,45,project_train,1995,1247,819,45,True,True,True
test/attack/digital_3/scan/chinese-NF-1101.jpg,chinese-NF-1101,scan,1998,1245,822,42,project_train,1998,1245,822,42,True,True,True
test/attack/digital_3/scan/chinese-NM-1092.jpg,chinese-NM-1092,scan,1997,1244,822,42,dev_val,1997,1244,822,42,True,True,True
test/attack/digital_3/scan/french-019_03.jpg,french-019_03,scan,1996,1244,822,42,dev_val,1996,1244,822,42,True,True,True
test/attack/digital_3/scan/french-022_03.jpg,french-022_03,scan,1991,1247,817,47,project_train,1991,1247,817,47,True,True,True
test/attack/digital_3/scan/french-033_03.jpg,french-033_03,scan,1998,1247,820,44,project_train,1998,1247,820,44,True,True,True
test/attack/digital_3/scan/french-044_03.jpg,french-044_03,scan,1997,1247,820,44,project_train,1997,1247,820,44,True,True,True
test/attack/digital_3/scan/french-068_03.jpg,french-068_03,scan,1994,1250,817,47,project_train,1994,1250,817,47,True,True,True
test/attack/digital_3/scan/french-090_03.jpg,french-090_03,scan,1996,1249,818,46,project_train,1996,1249,818,46,True,True,True
test/attack/digital_3/scan/french-091_03.jpg,french-091_03,scan,1994,1247,819,45,project_train,1994,1247,819,45,True,True,True
test/attack/digital_3/scan/french-097_03.jpg,french-097_03,scan,1990,1252,814,50,project_train,1990,1252,814,50,True,True,True
test/attack/digital_3/scan/french-100_03.jpg,french-100_03,scan,1997,1248,819,45,project_train,1997,1248,819,45,True,True,True
test/attack/digital_3/scan/french-114_03.jpg,french-114_03,scan,1995,1250,817,47,dev_val,1995,1250,817,47,True,True,True
test/attack/digital_3/scan/french-118_03.jpg,french-118_03,scan,1996,1247,820,44,project_train,1996,1247,820,44,True,True,True
test/attack/digital_3/scan/french-124_03.jpg,french-124_03,scan,1996,1249,818,46,dev_val,1996,1249,818,46,True,True,True
test/attack/digital_3/scan/french-128_03.jpg,french-128_03,scan,1994,1247,819,45,dev_val,1994,1247,819,45,True,True,True
test/attack/digital_3/scan/french-135_03.jpg,french-135_03,scan,1997,1247,820,44,project_train,1997,1247,820,44,True,True,True
test/attack/digital_3/scan/french-NF-1020.jpg,french-NF-1020,scan,1996,1252,816,48,project_train,1996,1252,816,48,True,True,True
test/attack/digital_3/scan/french-NF-1047.jpg,french-NF-1047,scan,1998,1247,820,44,dev_val,1998,1247,820,44,True,True,True
test/attack/digital_3/scan/french-NF-1056.jpg,french-NF-1056,scan,1997,1247,820,44,project_train,1997,1247,820,44,True,True,True
test/attack/digital_3/scan/french-NF-1063.jpg,french-NF-1063,scan,1993,1248,818,46,project_train,1993,1248,818,46,True,True,True
test/attack/digital_3/scan/french-NF-1082.jpg,french-NF-1082,scan,1994,1245,820,44,dev_val,1994,1245,820,44,True,True,True
test/attack/digital_3/scan/french-NF-1095.jpg,french-NF-1095,scan,1997,1247,820,44,project_train,1997,1247,820,44,True,True,True
test/attack/digital_3/scan/french-NF-1110.jpg,french-NF-1110,scan,1994,1249,817,47,project_train,1994,1249,817,47,True,True,True
test/attack/digital_3/scan/french-NM-1070.jpg,french-NM-1070,scan,1996,1250,818,46,project_train,1996,1250,818,46,True,True,True
test/attack/digital_3/scan/french-NM-1104.jpg,french-NM-1104,scan,1997,1249,819,45,project_train,1997,1249,819,45,True,True,True
test/attack/digital_3/scan/indian-012_03.jpg,indian-012_03,scan,1993,1255,813,51,project_train,1993,1255,813,51,True,True,True
test/attack/digital_3/scan/indian-014_03.jpg,indian-014_03,scan,1997,1249,819,45,dev_val,1997,1249,819,45,True,True,True
test/attack/digital_3/scan/indian-021_03.jpg,indian-021_03,scan,1992,1249,817,47,dev_val,1992,1249,817,47,True,True,True
test/attack/digital_3/scan/indian-037_03.jpg,indian-037_03,scan,1992,1250,816,48,project_train,1992,1250,816,48,True,True,True
test/attack/digital_3/scan/indian-038_03.jpg,indian-038_03,scan,1992,1247,818,46,project_train,1992,1247,818,46,True,True,True
test/attack/digital_3/scan/indian-094_03.jpg,indian-094_03,scan,1992,1247,818,46,project_train,1992,1247,818,46,True,True,True
test/attack/digital_3/scan/indian-108_03.jpg,indian-108_03,scan,1996,1253,816,48,project_train,1996,1253,816,48,True,True,True
test/attack/digital_3/scan/indian-NF-1006.jpg,indian-NF-1006,scan,1994,1249,817,47,project_train,1994,1249,817,47,True,True,True
test/attack/digital_3/scan/indian-NF-1025.jpg,indian-NF-1025,scan,1995,1249,818,46,project_train,1995,1249,818,46,True,True,True
test/attack/digital_3/scan/indian-NF-1039.jpg,indian-NF-1039,scan,1994,1248,818,46,project_train,1994,1248,818,46,True,True,True
test/attack/digital_3/scan/indian-NF-1061.jpg,indian-NF-1061,scan,1995,1246,820,44,dev_val,1995,1246,820,44,True,True,True
test/attack/digital_3/scan/indian-NF-1075.jpg,indian-NF-1075,scan,1992,1249,817,47,project_train,1992,1249,817,47,True,True,True
test/attack/digital_3/scan/indian-NF-1096.jpg,indian-NF-1096,scan,1992,1254,813,51,project_train,1992,1254,813,51,True,True,True
test/attack/digital_3/scan/indian-NM-1058.jpg,indian-NM-1058,scan,1999,1246,821,43,project_train,1999,1246,821,43,True,True,True
test/attack/digital_3/scan/persian-010_03.jpg,persian-010_03,scan,1992,1253,814,50,project_train,1992,1253,814,50,True,True,True
test/attack/digital_3/scan/persian-045_03.jpg,persian-045_03,scan,1999,1245,822,42,project_train,1999,1245,822,42,True,True,True
test/attack/digital_3/scan/persian-069_03.jpg,persian-069_03,scan,1994,1250,817,47,project_train,1994,1250,817,47,True,True,True
test/attack/digital_3/scan/persian-087_03.jpg,persian-087_03,scan,1993,1249,817,47,project_train,1993,1249,817,47,True,True,True
test/attack/digital_3/scan/persian-122_03.jpg,persian-122_03,scan,1992,1250,816,48,project_train,1992,1250,816,48,True,True,True
test/attack/digital_3/scan/persian-144_03.jpg,persian-144_03,scan,1997,1248,819,45,dev_val,1997,1248,819,45,True,True,True
test/attack/digital_3/scan/persian-NF-1001.jpg,persian-NF-1001,scan,1995,1253,815,49,project_train,1995,1253,815,49,True,True,True
test/attack/digital_3/scan/persian-NF-1018.jpg,persian-NF-1018,scan,1998,1247,820,44,dev_val,1998,1247,820,44,True,True,True
test/attack/digital_3/scan/persian-NF-1031.jpg,persian-NF-1031,scan,1994,1249,817,47,project_train,1994,1249,817,47,True,True,True
test/attack/digital_3/scan/persian-NF-1034.jpg,persian-NF-1034,scan,1993,1247,818,46,project_train,1993,1247,818,46,True,True,True
test/attack/digital_3/scan/persian-NF-1043.jpg,persian-NF-1043,scan,1993,1251,816,48,project_train,1993,1251,816,48,True,True,True
test/attack/digital_3/scan/persian-NF-1079.jpg,persian-NF-1079,scan,1998,1251,818,46,project_train,1998,1251,818,46,True,True,True
test/attack/digital_3/scan/persian-NF-1097.jpg,persian-NF-1097,scan,1999,1246,821,43,dev_val,1999,1246,821,43,True,True,True
test/attack/digital_3/scan/persian-NF-1108.jpg,persian-NF-1108,scan,1996,1249,818,46,project_train,1996,1249,818,46,True,True,True
test/attack/digital_3/scan/persian-NM-1010.jpg,persian-NM-1010,scan,1991,1253,814,50,project_train,1991,1253,814,50,True,True,True
test/attack/digital_3/scan/persian-NM-1035.jpg,persian-NM-1035,scan,1994,1247,819,45,dev_val,1994,1247,819,45,True,True,True
test/attack/digital_3/scan/persian-NM-1074.jpg,persian-NM-1074,scan,1996,1245,821,43,project_train,1996,1245,821,43,True,True,True
test/attack/digital_3/scan/portugal-004_03.jpg,portugal-004_03,scan,1995,1251,816,48,project_train,1995,1251,816,48,True,True,True
test/attack/digital_3/scan/portugal-013_03.jpg,portugal-013_03,scan,1998,1244,822,42,dev_val,1998,1244,822,42,True,True,True
test/attack/digital_3/scan/portugal-017_03.jpg,portugal-017_03,scan,1992,1250,816,48,dev_val,1992,1250,816,48,True,True,True
test/attack/digital_3/scan/portugal-026_03.jpg,portugal-026_03,scan,1993,1246,819,45,project_train,1993,1246,819,45,True,True,True
test/attack/digital_3/scan/portugal-029_03.jpg,portugal-029_03,scan,1992,1247,818,46,dev_val,1992,1247,818,46,True,True,True
test/attack/digital_3/scan/portugal-042_03.jpg,portugal-042_03,scan,1997,1251,817,47,project_train,1997,1251,817,47,True,True,True
test/attack/digital_3/scan/portugal-061_03.jpg,portugal-061_03,scan,1998,1246,821,43,project_train,1998,1246,821,43,True,True,True
test/attack/digital_3/scan/portugal-066_03.jpg,portugal-066_03,scan,1997,1247,820,44,project_train,1997,1247,820,44,True,True,True
test/attack/digital_3/scan/portugal-070_03.jpg,portugal-070_03,scan,1996,1250,818,46,project_train,1996,1250,818,46,True,True,True
test/attack/digital_3/scan/portugal-105_03.jpg,portugal-105_03,scan,1992,1248,817,47,project_train,1992,1248,817,47,True,True,True
test/attack/digital_3/scan/portugal-119_03.jpg,portugal-119_03,scan,1992,1248,817,47,dev_val,1992,1248,817,47,True,True,True
test/attack/digital_3/scan/portugal-125_03.jpg,portugal-125_03,scan,1999,1245,822,42,project_train,1999,1245,822,42,True,True,True
test/attack/digital_3/scan/portugal-143_03.jpg,portugal-143_03,scan,1995,1247,819,45,project_train,1995,1247,819,45,True,True,True
test/attack/digital_3/scan/portugal-172_03.jpg,portugal-172_03,scan,1995,1252,816,48,project_train,1995,1252,816,48,True,True,True
test/attack/digital_3/scan/portugal-NF-1016.jpg,portugal-NF-1016,scan,1990,1250,815,49,project_train,1990,1250,815,49,True,True,True
test/attack/digital_3/scan/portugal-NF-1022.jpg,portugal-NF-1022,scan,1995,1245,820,44,project_train,1995,1245,820,44,True,True,True
test/attack/digital_3/scan/portugal-NF-1024.jpg,portugal-NF-1024,scan,1990,1253,813,51,project_train,1990,1253,813,51,True,True,True
test/attack/digital_3/scan/portugal-NF-1026.jpg,portugal-NF-1026,scan,1995,1257,813,51,project_train,1995,1257,813,51,True,True,True
test/attack/digital_3/scan/portugal-NF-1041.jpg,portugal-NF-1041,scan,1998,1246,821,43,project_train,1998,1246,821,43,True,True,True
test/attack/digital_3/scan/portugal-NF-1060.jpg,portugal-NF-1060,scan,1995,1248,818,46,dev_val,1995,1248,818,46,True,True,True
test/attack/digital_3/scan/portugal-NF-1066.jpg,portugal-NF-1066,scan,1995,1246,820,44,dev_val,1995,1246,820,44,True,True,True
test/attack/digital_3/scan/portugal-NF-1083.jpg,portugal-NF-1083,scan,1995,1246,820,44,project_train,1995,1246,820,44,True,True,True
test/attack/digital_3/scan/portugal-NF-1086.jpg,portugal-NF-1086,scan,1993,1249,817,47,project_train,1993,1249,817,47,True,True,True
test/attack/digital_3/scan/portugal-NF-1105.jpg,portugal-NF-1105,scan,1995,1253,815,49,project_train,1995,1253,815,49,True,True,True
test/attack/digital_3/scan/portugal-NF-1107.jpg,portugal-NF-1107,scan,1998,1244,822,42,project_train,1998,1244,822,42,True,True,True
test/attack/digital_3/scan/portugal-NF-1109.jpg,portugal-NF-1109,scan,1995,1250,817,47,dev_val,1995,1250,817,47,True,True,True
test/attack/digital_3/scan/portugal-NM-1091.jpg,portugal-NM-1091,scan,1993,1248,818,46,project_train,1993,1248,818,46,True,True,True
test/attack/digital_3/scan/portugal-NM-1102.jpg,portugal-NM-1102,scan,1991,1250,816,48,project_train,1991,1250,816,48,True,True,True
test/attack/digital_3/scan/russian-002_03.jpg,russian-002_03,scan,1993,1249,817,47,project_train,1993,1249,817,47,True,True,True
test/attack/digital_3/scan/russian-027_03.jpg,russian-027_03,scan,1995,1246,820,44,project_train,1995,1246,820,44,True,True,True
test/attack/digital_3/scan/russian-062_03.jpg,russian-062_03,scan,1995,1247,819,45,dev_val,1995,1247,819,45,True,True,True
test/attack/digital_3/scan/russian-082_03.jpg,russian-082_03,scan,2002,1248,821,43,project_train,2002,1248,821,43,True,True,True
test/attack/digital_3/scan/russian-123_03.jpg,russian-123_03,scan,1998,1250,818,46,project_train,1998,1250,818,46,True,True,True
test/attack/digital_3/scan/russian-132_03.jpg,russian-132_03,scan,1994,1247,819,45,dev_val,1994,1247,819,45,True,True,True
test/attack/digital_3/scan/russian-140_03.jpg,russian-140_03,scan,1996,1250,818,46,project_train,1996,1250,818,46,True,True,True
test/attack/digital_3/scan/russian-141_03.jpg,russian-141_03,scan,1993,1247,818,46,project_train,1993,1247,818,46,True,True,True
test/attack/digital_3/scan/russian-NF-1013.jpg,russian-NF-1013,scan,1993,1248,818,46,project_train,1993,1248,818,46,True,True,True
test/attack/digital_3/scan/russian-NF-1028.jpg,russian-NF-1028,scan,1995,1251,816,48,project_train,1995,1251,816,48,True,True,True
test/attack/digital_3/scan/russian-NF-1069.jpg,russian-NF-1069,scan,2000,1245,822,42,project_train,2000,1245,822,42,True,True,True
test/attack/digital_3/scan/russian-NF-1080.jpg,russian-NF-1080,scan,1998,1247,820,44,project_train,1998,1247,820,44,True,True,True
test/attack/digital_3/scan/russian-NF-1081.jpg,russian-NF-1081,scan,1994,1251,816,48,project_train,1994,1251,816,48,True,True,True
test/attack/digital_3/scan/russian-NF-1089.jpg,russian-NF-1089,scan,1992,1246,819,45,dev_val,1992,1246,819,45,True,True,True
test/attack/digital_3/scan/russian-NF-1099.jpg,russian-NF-1099,scan,1995,1250,817,47,dev_val,1995,1250,817,47,True,True,True
test/attack/digital_3/scan/russian-NM-1027.jpg,russian-NM-1027,scan,1995,1252,816,48,project_train,1995,1252,816,48,True,True,True
test/attack/digital_3/scan/turkiye-008_03.jpg,turkiye-008_03,scan,1990,1249,816,48,project_train,1990,1249,816,48,True,True,True
test/attack/digital_3/scan/turkiye-031_03.jpg,turkiye-031_03,scan,1990,1248,816,48,project_train,1990,1248,816,48,True,True,True
test/attack/digital_3/scan/turkiye-032_03.jpg,turkiye-032_03,scan,1998,1252,817,47,dev_val,1998,1252,817,47,True,True,True
test/attack/digital_3/scan/turkiye-036_03.jpg,turkiye-036_03,scan,1995,1250,817,47,project_train,1995,1250,817,47,True,True,True
test/attack/digital_3/scan/turkiye-041_03.jpg,turkiye-041_03,scan,1998,1246,821,43,project_train,1998,1246,821,43,True,True,True
test/attack/digital_3/scan/turkiye-083_03.jpg,turkiye-083_03,scan,1989,1252,813,51,project_train,1989,1252,813,51,True,True,True
test/attack/digital_3/scan/turkiye-086_03.jpg,turkiye-086_03,scan,1993,1248,818,46,project_train,1993,1248,818,46,True,True,True
test/attack/digital_3/scan/turkiye-092_03.jpg,turkiye-092_03,scan,1995,1247,819,45,project_train,1995,1247,819,45,True,True,True
test/attack/digital_3/scan/turkiye-101_03.jpg,turkiye-101_03,scan,1997,1252,817,47,dev_val,1997,1252,817,47,True,True,True
test/attack/digital_3/scan/turkiye-104_03.jpg,turkiye-104_03,scan,1997,1250,818,46,dev_val,1997,1250,818,46,True,True,True
test/attack/digital_3/scan/turkiye-115_03.jpg,turkiye-115_03,scan,1998,1248,820,44,dev_val,1998,1248,820,44,True,True,True
test/attack/digital_3/scan/turkiye-121_03.jpg,turkiye-121_03,scan,1995,1248,818,46,project_train,1995,1248,818,46,True,True,True
test/attack/digital_3/scan/turkiye-126_03.jpg,turkiye-126_03,scan,1992,1247,818,46,project_train,1992,1247,818,46,True,True,True
test/attack/digital_3/scan/turkiye-127_03.jpg,turkiye-127_03,scan,1994,1246,819,45,project_train,1994,1246,819,45,True,True,True
test/attack/digital_3/scan/turkiye-129_03.jpg,turkiye-129_03,scan,1996,1250,818,46,project_train,1996,1250,818,46,True,True,True
test/attack/digital_3/scan/turkiye-130_03.jpg,turkiye-130_03,scan,1996,1248,819,45,project_train,1996,1248,819,45,True,True,True
test/attack/digital_3/scan/turkiye-138_03.jpg,turkiye-138_03,scan,1995,1250,817,47,project_train,1995,1250,817,47,True,True,True
test/attack/digital_3/scan/turkiye-NF-1002.jpg,turkiye-NF-1002,scan,1993,1250,816,48,dev_val,1993,1250,816,48,True,True,True
test/attack/digital_3/scan/turkiye-NF-1008.jpg,turkiye-NF-1008,scan,1997,1248,819,45,project_train,1997,1248,819,45,True,True,True
