split,variant,pair_id,file_stem,hardware_source,field_name,assigned_q,attack_image_path,parent_image_path,crop_x0,crop_y0,crop_x1,crop_y1,annotation_x0,annotation_y0,annotation_x1,annotation_y1,face_overlap_pixels,role,label,patch_path
project_train,digital_2,3eb29a9bde7a8fe1da76,turkiye-NF-1008,scan,name,74,train/attack/digital_2/scan/turkiye-NF-1008.jpg,train/bonafide/scan/turkiye-NF-1008.jpg,582,416,1094,928,686,635,799,710,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/3eb29a9bde7a8fe1da76.png
project_train,digital_1,88be25f4591c3c4a3a72,turkiye-NF-1054,huawei,dob,64,train/attack/digital_1/huawei/turkiye-NF-1054.jpg,train/bonafide/huawei/turkiye-NF-1054.jpg,1096,992,1608,1504,1246,1190,1458,1307,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/88be25f4591c3c4a3a72.png
project_train,digital_1,88be25f4591c3c4a3a72,turkiye-NF-1054,huawei,dob,64,train/attack/digital_1/huawei/turkiye-NF-1054.jpg,train/bonafide/huawei/turkiye-NF-1054.jpg,1096,992,1608,1504,1246,1190,1458,1307,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/88be25f4591c3c4a3a72.png
project_train,digital_1,3de1ea042a9316294d06,turkiye-NF-1054,huawei,doe,64,train/attack/digital_1/huawei/turkiye-NF-1054.jpg,train/bonafide/huawei/turkiye-NF-1054.jpg,1088,1368,1600,1880,1238,1661,1450,1778,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/3de1ea042a9316294d06.png
project_train,digital_1,3de1ea042a9316294d06,turkiye-NF-1054,huawei,doe,64,train/attack/digital_1/huawei/turkiye-NF-1054.jpg,train/bonafide/huawei/turkiye-NF-1054.jpg,1088,1368,1600,1880,1238,1661,1450,1778,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/3de1ea042a9316294d06.png
project_train,digital_1,9311f3c08eeafa3b014f,turkiye-NF-1054,huawei,name,64,train/attack/digital_1/huawei/turkiye-NF-1054.jpg,train/bonafide/huawei/turkiye-NF-1054.jpg,904,758,1416,1270,1034,958,1159,1069,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/9311f3c08eeafa3b014f.png
project_train,digital_1,9311f3c08eeafa3b014f,turkiye-NF-1054,huawei,name,64,train/attack/digital_1/huawei/turkiye-NF-1054.jpg,train/bonafide/huawei/turkiye-NF-1054.jpg,904,758,1416,1270,1034,958,1159,1069,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/9311f3c08eeafa3b014f.png
project_train,digital_1,b1f17680d141de043bcc,turkiye-NF-1054,iphone15pro,dob,90,train/attack/digital_1/iphone15pro/turkiye-NF-1054.jpg,train/bonafide/iphone15pro/turkiye-NF-1054.jpg,918,811,1430,1323,1084,1018,1265,1116,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/b1f17680d141de043bcc.png
project_train,digital_1,b1f17680d141de043bcc,turkiye-NF-1054,iphone15pro,dob,90,train/attack/digital_1/iphone15pro/turkiye-NF-1054.jpg,train/bonafide/iphone15pro/turkiye-NF-1054.jpg,918,811,1430,1323,1084,1018,1265,1116,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/b1f17680d141de043bcc.png
project_train,digital_1,cd1577e34ede528dd947,turkiye-NF-1054,iphone15pro,doe,90,train/attack/digital_1/iphone15pro/turkiye-NF-1054.jpg,train/bonafide/iphone15pro/turkiye-NF-1054.jpg,908,1099,1420,1611,1074,1421,1255,1519,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/cd1577e34ede528dd947.png
project_train,digital_1,cd1577e34ede528dd947,turkiye-NF-1054,iphone15pro,doe,90,train/attack/digital_1/iphone15pro/turkiye-NF-1054.jpg,train/bonafide/iphone15pro/turkiye-NF-1054.jpg,908,1099,1420,1611,1074,1421,1255,1519,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/cd1577e34ede528dd947.png
project_train,digital_1,273ff78f46d4c32c75dd,turkiye-NF-1054,iphone15pro,name,90,train/attack/digital_1/iphone15pro/turkiye-NF-1054.jpg,train/bonafide/iphone15pro/turkiye-NF-1054.jpg,788,608,1300,1120,894,817,1003,911,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/273ff78f46d4c32c75dd.png
project_train,digital_1,273ff78f46d4c32c75dd,turkiye-NF-1054,iphone15pro,name,90,train/attack/digital_1/iphone15pro/turkiye-NF-1054.jpg,train/bonafide/iphone15pro/turkiye-NF-1054.jpg,788,608,1300,1120,894,817,1003,911,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/273ff78f46d4c32c75dd.png
project_train,digital_1,5a4368970d36cbfd2c69,turkiye-NF-1054,scan,dob,77,train/attack/digital_1/scan/turkiye-NF-1054.jpg,train/bonafide/scan/turkiye-NF-1054.jpg,630,573,1142,1085,816,791,957,867,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/5a4368970d36cbfd2c69.png
project_train,digital_1,5a4368970d36cbfd2c69,turkiye-NF-1054,scan,dob,77,train/attack/digital_1/scan/turkiye-NF-1054.jpg,train/bonafide/scan/turkiye-NF-1054.jpg,630,573,1142,1085,816,791,957,867,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/5a4368970d36cbfd2c69.png
project_train,digital_1,c650b73286005d23ac8f,turkiye-NF-1054,scan,doe,77,train/attack/digital_1/scan/turkiye-NF-1054.jpg,train/bonafide/scan/turkiye-NF-1054.jpg,622,738,1134,1250,808,1105,949,1181,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/c650b73286005d23ac8f.png
project_train,digital_1,c650b73286005d23ac8f,turkiye-NF-1054,scan,doe,77,train/attack/digital_1/scan/turkiye-NF-1054.jpg,train/bonafide/scan/turkiye-NF-1054.jpg,622,738,1134,1250,808,1105,949,1181,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/c650b73286005d23ac8f.png
project_train,digital_1,4fe739ca654b696708f7,turkiye-NF-1054,scan,name,77,train/attack/digital_1/scan/turkiye-NF-1054.jpg,train/bonafide/scan/turkiye-NF-1054.jpg,590,418,1102,930,677,637,760,710,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/4fe739ca654b696708f7.png
project_train,digital_1,4fe739ca654b696708f7,turkiye-NF-1054,scan,name,77,train/attack/digital_1/scan/turkiye-NF-1054.jpg,train/bonafide/scan/turkiye-NF-1054.jpg,590,418,1102,930,677,637,760,710,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/4fe739ca654b696708f7.png
project_train,digital_2,53bef15fc5a2f4ad4610,turkiye-NF-1054,huawei,dob,64,train/attack/digital_2/huawei/turkiye-NF-1054.jpg,train/bonafide/huawei/turkiye-NF-1054.jpg,1096,992,1608,1504,1246,1190,1458,1307,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/53bef15fc5a2f4ad4610.png
project_train,digital_2,53bef15fc5a2f4ad4610,turkiye-NF-1054,huawei,dob,64,train/attack/digital_2/huawei/turkiye-NF-1054.jpg,train/bonafide/huawei/turkiye-NF-1054.jpg,1096,992,1608,1504,1246,1190,1458,1307,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/53bef15fc5a2f4ad4610.png
project_train,digital_2,58af977b6bde417fb522,turkiye-NF-1054,huawei,doe,64,train/attack/digital_2/huawei/turkiye-NF-1054.jpg,train/bonafide/huawei/turkiye-NF-1054.jpg,1088,1368,1600,1880,1238,1661,1450,1778,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/58af977b6bde417fb522.png
project_train,digital_2,58af977b6bde417fb522,turkiye-NF-1054,huawei,doe,64,train/attack/digital_2/huawei/turkiye-NF-1054.jpg,train/bonafide/huawei/turkiye-NF-1054.jpg,1088,1368,1600,1880,1238,1661,1450,1778,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/58af977b6bde417fb522.png
project_train,digital_2,f82ef8cd97c6b9a9d907,turkiye-NF-1054,huawei,name,64,train/attack/digital_2/huawei/turkiye-NF-1054.jpg,train/bonafide/huawei/turkiye-NF-1054.jpg,904,758,1416,1270,1034,958,1159,1069,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/f82ef8cd97c6b9a9d907.png
project_train,digital_2,f82ef8cd97c6b9a9d907,turkiye-NF-1054,huawei,name,64,train/attack/digital_2/huawei/turkiye-NF-1054.jpg,train/bonafide/huawei/turkiye-NF-1054.jpg,904,758,1416,1270,1034,958,1159,1069,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/f82ef8cd97c6b9a9d907.png
project_train,digital_2,3b0bab9c0721ee937bed,turkiye-NF-1054,iphone15pro,dob,90,train/attack/digital_2/iphone15pro/turkiye-NF-1054.jpg,train/bonafide/iphone15pro/turkiye-NF-1054.jpg,918,811,1430,1323,1084,1018,1265,1116,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/3b0bab9c0721ee937bed.png
project_train,digital_2,3b0bab9c0721ee937bed,turkiye-NF-1054,iphone15pro,dob,90,train/attack/digital_2/iphone15pro/turkiye-NF-1054.jpg,train/bonafide/iphone15pro/turkiye-NF-1054.jpg,918,811,1430,1323,1084,1018,1265,1116,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/3b0bab9c0721ee937bed.png
project_train,digital_2,0590df00076eaa9fd125,turkiye-NF-1054,iphone15pro,doe,90,train/attack/digital_2/iphone15pro/turkiye-NF-1054.jpg,train/bonafide/iphone15pro/turkiye-NF-1054.jpg,908,1099,1420,1611,1074,1421,1255,1519,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/0590df00076eaa9fd125.png
project_train,digital_2,0590df00076eaa9fd125,turkiye-NF-1054,iphone15pro,doe,90,train/attack/digital_2/iphone15pro/turkiye-NF-1054.jpg,train/bonafide/iphone15pro/turkiye-NF-1054.jpg,908,1099,1420,1611,1074,1421,1255,1519,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/0590df00076eaa9fd125.png
project_train,digital_2,22c268c4b8bbfb523cad,turkiye-NF-1054,iphone15pro,name,90,train/attack/digital_2/iphone15pro/turkiye-NF-1054.jpg,train/bonafide/iphone15pro/turkiye-NF-1054.jpg,756,608,1268,1120,894,817,1003,911,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/22c268c4b8bbfb523cad.png
project_train,digital_2,22c268c4b8bbfb523cad,turkiye-NF-1054,iphone15pro,name,90,train/attack/digital_2/iphone15pro/turkiye-NF-1054.jpg,train/bonafide/iphone15pro/turkiye-NF-1054.jpg,756,608,1268,1120,894,817,1003,911,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/22c268c4b8bbfb523cad.png
project_train,digital_2,ea74a39e543ce68f783b,turkiye-NF-1054,scan,dob,77,train/attack/digital_2/scan/turkiye-NF-1054.jpg,train/bonafide/scan/turkiye-NF-1054.jpg,630,573,1142,1085,816,791,957,867,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/ea74a39e543ce68f783b.png
project_train,digital_2,ea74a39e543ce68f783b,turkiye-NF-1054,scan,dob,77,train/attack/digital_2/scan/turkiye-NF-1054.jpg,train/bonafide/scan/turkiye-NF-1054.jpg,630,573,1142,1085,816,791,957,867,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/ea74a39e543ce68f783b.png
project_train,digital_2,f3f7c7551973096b65da,turkiye-NF-1054,scan,doe,77,train/attack/digital_2/scan/turkiye-NF-1054.jpg,train/bonafide/scan/turkiye-NF-1054.jpg,622,738,1134,1250,808,1105,949,1181,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/f3f7c7551973096b65da.png
project_train,digital_2,f3f7c7551973096b65da,turkiye-NF-1054,scan,doe,77,train/attack/digital_2/scan/turkiye-NF-1054.jpg,train/bonafide/scan/turkiye-NF-1054.jpg,622,738,1134,1250,808,1105,949,1181,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/f3f7c7551973096b65da.png
project_train,digital_2,d2403974defeebdba947,turkiye-NF-1054,scan,name,77,train/attack/digital_2/scan/turkiye-NF-1054.jpg,train/bonafide/scan/turkiye-NF-1054.jpg,590,418,1102,930,677,637,760,710,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/d2403974defeebdba947.png
project_train,digital_2,d2403974defeebdba947,turkiye-NF-1054,scan,name,77,train/attack/digital_2/scan/turkiye-NF-1054.jpg,train/bonafide/scan/turkiye-NF-1054.jpg,590,418,1102,930,677,637,760,710,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/d2403974defeebdba947.png
project_train,digital_1,62c2db82e62dea65499a,turkiye-NF-1103,huawei,dob,69,train/attack/digital_1/huawei/turkiye-NF-1103.jpg,train/bonafide/huawei/turkiye-NF-1103.jpg,1165,1054,1677,1566,1311,1249,1531,1371,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/62c2db82e62dea65499a.png
project_train,digital_1,62c2db82e62dea65499a,turkiye-NF-1103,huawei,dob,69,train/attack/digital_1/huawei/turkiye-NF-1103.jpg,train/bonafide/huawei/turkiye-NF-1103.jpg,1165,1054,1677,1566,1311,1249,1531,1371,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/62c2db82e62dea65499a.png
project_train,digital_1,aaf9a0fc6e0f3d7f8106,turkiye-NF-1103,huawei,doe,69,train/attack/digital_1/huawei/turkiye-NF-1103.jpg,train/bonafide/huawei/turkiye-NF-1103.jpg,1153,1452,1665,1964,1299,1745,1519,1867,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/aaf9a0fc6e0f3d7f8106.png
project_train,digital_1,aaf9a0fc6e0f3d7f8106,turkiye-NF-1103,huawei,doe,69,train/attack/digital_1/huawei/turkiye-NF-1103.jpg,train/bonafide/huawei/turkiye-NF-1103.jpg,1153,1452,1665,1964,1299,1745,1519,1867,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/aaf9a0fc6e0f3d7f8106.png
project_train,digital_1,f49476fc633adf34e22b,turkiye-NF-1103,huawei,name,69,train/attack/digital_1/huawei/turkiye-NF-1103.jpg,train/bonafide/huawei/turkiye-NF-1103.jpg,1026,805,1538,1317,1076,1003,1231,1119,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/f49476fc633adf34e22b.png
project_train,digital_1,f49476fc633adf34e22b,turkiye-NF-1103,huawei,name,69,train/attack/digital_1/huawei/turkiye-NF-1103.jpg,train/bonafide/huawei/turkiye-NF-1103.jpg,1026,805,1538,1317,1076,1003,1231,1119,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/f49476fc633adf34e22b.png
project_train,digital_1,847964c2a2f8ec9491b6,turkiye-NF-1103,iphone15pro,dob,57,train/attack/digital_1/iphone15pro/turkiye-NF-1103.jpg,train/bonafide/iphone15pro/turkiye-NF-1103.jpg,1016,931,1528,1443,1175,1138,1368,1236,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/847964c2a2f8ec9491b6.png
project_train,digital_1,847964c2a2f8ec9491b6,turkiye-NF-1103,iphone15pro,dob,57,train/attack/digital_1/iphone15pro/turkiye-NF-1103.jpg,train/bonafide/iphone15pro/turkiye-NF-1103.jpg,1016,931,1528,1443,1175,1138,1368,1236,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/847964c2a2f8ec9491b6.png
project_train,digital_1,f7b5f3b8755922bc7dc4,turkiye-NF-1103,iphone15pro,doe,57,train/attack/digital_1/iphone15pro/turkiye-NF-1103.jpg,train/bonafide/iphone15pro/turkiye-NF-1103.jpg,1020,1278,1532,1790,1180,1586,1373,1684,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/f7b5f3b8755922bc7dc4.png
project_train,digital_1,f7b5f3b8755922bc7dc4,turkiye-NF-1103,iphone15pro,doe,57,train/attack/digital_1/iphone15pro/turkiye-NF-1103.jpg,train/bonafide/iphone15pro/turkiye-NF-1103.jpg,1020,1278,1532,1790,1180,1586,1373,1684,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/f7b5f3b8755922bc7dc4.png
project_train,digital_1,a500ba5fdb4b8a482026,turkiye-NF-1103,iphone15pro,name,57,train/attack/digital_1/iphone15pro/turkiye-NF-1103.jpg,train/bonafide/iphone15pro/turkiye-NF-1103.jpg,930,716,1442,1228,956,921,1095,1022,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/a500ba5fdb4b8a482026.png
project_train,digital_1,a500ba5fdb4b8a482026,turkiye-NF-1103,iphone15pro,name,57,train/attack/digital_1/iphone15pro/turkiye-NF-1103.jpg,train/bonafide/iphone15pro/turkiye-NF-1103.jpg,930,716,1442,1228,956,921,1095,1022,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/a500ba5fdb4b8a482026.png
project_train,digital_1,eebb270c551ce1f57791,turkiye-NF-1103,scan,dob,57,train/attack/digital_1/scan/turkiye-NF-1103.jpg,train/bonafide/scan/turkiye-NF-1103.jpg,634,572,1146,1084,819,790,960,866,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/eebb270c551ce1f57791.png
project_train,digital_1,eebb270c551ce1f57791,turkiye-NF-1103,scan,dob,57,train/attack/digital_1/scan/turkiye-NF-1103.jpg,train/bonafide/scan/turkiye-NF-1103.jpg,634,572,1146,1084,819,790,960,866,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/eebb270c551ce1f57791.png
project_train,digital_1,6ecaa3aa9206dc745c9e,turkiye-NF-1103,scan,doe,57,train/attack/digital_1/scan/turkiye-NF-1103.jpg,train/bonafide/scan/turkiye-NF-1103.jpg,658,739,1170,1251,811,1105,952,1181,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/6ecaa3aa9206dc745c9e.png
project_train,digital_1,6ecaa3aa9206dc745c9e,turkiye-NF-1103,scan,doe,57,train/attack/digital_1/scan/turkiye-NF-1103.jpg,train/bonafide/scan/turkiye-NF-1103.jpg,658,739,1170,1251,811,1105,952,1181,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/6ecaa3aa9206dc745c9e.png
project_train,digital_1,a1430bc6d02678e40988,turkiye-NF-1103,scan,name,57,train/attack/digital_1/scan/turkiye-NF-1103.jpg,train/bonafide/scan/turkiye-NF-1103.jpg,627,416,1139,928,674,635,772,708,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/a1430bc6d02678e40988.png
project_train,digital_1,a1430bc6d02678e40988,turkiye-NF-1103,scan,name,57,train/attack/digital_1/scan/turkiye-NF-1103.jpg,train/bonafide/scan/turkiye-NF-1103.jpg,627,416,1139,928,674,635,772,708,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/a1430bc6d02678e40988.png
project_train,digital_2,cda5a4ee00028cfd0ba9,turkiye-NF-1103,huawei,dob,69,train/attack/digital_2/huawei/turkiye-NF-1103.jpg,train/bonafide/huawei/turkiye-NF-1103.jpg,1165,1054,1677,1566,1311,1249,1531,1371,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/cda5a4ee00028cfd0ba9.png
project_train,digital_2,cda5a4ee00028cfd0ba9,turkiye-NF-1103,huawei,dob,69,train/attack/digital_2/huawei/turkiye-NF-1103.jpg,train/bonafide/huawei/turkiye-NF-1103.jpg,1165,1054,1677,1566,1311,1249,1531,1371,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/cda5a4ee00028cfd0ba9.png
project_train,digital_2,f1f16940e7a6b8c57f52,turkiye-NF-1103,huawei,doe,69,train/attack/digital_2/huawei/turkiye-NF-1103.jpg,train/bonafide/huawei/turkiye-NF-1103.jpg,1153,1452,1665,1964,1299,1745,1519,1867,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/f1f16940e7a6b8c57f52.png
project_train,digital_2,f1f16940e7a6b8c57f52,turkiye-NF-1103,huawei,doe,69,train/attack/digital_2/huawei/turkiye-NF-1103.jpg,train/bonafide/huawei/turkiye-NF-1103.jpg,1153,1452,1665,1964,1299,1745,1519,1867,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/f1f16940e7a6b8c57f52.png
project_train,digital_2,506ce19805c52e41a570,turkiye-NF-1103,huawei,name,69,train/attack/digital_2/huawei/turkiye-NF-1103.jpg,train/bonafide/huawei/turkiye-NF-1103.jpg,930,805,1442,1317,1076,1003,1231,1119,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/506ce19805c52e41a570.png
project_train,digital_2,506ce19805c52e41a570,turkiye-NF-1103,huawei,name,69,train/attack/digital_2/huawei/turkiye-NF-1103.jpg,train/bonafide/huawei/turkiye-NF-1103.jpg,930,805,1442,1317,1076,1003,1231,1119,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/506ce19805c52e41a570.png
project_train,digital_2,05866ec87c37f41e6ae7,turkiye-NF-1103,iphone15pro,dob,57,train/attack/digital_2/iphone15pro/turkiye-NF-1103.jpg,train/bonafide/iphone15pro/turkiye-NF-1103.jpg,1016,931,1528,1443,1175,1138,1368,1236,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/05866ec87c37f41e6ae7.png
project_train,digital_2,05866ec87c37f41e6ae7,turkiye-NF-1103,iphone15pro,dob,57,train/attack/digital_2/iphone15pro/turkiye-NF-1103.jpg,train/bonafide/iphone15pro/turkiye-NF-1103.jpg,1016,931,1528,1443,1175,1138,1368,1236,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/05866ec87c37f41e6ae7.png
project_train,digital_2,a4446a1c04cbf17aa93f,turkiye-NF-1103,iphone15pro,doe,57,train/attack/digital_2/iphone15pro/turkiye-NF-1103.jpg,train/bonafide/iphone15pro/turkiye-NF-1103.jpg,1020,1278,1532,1790,1180,1586,1373,1684,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/a4446a1c04cbf17aa93f.png
project_train,digital_2,a4446a1c04cbf17aa93f,turkiye-NF-1103,iphone15pro,doe,57,train/attack/digital_2/iphone15pro/turkiye-NF-1103.jpg,train/bonafide/iphone15pro/turkiye-NF-1103.jpg,1020,1278,1532,1790,1180,1586,1373,1684,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/a4446a1c04cbf17aa93f.png
project_train,digital_2,66d7b82780bae2ab2261,turkiye-NF-1103,iphone15pro,name,57,train/attack/digital_2/iphone15pro/turkiye-NF-1103.jpg,train/bonafide/iphone15pro/turkiye-NF-1103.jpg,866,716,1378,1228,956,921,1095,1022,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/66d7b82780bae2ab2261.png
project_train,digital_2,66d7b82780bae2ab2261,turkiye-NF-1103,iphone15pro,name,57,train/attack/digital_2/iphone15pro/turkiye-NF-1103.jpg,train/bonafide/iphone15pro/turkiye-NF-1103.jpg,866,716,1378,1228,956,921,1095,1022,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/66d7b82780bae2ab2261.png
project_train,digital_2,29c2bcf36122f795d1e3,turkiye-NF-1103,scan,dob,57,train/attack/digital_2/scan/turkiye-NF-1103.jpg,train/bonafide/scan/turkiye-NF-1103.jpg,634,572,1146,1084,819,790,960,866,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/29c2bcf36122f795d1e3.png
project_train,digital_2,29c2bcf36122f795d1e3,turkiye-NF-1103,scan,dob,57,train/attack/digital_2/scan/turkiye-NF-1103.jpg,train/bonafide/scan/turkiye-NF-1103.jpg,634,572,1146,1084,819,790,960,866,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/29c2bcf36122f795d1e3.png
project_train,digital_2,ac5d388b2ef09139fdb5,turkiye-NF-1103,scan,doe,57,train/attack/digital_2/scan/turkiye-NF-1103.jpg,train/bonafide/scan/turkiye-NF-1103.jpg,626,739,1138,1251,811,1105,952,1181,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/ac5d388b2ef09139fdb5.png
project_train,digital_2,ac5d388b2ef09139fdb5,turkiye-NF-1103,scan,doe,57,train/attack/digital_2/scan/turkiye-NF-1103.jpg,train/bonafide/scan/turkiye-NF-1103.jpg,626,739,1138,1251,811,1105,952,1181,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/ac5d388b2ef09139fdb5.png
project_train,digital_2,7b8cd4239887d1974b28,turkiye-NF-1103,scan,name,57,train/attack/digital_2/scan/turkiye-NF-1103.jpg,train/bonafide/scan/turkiye-NF-1103.jpg,595,416,1107,928,674,635,772,708,0,attack,1,data/processed/text_patch512/project_train/digital_2/attack/7b8cd4239887d1974b28.png
project_train,digital_2,7b8cd4239887d1974b28,turkiye-NF-1103,scan,name,57,train/attack/digital_2/scan/turkiye-NF-1103.jpg,train/bonafide/scan/turkiye-NF-1103.jpg,595,416,1107,928,674,635,772,708,0,bonafide,0,data/processed/text_patch512/project_train/digital_2/bonafide/7b8cd4239887d1974b28.png
project_train,digital_1,4ca39b57cf35fbfa030d,turkiye-NM-1011,huawei,dob,74,train/attack/digital_1/huawei/turkiye-NM-1011.jpg,train/bonafide/huawei/turkiye-NM-1011.jpg,1102,996,1614,1508,1252,1193,1463,1310,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/4ca39b57cf35fbfa030d.png
project_train,digital_1,4ca39b57cf35fbfa030d,turkiye-NM-1011,huawei,dob,74,train/attack/digital_1/huawei/turkiye-NM-1011.jpg,train/bonafide/huawei/turkiye-NM-1011.jpg,1102,996,1614,1508,1252,1193,1463,1310,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/4ca39b57cf35fbfa030d.png
project_train,digital_1,e72b77d35d4d8f2cc99a,turkiye-NM-1011,huawei,doe,74,train/attack/digital_1/huawei/turkiye-NM-1011.jpg,train/bonafide/huawei/turkiye-NM-1011.jpg,1094,1382,1606,1894,1244,1666,1455,1783,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/e72b77d35d4d8f2cc99a.png
project_train,digital_1,e72b77d35d4d8f2cc99a,turkiye-NM-1011,huawei,doe,74,train/attack/digital_1/huawei/turkiye-NM-1011.jpg,train/bonafide/huawei/turkiye-NM-1011.jpg,1094,1382,1606,1894,1244,1666,1455,1783,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/e72b77d35d4d8f2cc99a.png
project_train,digital_1,848bcded6dda5f7b297a,turkiye-NM-1011,huawei,name,74,train/attack/digital_1/huawei/turkiye-NM-1011.jpg,train/bonafide/huawei/turkiye-NM-1011.jpg,1028,761,1540,1273,1038,961,1209,1073,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/848bcded6dda5f7b297a.png
project_train,digital_1,848bcded6dda5f7b297a,turkiye-NM-1011,huawei,name,74,train/attack/digital_1/huawei/turkiye-NM-1011.jpg,train/bonafide/huawei/turkiye-NM-1011.jpg,1028,761,1540,1273,1038,961,1209,1073,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/848bcded6dda5f7b297a.png
project_train,digital_1,b4dd93b31d156b512988,turkiye-NM-1011,iphone15pro,dob,73,train/attack/digital_1/iphone15pro/turkiye-NM-1011.jpg,train/bonafide/iphone15pro/turkiye-NM-1011.jpg,918,812,1430,1324,1085,1019,1264,1118,0,attack,1,data/processed/text_patch512/project_train/digital_1/attack/b4dd93b31d156b512988.png
project_train,digital_1,b4dd93b31d156b512988,turkiye-NM-1011,iphone15pro,dob,73,train/attack/digital_1/iphone15pro/turkiye-NM-1011.jpg,train/bonafide/iphone15pro/turkiye-NM-1011.jpg,918,812,1430,1324,1085,1019,1264,1118,0,bonafide,0,data/processed/text_patch512/project_train/digital_1/bonafide/b4dd93b31d156b512988.png
