bonafide_image_path,file_stem,hardware_source,annotation_source_image_path,annotation_source_variant,target_width,target_height,source_width,source_height,same_file_stem,same_hardware_source,same_dimensions,annotation_provenance
test/bonafide/iphone15/singapore-flickr_M_22942161980_136669b7da_c.jpg,singapore-flickr_M_22942161980_136669b7da_c,iphone15,test/attack/facedancer/iphone15/singapore-flickr_M_22942161980_136669b7da_c.jpg,facedancer,2782,1745,2782,1745,True,True,True,original_only
test/bonafide/iphone15/singapore-flickr_M_23543328125_d9409d5ae0_c.jpg,singapore-flickr_M_23543328125_d9409d5ae0_c,iphone15,test/attack/textdiffuserft_bfei/iphone15/singapore-flickr_M_23543328125_d9409d5ae0_c.jpg,textdiffuserft_bfei,2783,1752,2783,1752,True,True,True,original_only
test/bonafide/iphone15/singapore-flickr_M_24170605047_501e882ccc_o.jpg,singapore-flickr_M_24170605047_501e882ccc_o,iphone15,test/attack/facedancer/iphone15/singapore-flickr_M_24170605047_501e882ccc_o.jpg,facedancer,2770,1734,2770,1734,True,True,True,original_only
test/bonafide/iphone15/singapore-flickr_M_30456580904_06749c0622_c.jpg,singapore-flickr_M_30456580904_06749c0622_c,iphone15,test/attack/facedancer/iphone15/singapore-flickr_M_30456580904_06749c0622_c.jpg,facedancer,2798,1750,2798,1750,True,True,True,original_only
test/bonafide/iphone15/singapore-flickr_M_30518529884_4cf8f091df_c.jpg,singapore-flickr_M_30518529884_4cf8f091df_c,iphone15,test/attack/facedancer/iphone15/singapore-flickr_M_30518529884_4cf8f091df_c.jpg,facedancer,2784,1746,2784,1746,True,True,True,original_only
test/bonafide/iphone15/singapore-flickr_M_31226087931_7b83422543_c.jpg,singapore-flickr_M_31226087931_7b83422543_c,iphone15,test/attack/textdiffuserft_bfei/iphone15/singapore-flickr_M_31226087931_7b83422543_c.jpg,textdiffuserft_bfei,2778,1745,2778,1745,True,True,True,original_only
test/bonafide/iphone15/singapore-flickr_M_31226135201_5aa42a5a13_c.jpg,singapore-flickr_M_31226135201_5aa42a5a13_c,iphone15,test/attack/facedancer/iphone15/singapore-flickr_M_31226135201_5aa42a5a13_c.jpg,facedancer,2776,1748,2776,1748,True,True,True,original_only
test/bonafide/iphone15/singapore-flickr_M_31244514601_d2cb0773d7_c.jpg,singapore-flickr_M_31244514601_d2cb0773d7_c,iphone15,test/attack/facedancer/iphone15/singapore-flickr_M_31244514601_d2cb0773d7_c.jpg,facedancer,2782,1731,2782,1731,True,True,True,original_only
test/bonafide/iphone15/singapore-flickr_M_31340377345_6781e5f574_k.jpg,singapore-flickr_M_31340377345_6781e5f574_k,iphone15,test/attack/facedancer/iphone15/singapore-flickr_M_31340377345_6781e5f574_k.jpg,facedancer,2775,1743,2775,1743,True,True,True,original_only
test/bonafide/iphone15/singapore-flickr_M_33525333882_5cf0c0382a_k.jpg,singapore-flickr_M_33525333882_5cf0c0382a_k,iphone15,test/attack/facedancer/iphone15/singapore-flickr_M_33525333882_5cf0c0382a_k.jpg,facedancer,2776,1744,2776,1744,True,True,True,original_only
test/bonafide/iphone15/singapore-flickr_M_37019084692_714cba8ac1_k.jpg,singapore-flickr_M_37019084692_714cba8ac1_k,iphone15,test/attack/facedancer/iphone15/singapore-flickr_M_37019084692_714cba8ac1_k.jpg,facedancer,2786,1731,2786,1731,True,True,True,original_only
test/bonafide/iphone15/singapore-flickr_M_46826659491_bab820563f_c.jpg,singapore-flickr_M_46826659491_bab820563f_c,iphone15,test/attack/facedancer/iphone15/singapore-flickr_M_46826659491_bab820563f_c.jpg,facedancer,2778,1738,2778,1738,True,True,True,original_only
test/bonafide/iphone15/singapore-flickr_M_50611940256_8405427c78_k.jpg,singapore-flickr_M_50611940256_8405427c78_k,iphone15,test/attack/facedancer/iphone15/singapore-flickr_M_50611940256_8405427c78_k.jpg,facedancer,2774,1740,2774,1740,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_F_16745558933_a3f9fe2bc9_k.jpg,chinese2-flickr_F_16745558933_a3f9fe2bc9_k,scan,test/attack/facedancer/scan/chinese2-flickr_F_16745558933_a3f9fe2bc9_k.jpg,facedancer,2001,1246,2001,1246,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_F_16858102101_d4c5c1e7a2_c.jpg,chinese2-flickr_F_16858102101_d4c5c1e7a2_c,scan,test/attack/facedancer/scan/chinese2-flickr_F_16858102101_d4c5c1e7a2_c.jpg,facedancer,1997,1245,1997,1245,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_F_17178039488_60828ef8de_k.jpg,chinese2-flickr_F_17178039488_60828ef8de_k,scan,test/attack/textdiffuserft_bfei/scan/chinese2-flickr_F_17178039488_60828ef8de_k.jpg,textdiffuserft_bfei,1996,1250,1996,1250,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_F_17619703551_9705002b22_b.jpg,chinese2-flickr_F_17619703551_9705002b22_b,scan,test/attack/facedancer/scan/chinese2-flickr_F_17619703551_9705002b22_b.jpg,facedancer,1996,1248,1996,1248,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_F_17773666675_1bdbd28a62_c.jpg,chinese2-flickr_F_17773666675_1bdbd28a62_c,scan,test/attack/facedancer/scan/chinese2-flickr_F_17773666675_1bdbd28a62_c.jpg,facedancer,1993,1249,1993,1249,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_F_21668538829_2fb67bd5fd_c.jpg,chinese2-flickr_F_21668538829_2fb67bd5fd_c,scan,test/attack/textdiffuserft_bfei/scan/chinese2-flickr_F_21668538829_2fb67bd5fd_c.jpg,textdiffuserft_bfei,1993,1248,1993,1248,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_F_21696826019_7407a3bea0_k.jpg,chinese2-flickr_F_21696826019_7407a3bea0_k,scan,test/attack/facedancer/scan/chinese2-flickr_F_21696826019_7407a3bea0_k.jpg,facedancer,1998,1247,1998,1247,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_F_25164779518_a723fab6b8_o.jpg,chinese2-flickr_F_25164779518_a723fab6b8_o,scan,test/attack/textdiffuserft_bfei/scan/chinese2-flickr_F_25164779518_a723fab6b8_o.jpg,textdiffuserft_bfei,1996,1247,1996,1247,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_F_25164805428_423bc49285_o.jpg,chinese2-flickr_F_25164805428_423bc49285_o,scan,test/attack/textdiffuserft_bfei/scan/chinese2-flickr_F_25164805428_423bc49285_o.jpg,textdiffuserft_bfei,1997,1248,1997,1248,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_F_30990251270_6801e68759_c.jpg,chinese2-flickr_F_30990251270_6801e68759_c,scan,test/attack/facedancer/scan/chinese2-flickr_F_30990251270_6801e68759_c.jpg,facedancer,1995,1249,1995,1249,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_F_31196390972_be24a6067c_k.jpg,chinese2-flickr_F_31196390972_be24a6067c_k,scan,test/attack/facedancer/scan/chinese2-flickr_F_31196390972_be24a6067c_k.jpg,facedancer,1997,1245,1997,1245,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_F_31226153591_900ef17f37_k.jpg,chinese2-flickr_F_31226153591_900ef17f37_k,scan,test/attack/facedancer/scan/chinese2-flickr_F_31226153591_900ef17f37_k.jpg,facedancer,1996,1248,1996,1248,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_F_31998401683_5272a75c42_c.jpg,chinese2-flickr_F_31998401683_5272a75c42_c,scan,test/attack/facedancer/scan/chinese2-flickr_F_31998401683_5272a75c42_c.jpg,facedancer,1998,1247,1998,1247,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_F_31998955273_5516f4db28_h.jpg,chinese2-flickr_F_31998955273_5516f4db28_h,scan,test/attack/facedancer/scan/chinese2-flickr_F_31998955273_5516f4db28_h.jpg,facedancer,1999,1242,1999,1242,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_F_32689517821_bfacb0e1ba_h.jpg,chinese2-flickr_F_32689517821_bfacb0e1ba_h,scan,test/attack/facedancer/scan/chinese2-flickr_F_32689517821_bfacb0e1ba_h.jpg,facedancer,1997,1249,1997,1249,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_F_33552328531_f6d5dd17b8_c.jpg,chinese2-flickr_F_33552328531_f6d5dd17b8_c,scan,test/attack/facedancer/scan/chinese2-flickr_F_33552328531_f6d5dd17b8_c.jpg,facedancer,1995,1247,1995,1247,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_F_39035705701_833f3da9bf_o.jpg,chinese2-flickr_F_39035705701_833f3da9bf_o,scan,test/attack/textdiffuserft_bfei/scan/chinese2-flickr_F_39035705701_833f3da9bf_o.jpg,textdiffuserft_bfei,1997,1244,1997,1244,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_F_40837237721_dedac367d4_c.jpg,chinese2-flickr_F_40837237721_dedac367d4_c,scan,test/attack/textdiffuserft_bfei/scan/chinese2-flickr_F_40837237721_dedac367d4_c.jpg,textdiffuserft_bfei,1995,1248,1995,1248,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_F_48677929383_2cdc743f43_c.jpg,chinese2-flickr_F_48677929383_2cdc743f43_c,scan,test/attack/facedancer/scan/chinese2-flickr_F_48677929383_2cdc743f43_c.jpg,facedancer,1999,1246,1999,1246,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_M_16743317854_732a16acc8_k.jpg,chinese2-flickr_M_16743317854_732a16acc8_k,scan,test/attack/facedancer/scan/chinese2-flickr_M_16743317854_732a16acc8_k.jpg,facedancer,1996,1251,1996,1251,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_M_21459989349_7ab0e1ace5_k.jpg,chinese2-flickr_M_21459989349_7ab0e1ace5_k,scan,test/attack/textdiffuserft_bfei/scan/chinese2-flickr_M_21459989349_7ab0e1ace5_k.jpg,textdiffuserft_bfei,1994,1246,1994,1246,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_M_22911363774_20c12ce7ec_c.jpg,chinese2-flickr_M_22911363774_20c12ce7ec_c,scan,test/attack/facedancer/scan/chinese2-flickr_M_22911363774_20c12ce7ec_c.jpg,facedancer,1995,1247,1995,1247,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_M_24235235151_ae8ac31253_k.jpg,chinese2-flickr_M_24235235151_ae8ac31253_k,scan,test/attack/textdiffuserft_bfei/scan/chinese2-flickr_M_24235235151_ae8ac31253_k.jpg,textdiffuserft_bfei,1996,1249,1996,1249,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_M_24291592906_b097dd45e5_k.jpg,chinese2-flickr_M_24291592906_b097dd45e5_k,scan,test/attack/textdiffuserft_bfei/scan/chinese2-flickr_M_24291592906_b097dd45e5_k.jpg,textdiffuserft_bfei,1998,1243,1998,1243,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_M_26097180114_4c514c928d_c.jpg,chinese2-flickr_M_26097180114_4c514c928d_c,scan,test/attack/facedancer/scan/chinese2-flickr_M_26097180114_4c514c928d_c.jpg,facedancer,1997,1248,1997,1248,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_M_30516208604_4a571cf89d_c.jpg,chinese2-flickr_M_30516208604_4a571cf89d_c,scan,test/attack/textdiffuserft_bfei/scan/chinese2-flickr_M_30516208604_4a571cf89d_c.jpg,textdiffuserft_bfei,1996,1250,1996,1250,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_M_30518538704_383875f8c4_c.jpg,chinese2-flickr_M_30518538704_383875f8c4_c,scan,test/attack/facedancer/scan/chinese2-flickr_M_30518538704_383875f8c4_c.jpg,facedancer,1994,1247,1994,1247,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_M_31304800026_59e0161aba_c.jpg,chinese2-flickr_M_31304800026_59e0161aba_c,scan,test/attack/facedancer/scan/chinese2-flickr_M_31304800026_59e0161aba_c.jpg,facedancer,1994,1252,1994,1252,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_M_31840786965_77af814416_h.jpg,chinese2-flickr_M_31840786965_77af814416_h,scan,test/attack/textdiffuserft_bfei/scan/chinese2-flickr_M_31840786965_77af814416_h.jpg,textdiffuserft_bfei,1998,1246,1998,1246,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_M_31969854474_39f84b92eb_h.jpg,chinese2-flickr_M_31969854474_39f84b92eb_h,scan,test/attack/textdiffuserft_bfei/scan/chinese2-flickr_M_31969854474_39f84b92eb_h.jpg,textdiffuserft_bfei,1998,1246,1998,1246,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_M_32771950686_f8d5084d87_h.jpg,chinese2-flickr_M_32771950686_f8d5084d87_h,scan,test/attack/textdiffuserft_bfei/scan/chinese2-flickr_M_32771950686_f8d5084d87_h.jpg,textdiffuserft_bfei,2001,1246,2001,1246,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_M_32812741685_462068ee90_h.jpg,chinese2-flickr_M_32812741685_462068ee90_h,scan,test/attack/textdiffuserft_bfei/scan/chinese2-flickr_M_32812741685_462068ee90_h.jpg,textdiffuserft_bfei,1992,1252,1992,1252,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_M_33525327222_f112b468ed_k.jpg,chinese2-flickr_M_33525327222_f112b468ed_k,scan,test/attack/facedancer/scan/chinese2-flickr_M_33525327222_f112b468ed_k.jpg,facedancer,1994,1249,1994,1249,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_M_33552319041_2631ab0a0c_c.jpg,chinese2-flickr_M_33552319041_2631ab0a0c_c,scan,test/attack/facedancer/scan/chinese2-flickr_M_33552319041_2631ab0a0c_c.jpg,facedancer,1995,1246,1995,1246,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_M_34592740762_6446ed6334_k.jpg,chinese2-flickr_M_34592740762_6446ed6334_k,scan,test/attack/facedancer/scan/chinese2-flickr_M_34592740762_6446ed6334_k.jpg,facedancer,1996,1247,1996,1247,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_M_3625086942_a3ed938d9c_c.jpg,chinese2-flickr_M_3625086942_a3ed938d9c_c,scan,test/attack/facedancer/scan/chinese2-flickr_M_3625086942_a3ed938d9c_c.jpg,facedancer,1997,1248,1997,1248,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_M_36353666424_ab1a94e172_k.jpg,chinese2-flickr_M_36353666424_ab1a94e172_k,scan,test/attack/textdiffuserft_bfei/scan/chinese2-flickr_M_36353666424_ab1a94e172_k.jpg,textdiffuserft_bfei,1996,1251,1996,1251,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_M_37190875605_735b3fca0d_c.jpg,chinese2-flickr_M_37190875605_735b3fca0d_c,scan,test/attack/textdiffuserft_bfei/scan/chinese2-flickr_M_37190875605_735b3fca0d_c.jpg,textdiffuserft_bfei,1997,1247,1997,1247,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_M_38319821984_1d6e303c3e_o.jpg,chinese2-flickr_M_38319821984_1d6e303c3e_o,scan,test/attack/facedancer/scan/chinese2-flickr_M_38319821984_1d6e303c3e_o.jpg,facedancer,1999,1246,1999,1246,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_M_38999105422_457bedeef7_o.jpg,chinese2-flickr_M_38999105422_457bedeef7_o,scan,test/attack/textdiffuserft_bfei/scan/chinese2-flickr_M_38999105422_457bedeef7_o.jpg,textdiffuserft_bfei,1993,1248,1993,1248,True,True,True,original_only
test/bonafide/scan/chinese2-flickr_M_6850649398_5d950a2635_k.jpg,chinese2-flickr_M_6850649398_5d950a2635_k,scan,test/attack/facedancer/scan/chinese2-flickr_M_6850649398_5d950a2635_k.jpg,facedancer,1995,1251,1995,1251,True,True,True,original_only
test/bonafide/scan/netherland-flickr_F_10239917343_ca73cd29b5_h.jpg,netherland-flickr_F_10239917343_ca73cd29b5_h,scan,test/attack/textdiffuserft_bfei/scan/netherland-flickr_F_10239917343_ca73cd29b5_h.jpg,textdiffuserft_bfei,1995,1249,1995,1249,True,True,True,original_only
test/bonafide/scan/netherland-flickr_F_20301931855_4cd18f8166_k.jpg,netherland-flickr_F_20301931855_4cd18f8166_k,scan,test/attack/facedancer/scan/netherland-flickr_F_20301931855_4cd18f8166_k.jpg,facedancer,1995,1249,1995,1249,True,True,True,original_only
test/bonafide/scan/netherland-flickr_F_26297818201_09eab93588_k.jpg,netherland-flickr_F_26297818201_09eab93588_k,scan,test/attack/textdiffuserft_bfei/scan/netherland-flickr_F_26297818201_09eab93588_k.jpg,textdiffuserft_bfei,1997,1246,1997,1246,True,True,True,original_only
test/bonafide/scan/netherland-flickr_F_28051545714_ab479f15eb_k.jpg,netherland-flickr_F_28051545714_ab479f15eb_k,scan,test/attack/textdiffuserft_bfei/scan/netherland-flickr_F_28051545714_ab479f15eb_k.jpg,textdiffuserft_bfei,1993,1252,1993,1252,True,True,True,original_only
test/bonafide/scan/netherland-flickr_F_28630210242_e3780d0ee9_b.jpg,netherland-flickr_F_28630210242_e3780d0ee9_b,scan,test/attack/textdiffuserft_bfei/scan/netherland-flickr_F_28630210242_e3780d0ee9_b.jpg,textdiffuserft_bfei,1995,1246,1995,1246,True,True,True,original_only
test/bonafide/scan/netherland-flickr_F_31998547103_f617b19dfc_h.jpg,netherland-flickr_F_31998547103_f617b19dfc_h,scan,test/attack/facedancer/scan/netherland-flickr_F_31998547103_f617b19dfc_h.jpg,facedancer,1994,1244,1994,1244,True,True,True,original_only
test/bonafide/scan/netherland-flickr_F_31998771523_784e7e9597_h.jpg,netherland-flickr_F_31998771523_784e7e9597_h,scan,test/attack/facedancer/scan/netherland-flickr_F_31998771523_784e7e9597_h.jpg,facedancer,1994,1247,1994,1247,True,True,True,original_only
test/bonafide/scan/netherland-flickr_F_32868411313_4bb20e41db_c.jpg,netherland-flickr_F_32868411313_4bb20e41db_c,scan,test/attack/facedancer/scan/netherland-flickr_F_32868411313_4bb20e41db_c.jpg,facedancer,1999,1246,1999,1246,True,True,True,original_only
test/bonafide/scan/netherland-flickr_F_36412358965_0ec43e5de3_c.jpg,netherland-flickr_F_36412358965_0ec43e5de3_c,scan,test/attack/textdiffuserft_bfei/scan/netherland-flickr_F_36412358965_0ec43e5de3_c.jpg,textdiffuserft_bfei,1996,1247,1996,1247,True,True,True,original_only
test/bonafide/scan/netherland-flickr_F_37019045642_0a3fa19256_k.jpg,netherland-flickr_F_37019045642_0a3fa19256_k,scan,test/attack/facedancer/scan/netherland-flickr_F_37019045642_0a3fa19256_k.jpg,facedancer,1997,1248,1997,1248,True,True,True,original_only
test/bonafide/scan/netherland-flickr_F_37048326531_f8270ca4df_k.jpg,netherland-flickr_F_37048326531_f8270ca4df_k,scan,test/attack/textdiffuserft_bfei/scan/netherland-flickr_F_37048326531_f8270ca4df_k.jpg,textdiffuserft_bfei,1996,1246,1996,1246,True,True,True,original_only
test/bonafide/scan/netherland-flickr_M_14867283357_afe052b7e3_c.jpg,netherland-flickr_M_14867283357_afe052b7e3_c,scan,test/attack/textdiffuserft_bfei/scan/netherland-flickr_M_14867283357_afe052b7e3_c.jpg,textdiffuserft_bfei,1996,1249,1996,1249,True,True,True,original_only
test/bonafide/scan/netherland-flickr_M_15788104622_be592061dc_k.jpg,netherland-flickr_M_15788104622_be592061dc_k,scan,test/attack/facedancer/scan/netherland-flickr_M_15788104622_be592061dc_k.jpg,facedancer,1999,1245,1999,1245,True,True,True,original_only
test/bonafide/scan/netherland-flickr_M_17339867026_3135c7e76f_k.jpg,netherland-flickr_M_17339867026_3135c7e76f_k,scan,test/attack/textdiffuserft_bfei/scan/netherland-flickr_M_17339867026_3135c7e76f_k.jpg,textdiffuserft_bfei,1996,1243,1996,1243,True,True,True,original_only
test/bonafide/scan/netherland-flickr_M_18042193331_841d026f9a_c.jpg,netherland-flickr_M_18042193331_841d026f9a_c,scan,test/attack/textdiffuserft_bfei/scan/netherland-flickr_M_18042193331_841d026f9a_c.jpg,textdiffuserft_bfei,1995,1249,1995,1249,True,True,True,original_only
test/bonafide/scan/netherland-flickr_M_19475853574_c947539b18_c.jpg,netherland-flickr_M_19475853574_c947539b18_c,scan,test/attack/facedancer/scan/netherland-flickr_M_19475853574_c947539b18_c.jpg,facedancer,1993,1249,1993,1249,True,True,True,original_only
test/bonafide/scan/netherland-flickr_M_21260956694_6fd7ae0222_k.jpg,netherland-flickr_M_21260956694_6fd7ae0222_k,scan,test/attack/facedancer/scan/netherland-flickr_M_21260956694_6fd7ae0222_k.jpg,facedancer,2000,1243,2000,1243,True,True,True,original_only
test/bonafide/scan/netherland-flickr_M_23559454676_4919252d67_c.jpg,netherland-flickr_M_23559454676_4919252d67_c,scan,test/attack/facedancer/scan/netherland-flickr_M_23559454676_4919252d67_c.jpg,facedancer,1999,1248,1999,1248,True,True,True,original_only
test/bonafide/scan/netherland-flickr_M_2409019110_4f42632225_o.jpg,netherland-flickr_M_2409019110_4f42632225_o,scan,test/attack/facedancer/scan/netherland-flickr_M_2409019110_4f42632225_o.jpg,facedancer,1992,1248,1992,1248,True,True,True,original_only
test/bonafide/scan/netherland-flickr_M_26828968014_910728ddd9_k.jpg,netherland-flickr_M_26828968014_910728ddd9_k,scan,test/attack/facedancer/scan/netherland-flickr_M_26828968014_910728ddd9_k.jpg,facedancer,1993,1248,1993,1248,True,True,True,original_only
test/bonafide/scan/netherland-flickr_M_30990255070_570d17d9d4_c.jpg,netherland-flickr_M_30990255070_570d17d9d4_c,scan,test/attack/textdiffuserft_bfei/scan/netherland-flickr_M_30990255070_570d17d9d4_c.jpg,textdiffuserft_bfei,1995,1246,1995,1246,True,True,True,original_only
test/bonafide/scan/netherland-flickr_M_31998389253_0a26f25b0d_h.jpg,netherland-flickr_M_31998389253_0a26f25b0d_h,scan,test/attack/facedancer/scan/netherland-flickr_M_31998389253_0a26f25b0d_h.jpg,facedancer,1994,1250,1994,1250,True,True,True,original_only
test/bonafide/scan/netherland-flickr_M_31998818913_b87fd05689_h.jpg,netherland-flickr_M_31998818913_b87fd05689_h,scan,test/attack/textdiffuserft_bfei/scan/netherland-flickr_M_31998818913_b87fd05689_h.jpg,textdiffuserft_bfei,1994,1250,1994,1250,True,True,True,original_only
test/bonafide/scan/netherland-flickr_M_32689636931_6ac45273df_h.jpg,netherland-flickr_M_32689636931_6ac45273df_h,scan,test/attack/textdiffuserft_bfei/scan/netherland-flickr_M_32689636931_6ac45273df_h.jpg,textdiffuserft_bfei,1998,1248,1998,1248,True,True,True,original_only
test/bonafide/scan/netherland-flickr_M_33239373490_5b5df42090_k.jpg,netherland-flickr_M_33239373490_5b5df42090_k,scan,test/attack/facedancer/scan/netherland-flickr_M_33239373490_5b5df42090_k.jpg,facedancer,1996,1249,1996,1249,True,True,True,original_only
test/bonafide/scan/netherland-flickr_M_33276713046_c88eb6c4c8_c.jpg,netherland-flickr_M_33276713046_c88eb6c4c8_c,scan,test/attack/facedancer/scan/netherland-flickr_M_33276713046_c88eb6c4c8_c.jpg,facedancer,1993,1248,1993,1248,True,True,True,original_only
test/bonafide/scan/netherland-flickr_M_33297625690_76e3181f5e_c.jpg,netherland-flickr_M_33297625690_76e3181f5e_c,scan,test/attack/textdiffuserft_bfei/scan/netherland-flickr_M_33297625690_76e3181f5e_c.jpg,textdiffuserft_bfei,1997,1245,1997,1245,True,True,True,original_only
test/bonafide/scan/netherland-flickr_M_37190718595_78e318623b_k.jpg,netherland-flickr_M_37190718595_78e318623b_k,scan,test/attack/facedancer/scan/netherland-flickr_M_37190718595_78e318623b_k.jpg,facedancer,1995,1246,1995,1246,True,True,True,original_only
test/bonafide/scan/netherland-flickr_M_4188233342_8473de8906_c.jpg,netherland-flickr_M_4188233342_8473de8906_c,scan,test/attack/facedancer/scan/netherland-flickr_M_4188233342_8473de8906_c.jpg,facedancer,1992,1249,1992,1249,True,True,True,original_only
test/bonafide/scan/netherland-flickr_M_6501027149_988313b64f_h.jpg,netherland-flickr_M_6501027149_988313b64f_h,scan,test/attack/textdiffuserft_bfei/scan/netherland-flickr_M_6501027149_988313b64f_h.jpg,textdiffuserft_bfei,1995,1248,1995,1248,True,True,True,original_only
test/bonafide/scan/netherland-flickr_M_6862482951_78a560f107_b.jpg,netherland-flickr_M_6862482951_78a560f107_b,scan,test/attack/facedancer/scan/netherland-flickr_M_6862482951_78a560f107_b.jpg,facedancer,1999,1243,1999,1243,True,True,True,original_only
test/bonafide/scan/singapore-flickr_F_17178258920_6f5f1eedd0_k.jpg,singapore-flickr_F_17178258920_6f5f1eedd0_k,scan,test/attack/facedancer/scan/singapore-flickr_F_17178258920_6f5f1eedd0_k.jpg,facedancer,1994,1249,1994,1249,True,True,True,original_only
test/bonafide/scan/singapore-flickr_F_19679296994_d0fc2a7ac6_o.jpg,singapore-flickr_F_19679296994_d0fc2a7ac6_o,scan,test/attack/textdiffuserft_bfei/scan/singapore-flickr_F_19679296994_d0fc2a7ac6_o.jpg,textdiffuserft_bfei,1997,1246,1997,1246,True,True,True,original_only
test/bonafide/scan/singapore-flickr_F_20411794293_d7a6aae66c_c.jpg,singapore-flickr_F_20411794293_d7a6aae66c_c,scan,test/attack/facedancer/scan/singapore-flickr_F_20411794293_d7a6aae66c_c.jpg,facedancer,1992,1250,1992,1250,True,True,True,original_only
test/bonafide/scan/singapore-flickr_F_30532886723_e55b04664f_k.jpg,singapore-flickr_F_30532886723_e55b04664f_k,scan,test/attack/textdiffuserft_bfei/scan/singapore-flickr_F_30532886723_e55b04664f_k.jpg,textdiffuserft_bfei,1994,1246,1994,1246,True,True,True,original_only
test/bonafide/scan/singapore-flickr_F_31294646850_53ce869b2e_b.jpg,singapore-flickr_F_31294646850_53ce869b2e_b,scan,test/attack/textdiffuserft_bfei/scan/singapore-flickr_F_31294646850_53ce869b2e_b.jpg,textdiffuserft_bfei,1991,1249,1991,1249,True,True,True,original_only
test/bonafide/scan/singapore-flickr_F_32272417100_7c8c616f37_c.jpg,singapore-flickr_F_32272417100_7c8c616f37_c,scan,test/attack/textdiffuserft_bfei/scan/singapore-flickr_F_32272417100_7c8c616f37_c.jpg,textdiffuserft_bfei,1997,1246,1997,1246,True,True,True,original_only
test/bonafide/scan/singapore-flickr_F_33525297682_eee6031622_c.jpg,singapore-flickr_F_33525297682_eee6031622_c,scan,test/attack/facedancer/scan/singapore-flickr_F_33525297682_eee6031622_c.jpg,facedancer,1998,1247,1998,1247,True,True,True,original_only
test/bonafide/scan/singapore-flickr_F_33552363961_ea0fc80afb_k.jpg,singapore-flickr_F_33552363961_ea0fc80afb_k,scan,test/attack/textdiffuserft_bfei/scan/singapore-flickr_F_33552363961_ea0fc80afb_k.jpg,textdiffuserft_bfei,1997,1246,1997,1246,True,True,True,original_only
test/bonafide/scan/singapore-flickr_F_33574462985_422fca6322_c.jpg,singapore-flickr_F_33574462985_422fca6322_c,scan,test/attack/facedancer/scan/singapore-flickr_F_33574462985_422fca6322_c.jpg,facedancer,1993,1247,1993,1247,True,True,True,original_only
test/bonafide/scan/singapore-flickr_F_36921282312_c8e6a2674d_c.jpg,singapore-flickr_F_36921282312_c8e6a2674d_c,scan,test/attack/facedancer/scan/singapore-flickr_F_36921282312_c8e6a2674d_c.jpg,facedancer,1997,1245,1997,1245,True,True,True,original_only
test/bonafide/scan/singapore-flickr_F_40795084473_21fafd815e_c.jpg,singapore-flickr_F_40795084473_21fafd815e_c,scan,test/attack/textdiffuserft_bfei/scan/singapore-flickr_F_40795084473_21fafd815e_c.jpg,textdiffuserft_bfei,1994,1248,1994,1248,True,True,True,original_only
test/bonafide/scan/singapore-flickr_F_9641749325_1a753f74b2_c.jpg,singapore-flickr_F_9641749325_1a753f74b2_c,scan,test/attack/textdiffuserft_bfei/scan/singapore-flickr_F_9641749325_1a753f74b2_c.jpg,textdiffuserft_bfei,1995,1248,1995,1248,True,True,True,original_only
