patch_id,image_path,file_stem,traffic_type,variant,hardware_source,label,assigned_q,field_name,patch_path,crop_x0,crop_y0,crop_x1,crop_y1,annotation_x0,annotation_y0,annotation_x1,annotation_y1,annotation_source,annotation_source_image_path,annotation_source_variant,annotation_provenance,face_overlap_pixels
1aa4f8f16459742f012b85a1,test/attack/digital_3/scan/arabic-NF-1003.jpg,arabic-NF-1003,attack,digital_3,scan,1,53,doe,data/processed/text_patch512_official/digital_3/scan/1aa4f8f16459742f012b85a1.png,706,732,1218,1244,738,1097,1123,1172,self_original,test/attack/digital_3/scan/arabic-NF-1003.jpg,digital_3,original_only,0
adc0f7b3c0e9f8e765fa8dbd,test/attack/digital_3/scan/arabic-NF-1003.jpg,arabic-NF-1003,attack,digital_3,scan,1,53,name,data/processed/text_patch512_official/digital_3/scan/adc0f7b3c0e9f8e765fa8dbd.png,714,238,1226,750,727,459,1214,530,self_original,test/attack/digital_3/scan/arabic-NF-1003.jpg,digital_3,original_only,0
c57d9844faecb0f9a9291194,test/attack/digital_3/scan/arabic-NF-1012.jpg,arabic-NF-1012,attack,digital_3,scan,1,80,dob,data/processed/text_patch512_official/digital_3/scan/c57d9844faecb0f9a9291194.png,700,550,1212,1062,732,769,1115,842,self_original,test/attack/digital_3/scan/arabic-NF-1012.jpg,digital_3,original_only,0
4d17ea09c6d50a248ac788db,test/attack/digital_3/scan/arabic-NF-1012.jpg,arabic-NF-1012,attack,digital_3,scan,1,80,doe,data/processed/text_patch512_official/digital_3/scan/4d17ea09c6d50a248ac788db.png,730,731,1242,1243,739,1097,1106,1170,self_original,test/attack/digital_3/scan/arabic-NF-1012.jpg,digital_3,original_only,0
c2702e174e945b2d3856040f,test/attack/digital_3/scan/arabic-NF-1012.jpg,arabic-NF-1012,attack,digital_3,scan,1,80,name,data/processed/text_patch512_official/digital_3/scan/c2702e174e945b2d3856040f.png,725,238,1237,750,725,458,1183,529,self_original,test/attack/digital_3/scan/arabic-NF-1012.jpg,digital_3,original_only,0
96e0ee5f980b8a49e53ff152,test/attack/digital_3/scan/arabic-NF-1030.jpg,arabic-NF-1030,attack,digital_3,scan,1,83,dob,data/processed/text_patch512_official/digital_3/scan/96e0ee5f980b8a49e53ff152.png,686,552,1198,1064,721,766,1098,849,self_original,test/attack/digital_3/scan/arabic-NF-1030.jpg,digital_3,original_only,0
2133c5bdf4c6ee45e2695420,test/attack/digital_3/scan/arabic-NF-1030.jpg,arabic-NF-1030,attack,digital_3,scan,1,83,doe,data/processed/text_patch512_official/digital_3/scan/2133c5bdf4c6ee45e2695420.png,686,735,1198,1247,716,1095,1105,1178,self_original,test/attack/digital_3/scan/arabic-NF-1030.jpg,digital_3,original_only,0
831ab9317b0dd5947470a362,test/attack/digital_3/scan/arabic-NF-1030.jpg,arabic-NF-1030,attack,digital_3,scan,1,83,name,data/processed/text_patch512_official/digital_3/scan/831ab9317b0dd5947470a362.png,709,244,1221,756,727,457,1139,542,self_original,test/attack/digital_3/scan/arabic-NF-1030.jpg,digital_3,original_only,0
5764f76b9050a3128d7b8742,test/attack/digital_3/scan/arabic-NF-1037.jpg,arabic-NF-1037,attack,digital_3,scan,1,59,dob,data/processed/text_patch512_official/digital_3/scan/5764f76b9050a3128d7b8742.png,702,554,1214,1066,732,773,1120,848,self_original,test/attack/digital_3/scan/arabic-NF-1037.jpg,digital_3,original_only,0
2f87e65f99edba1a21ab67d5,test/attack/digital_3/scan/arabic-NF-1037.jpg,arabic-NF-1037,attack,digital_3,scan,1,59,doe,data/processed/text_patch512_official/digital_3/scan/2f87e65f99edba1a21ab67d5.png,704,736,1216,1248,737,1102,1120,1177,self_original,test/attack/digital_3/scan/arabic-NF-1037.jpg,digital_3,original_only,0
452e036a92113a4258a8bea2,test/attack/digital_3/scan/arabic-NF-1037.jpg,arabic-NF-1037,attack,digital_3,scan,1,59,name,data/processed/text_patch512_official/digital_3/scan/452e036a92113a4258a8bea2.png,709,242,1221,754,726,461,1204,536,self_original,test/attack/digital_3/scan/arabic-NF-1037.jpg,digital_3,original_only,0
78cc6c2742504051250833b5,test/attack/digital_3/scan/arabic-NF-1040.jpg,arabic-NF-1040,attack,digital_3,scan,1,71,dob,data/processed/text_patch512_official/digital_3/scan/78cc6c2742504051250833b5.png,695,551,1207,1063,724,765,1114,849,self_original,test/attack/digital_3/scan/arabic-NF-1040.jpg,digital_3,original_only,0
319fe1ec4949f6751646f876,test/attack/digital_3/scan/arabic-NF-1040.jpg,arabic-NF-1040,attack,digital_3,scan,1,71,doe,data/processed/text_patch512_official/digital_3/scan/319fe1ec4949f6751646f876.png,684,735,1196,1247,718,1093,1099,1177,self_original,test/attack/digital_3/scan/arabic-NF-1040.jpg,digital_3,original_only,0
18cdd47f4d85e886d489049d,test/attack/digital_3/scan/arabic-NF-1040.jpg,arabic-NF-1040,attack,digital_3,scan,1,71,name,data/processed/text_patch512_official/digital_3/scan/18cdd47f4d85e886d489049d.png,706,241,1218,753,729,455,1196,539,self_original,test/attack/digital_3/scan/arabic-NF-1040.jpg,digital_3,original_only,0
28f862234b4a95563006da1e,test/attack/digital_3/scan/arabic-NF-1045.jpg,arabic-NF-1045,attack,digital_3,scan,1,67,dob,data/processed/text_patch512_official/digital_3/scan/28f862234b4a95563006da1e.png,705,560,1217,1072,737,778,1121,853,self_original,test/attack/digital_3/scan/arabic-NF-1045.jpg,digital_3,original_only,0
72e1bc61d649b47616881073,test/attack/digital_3/scan/arabic-NF-1045.jpg,arabic-NF-1045,attack,digital_3,scan,1,67,doe,data/processed/text_patch512_official/digital_3/scan/72e1bc61d649b47616881073.png,713,743,1225,1255,741,1106,1133,1181,self_original,test/attack/digital_3/scan/arabic-NF-1045.jpg,digital_3,original_only,0
1556040325d4e7baafae7756,test/attack/digital_3/scan/arabic-NF-1045.jpg,arabic-NF-1045,attack,digital_3,scan,1,67,name,data/processed/text_patch512_official/digital_3/scan/1556040325d4e7baafae7756.png,733,248,1245,760,734,467,1244,542,self_original,test/attack/digital_3/scan/arabic-NF-1045.jpg,digital_3,original_only,0
ba93be7f59d2876e85eac388,test/attack/digital_3/scan/arabic-NF-1048.jpg,arabic-NF-1048,attack,digital_3,scan,1,50,dob,data/processed/text_patch512_official/digital_3/scan/ba93be7f59d2876e85eac388.png,694,548,1206,1060,722,761,1113,847,self_original,test/attack/digital_3/scan/arabic-NF-1048.jpg,digital_3,original_only,0
5ff05308e8dc5d1d80191b2b,test/attack/digital_3/scan/arabic-NF-1048.jpg,arabic-NF-1048,attack,digital_3,scan,1,50,doe,data/processed/text_patch512_official/digital_3/scan/5ff05308e8dc5d1d80191b2b.png,685,736,1197,1248,715,1092,1103,1178,self_original,test/attack/digital_3/scan/arabic-NF-1048.jpg,digital_3,original_only,0
20badc8a69f0f4db5d4b0cfc,test/attack/digital_3/scan/arabic-NF-1048.jpg,arabic-NF-1048,attack,digital_3,scan,1,50,name,data/processed/text_patch512_official/digital_3/scan/20badc8a69f0f4db5d4b0cfc.png,686,237,1198,749,729,450,1154,536,self_original,test/attack/digital_3/scan/arabic-NF-1048.jpg,digital_3,original_only,0
8e70189d36b9683c9201ad06,test/attack/digital_3/scan/arabic-NF-1049.jpg,arabic-NF-1049,attack,digital_3,scan,1,56,dob,data/processed/text_patch512_official/digital_3/scan/8e70189d36b9683c9201ad06.png,708,552,1220,1064,730,772,1133,845,self_original,test/attack/digital_3/scan/arabic-NF-1049.jpg,digital_3,original_only,0
6b277c2b4410452641b3b381,test/attack/digital_3/scan/arabic-NF-1049.jpg,arabic-NF-1049,attack,digital_3,scan,1,56,doe,data/processed/text_patch512_official/digital_3/scan/6b277c2b4410452641b3b381.png,710,733,1222,1245,736,1101,1131,1174,self_original,test/attack/digital_3/scan/arabic-NF-1049.jpg,digital_3,original_only,0
f3a6e847e38aa7b6c6040263,test/attack/digital_3/scan/arabic-NF-1049.jpg,arabic-NF-1049,attack,digital_3,scan,1,56,name,data/processed/text_patch512_official/digital_3/scan/f3a6e847e38aa7b6c6040263.png,724,244,1236,756,727,462,1106,537,self_original,test/attack/digital_3/scan/arabic-NF-1049.jpg,digital_3,original_only,0
f1e16e22b4f503e3774faa79,test/attack/digital_3/scan/arabic-NF-1053.jpg,arabic-NF-1053,attack,digital_3,scan,1,55,dob,data/processed/text_patch512_official/digital_3/scan/f1e16e22b4f503e3774faa79.png,694,552,1206,1064,726,766,1110,850,self_original,test/attack/digital_3/scan/arabic-NF-1053.jpg,digital_3,original_only,0
df2250811a12a9407f86a406,test/attack/digital_3/scan/arabic-NF-1053.jpg,arabic-NF-1053,attack,digital_3,scan,1,55,doe,data/processed/text_patch512_official/digital_3/scan/df2250811a12a9407f86a406.png,694,731,1206,1243,721,1092,1116,1176,self_original,test/attack/digital_3/scan/arabic-NF-1053.jpg,digital_3,original_only,0
a840be29b443db7b0ccb105f,test/attack/digital_3/scan/arabic-NF-1053.jpg,arabic-NF-1053,attack,digital_3,scan,1,55,name,data/processed/text_patch512_official/digital_3/scan/a840be29b443db7b0ccb105f.png,725,242,1237,754,734,456,1228,541,self_original,test/attack/digital_3/scan/arabic-NF-1053.jpg,digital_3,original_only,0
f5257b1e374ff521e03f1095,test/attack/digital_3/scan/arabic-NF-1098.jpg,arabic-NF-1098,attack,digital_3,scan,1,90,dob,data/processed/text_patch512_official/digital_3/scan/f5257b1e374ff521e03f1095.png,694,553,1206,1065,727,768,1110,850,self_original,test/attack/digital_3/scan/arabic-NF-1098.jpg,digital_3,original_only,0
cb9b3c06bccdd531db834d59,test/attack/digital_3/scan/arabic-NF-1098.jpg,arabic-NF-1098,attack,digital_3,scan,1,90,doe,data/processed/text_patch512_official/digital_3/scan/cb9b3c06bccdd531db834d59.png,686,736,1198,1248,720,1093,1099,1175,self_original,test/attack/digital_3/scan/arabic-NF-1098.jpg,digital_3,original_only,0
33d45f4c553825664904a36d,test/attack/digital_3/scan/arabic-NF-1098.jpg,arabic-NF-1098,attack,digital_3,scan,1,90,name,data/processed/text_patch512_official/digital_3/scan/33d45f4c553825664904a36d.png,687,243,1199,755,734,458,1024,540,self_original,test/attack/digital_3/scan/arabic-NF-1098.jpg,digital_3,original_only,0
9be3f86c884df56efbf18414,test/attack/digital_3/scan/arabic-NF-1100.jpg,arabic-NF-1100,attack,digital_3,scan,1,69,dob,data/processed/text_patch512_official/digital_3/scan/9be3f86c884df56efbf18414.png,691,554,1203,1066,721,768,1109,853,self_original,test/attack/digital_3/scan/arabic-NF-1100.jpg,digital_3,original_only,0
8f6811b5585afdcd426ea322,test/attack/digital_3/scan/arabic-NF-1100.jpg,arabic-NF-1100,attack,digital_3,scan,1,69,doe,data/processed/text_patch512_official/digital_3/scan/8f6811b5585afdcd426ea322.png,683,738,1195,1250,714,1095,1100,1180,self_original,test/attack/digital_3/scan/arabic-NF-1100.jpg,digital_3,original_only,0
9c2d78925e3346f6321381b8,test/attack/digital_3/scan/arabic-NF-1100.jpg,arabic-NF-1100,attack,digital_3,scan,1,69,name,data/processed/text_patch512_official/digital_3/scan/9c2d78925e3346f6321381b8.png,699,242,1211,754,726,456,1184,541,self_original,test/attack/digital_3/scan/arabic-NF-1100.jpg,digital_3,original_only,0
95870b8c1e17337d920007e4,test/attack/digital_3/scan/arabic-NM-1029.jpg,arabic-NM-1029,attack,digital_3,scan,1,76,dob,data/processed/text_patch512_official/digital_3/scan/95870b8c1e17337d920007e4.png,680,552,1192,1064,721,766,1086,850,self_original,test/attack/digital_3/scan/arabic-NM-1029.jpg,digital_3,original_only,0
51a74a5da951a1bdca0a2fa6,test/attack/digital_3/scan/arabic-NM-1029.jpg,arabic-NM-1029,attack,digital_3,scan,1,76,doe,data/processed/text_patch512_official/digital_3/scan/51a74a5da951a1bdca0a2fa6.png,678,738,1190,1250,712,1093,1093,1178,self_original,test/attack/digital_3/scan/arabic-NM-1029.jpg,digital_3,original_only,0
3c7e24c73d65b3d53c0db369,test/attack/digital_3/scan/arabic-NM-1029.jpg,arabic-NM-1029,attack,digital_3,scan,1,76,name,data/processed/text_patch512_official/digital_3/scan/3c7e24c73d65b3d53c0db369.png,733,240,1245,752,728,454,1250,538,self_original,test/attack/digital_3/scan/arabic-NM-1029.jpg,digital_3,original_only,0
804d8867fb333c49cbc6661d,test/attack/digital_3/scan/arabic-NM-1064.jpg,arabic-NM-1064,attack,digital_3,scan,1,78,dob,data/processed/text_patch512_official/digital_3/scan/804d8867fb333c49cbc6661d.png,708,550,1220,1062,735,769,1128,842,self_original,test/attack/digital_3/scan/arabic-NM-1064.jpg,digital_3,original_only,0
af1cf552fbaa00a72ee5ebdb,test/attack/digital_3/scan/arabic-NM-1064.jpg,arabic-NM-1064,attack,digital_3,scan,1,78,doe,data/processed/text_patch512_official/digital_3/scan/af1cf552fbaa00a72ee5ebdb.png,714,734,1226,1246,741,1100,1134,1175,self_original,test/attack/digital_3/scan/arabic-NM-1064.jpg,digital_3,original_only,0
a3edadbb39b6741a54a84b66,test/attack/digital_3/scan/arabic-NM-1064.jpg,arabic-NM-1064,attack,digital_3,scan,1,78,name,data/processed/text_patch512_official/digital_3/scan/a3edadbb39b6741a54a84b66.png,806,238,1318,750,728,459,1395,528,self_original,test/attack/digital_3/scan/arabic-NM-1064.jpg,digital_3,original_only,0
c4a329a426cb7eef28d9f441,test/attack/digital_3/scan/arabic-NM-1090.jpg,arabic-NM-1090,attack,digital_3,scan,1,80,dob,data/processed/text_patch512_official/digital_3/scan/c4a329a426cb7eef28d9f441.png,693,552,1205,1064,719,766,1115,851,self_original,test/attack/digital_3/scan/arabic-NM-1090.jpg,digital_3,original_only,0
afc54ae6a8c9db3d90c8965b,test/attack/digital_3/scan/arabic-NM-1090.jpg,arabic-NM-1090,attack,digital_3,scan,1,80,doe,data/processed/text_patch512_official/digital_3/scan/afc54ae6a8c9db3d90c8965b.png,702,737,1214,1249,712,1094,1076,1179,self_original,test/attack/digital_3/scan/arabic-NM-1090.jpg,digital_3,original_only,0
63c4db749ab1b0b8f1dfd875,test/attack/digital_3/scan/arabic-NM-1090.jpg,arabic-NM-1090,attack,digital_3,scan,1,80,name,data/processed/text_patch512_official/digital_3/scan/63c4db749ab1b0b8f1dfd875.png,700,242,1212,754,726,457,1058,540,self_original,test/attack/digital_3/scan/arabic-NM-1090.jpg,digital_3,original_only,0
d970c90bfda11574949c34f7,test/attack/digital_3/scan/chinese-001_03.jpg,chinese-001_03,attack,digital_3,scan,1,82,dob,data/processed/text_patch512_official/digital_3/scan/d970c90bfda11574949c34f7.png,1108,470,1620,982,1220,693,1573,760,self_original,test/attack/digital_3/scan/chinese-001_03.jpg,digital_3,original_only,0
530b6f93d53a493dcaa5fa91,test/attack/digital_3/scan/chinese-001_03.jpg,chinese-001_03,attack,digital_3,scan,1,82,doe,data/processed/text_patch512_official/digital_3/scan/530b6f93d53a493dcaa5fa91.png,670,736,1182,1248,670,1073,1007,1140,self_original,test/attack/digital_3/scan/chinese-001_03.jpg,digital_3,original_only,0
b71eba5e4f8955c7f865affb,test/attack/digital_3/scan/chinese-001_03.jpg,chinese-001_03,attack,digital_3,scan,1,82,name_en,data/processed/text_patch512_official/digital_3/scan/b71eba5e4f8955c7f865affb.png,660,262,1172,774,660,485,950,552,self_original,test/attack/digital_3/scan/chinese-001_03.jpg,digital_3,original_only,0
75e3985f1abf5596e742e792,test/attack/digital_3/scan/chinese-018_03.jpg,chinese-018_03,attack,digital_3,scan,1,71,dob,data/processed/text_patch512_official/digital_3/scan/75e3985f1abf5596e742e792.png,1114,470,1626,982,1223,692,1582,759,self_original,test/attack/digital_3/scan/chinese-018_03.jpg,digital_3,original_only,0
7f94952197827bc4ee0b1be1,test/attack/digital_3/scan/chinese-018_03.jpg,chinese-018_03,attack,digital_3,scan,1,71,doe,data/processed/text_patch512_official/digital_3/scan/7f94952197827bc4ee0b1be1.png,666,735,1178,1247,674,1073,1042,1140,self_original,test/attack/digital_3/scan/chinese-018_03.jpg,digital_3,original_only,0
b45474ccc6ccb54895d77e84,test/attack/digital_3/scan/chinese-018_03.jpg,chinese-018_03,attack,digital_3,scan,1,71,name_en,data/processed/text_patch512_official/digital_3/scan/b45474ccc6ccb54895d77e84.png,663,262,1175,774,663,484,924,551,self_original,test/attack/digital_3/scan/chinese-018_03.jpg,digital_3,original_only,0
6597b5350622226a62e992a1,test/attack/digital_3/scan/chinese-01_0003_000-98e8eaef_0.jpg,chinese-01_0003_000-98e8eaef_0,attack,digital_3,scan,1,58,dob,data/processed/text_patch512_official/digital_3/scan/6597b5350622226a62e992a1.png,1110,480,1622,992,1222,698,1575,774,self_original,test/attack/digital_3/scan/chinese-01_0003_000-98e8eaef_0.jpg,digital_3,original_only,0
e8645e1bb63563335bdae612,test/attack/digital_3/scan/chinese-01_0003_000-98e8eaef_0.jpg,chinese-01_0003_000-98e8eaef_0,attack,digital_3,scan,1,58,doe,data/processed/text_patch512_official/digital_3/scan/e8645e1bb63563335bdae612.png,642,735,1154,1247,659,1065,1009,1140,self_original,test/attack/digital_3/scan/chinese-01_0003_000-98e8eaef_0.jpg,digital_3,original_only,0
fbbfdc73ed23dfea13a5600a,test/attack/digital_3/scan/chinese-01_0003_000-98e8eaef_0.jpg,chinese-01_0003_000-98e8eaef_0,attack,digital_3,scan,1,58,name_en,data/processed/text_patch512_official/digital_3/scan/fbbfdc73ed23dfea13a5600a.png,652,258,1164,770,670,477,889,552,self_original,test/attack/digital_3/scan/chinese-01_0003_000-98e8eaef_0.jpg,digital_3,original_only,0
9b8ee40ad4727e036809a238,test/attack/digital_3/scan/chinese-01_0007_000-08f07a73_0.jpg,chinese-01_0007_000-08f07a73_0,attack,digital_3,scan,1,81,dob,data/processed/text_patch512_official/digital_3/scan/9b8ee40ad4727e036809a238.png,1116,478,1628,990,1223,696,1584,773,self_original,test/attack/digital_3/scan/chinese-01_0007_000-08f07a73_0.jpg,digital_3,original_only,0
5ea3110fbe1e6c8b513c497b,test/attack/digital_3/scan/chinese-01_0007_000-08f07a73_0.jpg,chinese-01_0007_000-08f07a73_0,attack,digital_3,scan,1,81,doe,data/processed/text_patch512_official/digital_3/scan/5ea3110fbe1e6c8b513c497b.png,652,737,1164,1249,655,1065,1034,1142,self_original,test/attack/digital_3/scan/chinese-01_0007_000-08f07a73_0.jpg,digital_3,original_only,0
bc73c6c59ac715408782fa23,test/attack/digital_3/scan/chinese-01_0007_000-08f07a73_0.jpg,chinese-01_0007_000-08f07a73_0,attack,digital_3,scan,1,81,name_en,data/processed/text_patch512_official/digital_3/scan/bc73c6c59ac715408782fa23.png,636,256,1148,768,669,474,860,549,self_original,test/attack/digital_3/scan/chinese-01_0007_000-08f07a73_0.jpg,digital_3,original_only,0
d8e40e54c23e0dd2086e6f5e,test/attack/digital_3/scan/chinese-01_0012_000-48c56e4b_0.jpg,chinese-01_0012_000-48c56e4b_0,attack,digital_3,scan,1,67,dob,data/processed/text_patch512_official/digital_3/scan/d8e40e54c23e0dd2086e6f5e.png,1106,482,1618,994,1216,700,1571,776,self_original,test/attack/digital_3/scan/chinese-01_0012_000-48c56e4b_0.jpg,digital_3,original_only,0
70c8fb9138db35a3eed0275b,test/attack/digital_3/scan/chinese-01_0012_000-48c56e4b_0.jpg,chinese-01_0012_000-48c56e4b_0,attack,digital_3,scan,1,67,doe,data/processed/text_patch512_official/digital_3/scan/70c8fb9138db35a3eed0275b.png,644,739,1156,1251,653,1068,1019,1144,self_original,test/attack/digital_3/scan/chinese-01_0012_000-48c56e4b_0.jpg,digital_3,original_only,0
dcb8e3f90c9180a5ae6b4bcf,test/attack/digital_3/scan/chinese-01_0012_000-48c56e4b_0.jpg,chinese-01_0012_000-48c56e4b_0,attack,digital_3,scan,1,67,name_en,data/processed/text_patch512_official/digital_3/scan/dcb8e3f90c9180a5ae6b4bcf.png,660,262,1172,774,666,480,973,555,self_original,test/attack/digital_3/scan/chinese-01_0012_000-48c56e4b_0.jpg,digital_3,original_only,0
70bd5dd374a21187136d0b53,test/attack/digital_3/scan/chinese-01_0019_000-06d51424_0.jpg,chinese-01_0019_000-06d51424_0,attack,digital_3,scan,1,87,dob,data/processed/text_patch512_official/digital_3/scan/70bd5dd374a21187136d0b53.png,1114,481,1626,993,1218,699,1587,775,self_original,test/attack/digital_3/scan/chinese-01_0019_000-06d51424_0.jpg,digital_3,original_only,0
402e6574333e40d91e140263,test/attack/digital_3/scan/chinese-01_0019_000-06d51424_0.jpg,chinese-01_0019_000-06d51424_0,attack,digital_3,scan,1,87,doe,data/processed/text_patch512_official/digital_3/scan/402e6574333e40d91e140263.png,639,740,1151,1252,652,1065,1010,1141,self_original,test/attack/digital_3/scan/chinese-01_0019_000-06d51424_0.jpg,digital_3,original_only,0
c635e7b9ca63e7520e21d72c,test/attack/digital_3/scan/chinese-01_0019_000-06d51424_0.jpg,chinese-01_0019_000-06d51424_0,attack,digital_3,scan,1,87,name_en,data/processed/text_patch512_official/digital_3/scan/c635e7b9ca63e7520e21d72c.png,636,259,1148,771,665,478,991,552,self_original,test/attack/digital_3/scan/chinese-01_0019_000-06d51424_0.jpg,digital_3,original_only,0
230e777f2f0c685cab5e1d6a,test/attack/digital_3/scan/chinese-01_0022_000-3b9715ed_0.jpg,chinese-01_0022_000-3b9715ed_0,attack,digital_3,scan,1,59,dob,data/processed/text_patch512_official/digital_3/scan/230e777f2f0c685cab5e1d6a.png,1110,483,1622,995,1219,700,1577,778,self_original,test/attack/digital_3/scan/chinese-01_0022_000-3b9715ed_0.jpg,digital_3,original_only,0
f5ab454e42576f581b08a099,test/attack/digital_3/scan/chinese-01_0022_000-3b9715ed_0.jpg,chinese-01_0022_000-3b9715ed_0,attack,digital_3,scan,1,59,doe,data/processed/text_patch512_official/digital_3/scan/f5ab454e42576f581b08a099.png,638,740,1150,1252,654,1068,1005,1144,self_original,test/attack/digital_3/scan/chinese-01_0022_000-3b9715ed_0.jpg,digital_3,original_only,0
83d4f101d6f25679b7d43758,test/attack/digital_3/scan/chinese-01_0022_000-3b9715ed_0.jpg,chinese-01_0022_000-3b9715ed_0,attack,digital_3,scan,1,59,name_en,data/processed/text_patch512_official/digital_3/scan/83d4f101d6f25679b7d43758.png,654,258,1166,770,668,476,960,552,self_original,test/attack/digital_3/scan/chinese-01_0022_000-3b9715ed_0.jpg,digital_3,original_only,0
888037aecfac8d96c76ab605,test/attack/digital_3/scan/chinese-01_0028_000-611e103a_0.jpg,chinese-01_0028_000-611e103a_0,attack,digital_3,scan,1,50,dob,data/processed/text_patch512_official/digital_3/scan/888037aecfac8d96c76ab605.png,1114,480,1626,992,1214,698,1590,774,self_original,test/attack/digital_3/scan/chinese-01_0028_000-611e103a_0.jpg,digital_3,original_only,0
55d7efec72d77999bb1c93cd,test/attack/digital_3/scan/chinese-01_0028_000-611e103a_0.jpg,chinese-01_0028_000-611e103a_0,attack,digital_3,scan,1,50,doe,data/processed/text_patch512_official/digital_3/scan/55d7efec72d77999bb1c93cd.png,646,736,1158,1248,651,1064,1024,1140,self_original,test/attack/digital_3/scan/chinese-01_0028_000-611e103a_0.jpg,digital_3,original_only,0
11c4278aec34bd7dbb637a57,test/attack/digital_3/scan/chinese-01_0028_000-611e103a_0.jpg,chinese-01_0028_000-611e103a_0,attack,digital_3,scan,1,50,name_en,data/processed/text_patch512_official/digital_3/scan/11c4278aec34bd7dbb637a57.png,647,257,1159,769,664,475,1014,551,self_original,test/attack/digital_3/scan/chinese-01_0028_000-611e103a_0.jpg,digital_3,original_only,0
41facf04d73c31b41b25cc85,test/attack/digital_3/scan/chinese-01_0034_000-9b26d58c_0.jpg,chinese-01_0034_000-9b26d58c_0,attack,digital_3,scan,1,55,dob,data/processed/text_patch512_official/digital_3/scan/41facf04d73c31b41b25cc85.png,1114,470,1626,982,1219,693,1585,760,self_original,test/attack/digital_3/scan/chinese-01_0034_000-9b26d58c_0.jpg,digital_3,original_only,0
196b41df5274ec719d1ab468,test/attack/digital_3/scan/chinese-01_0034_000-9b26d58c_0.jpg,chinese-01_0034_000-9b26d58c_0,attack,digital_3,scan,1,55,doe,data/processed/text_patch512_official/digital_3/scan/196b41df5274ec719d1ab468.png,657,737,1169,1249,668,1074,1030,1141,self_original,test/attack/digital_3/scan/chinese-01_0034_000-9b26d58c_0.jpg,digital_3,original_only,0
298d50692636fb190aa363e9,test/attack/digital_3/scan/chinese-01_0034_000-9b26d58c_0.jpg,chinese-01_0034_000-9b26d58c_0,attack,digital_3,scan,1,55,name_en,data/processed/text_patch512_official/digital_3/scan/298d50692636fb190aa363e9.png,675,264,1187,776,656,486,950,553,self_original,test/attack/digital_3/scan/chinese-01_0034_000-9b26d58c_0.jpg,digital_3,original_only,0
60eaf16deeb7f4838643f910,test/attack/digital_3/scan/chinese-01_0084_000-ba83f345_1.jpg,chinese-01_0084_000-ba83f345_1,attack,digital_3,scan,1,69,dob,data/processed/text_patch512_official/digital_3/scan/60eaf16deeb7f4838643f910.png,1112,472,1624,984,1221,694,1579,761,self_original,test/attack/digital_3/scan/chinese-01_0084_000-ba83f345_1.jpg,digital_3,original_only,0
a02beb8f81ff84b077264dcc,test/attack/digital_3/scan/chinese-01_0084_000-ba83f345_1.jpg,chinese-01_0084_000-ba83f345_1,attack,digital_3,scan,1,69,doe,data/processed/text_patch512_official/digital_3/scan/a02beb8f81ff84b077264dcc.png,671,739,1183,1251,671,1075,1026,1142,self_original,test/attack/digital_3/scan/chinese-01_0084_000-ba83f345_1.jpg,digital_3,original_only,0
cc3d8510a21f9a7060c08667,test/attack/digital_3/scan/chinese-01_0084_000-ba83f345_1.jpg,chinese-01_0084_000-ba83f345_1,attack,digital_3,scan,1,69,name_en,data/processed/text_patch512_official/digital_3/scan/cc3d8510a21f9a7060c08667.png,658,264,1170,776,658,485,881,554,self_original,test/attack/digital_3/scan/chinese-01_0084_000-ba83f345_1.jpg,digital_3,original_only,0
3540e4f9dba5f768339b5947,test/attack/digital_3/scan/chinese-01_0086_000-5a7ac9e6_1.jpg,chinese-01_0086_000-5a7ac9e6_1,attack,digital_3,scan,1,72,dob,data/processed/text_patch512_official/digital_3/scan/3540e4f9dba5f768339b5947.png,1116,479,1628,991,1217,697,1590,773,self_original,test/attack/digital_3/scan/chinese-01_0086_000-5a7ac9e6_1.jpg,digital_3,original_only,0
ded6cffdfa85da3da96ac1e7,test/attack/digital_3/scan/chinese-01_0086_000-5a7ac9e6_1.jpg,chinese-01_0086_000-5a7ac9e6_1,attack,digital_3,scan,1,72,doe,data/processed/text_patch512_official/digital_3/scan/ded6cffdfa85da3da96ac1e7.png,648,736,1160,1248,652,1064,1029,1140,self_original,test/attack/digital_3/scan/chinese-01_0086_000-5a7ac9e6_1.jpg,digital_3,original_only,0
022dd3a8b0e951c46ec5799e,test/attack/digital_3/scan/chinese-01_0086_000-5a7ac9e6_1.jpg,chinese-01_0086_000-5a7ac9e6_1,attack,digital_3,scan,1,72,name_en,data/processed/text_patch512_official/digital_3/scan/022dd3a8b0e951c46ec5799e.png,644,256,1156,768,665,475,944,550,self_original,test/attack/digital_3/scan/chinese-01_0086_000-5a7ac9e6_1.jpg,digital_3,original_only,0
b438db49b1e12360f52cc4cc,test/attack/digital_3/scan/chinese-020_03.jpg,chinese-020_03,attack,digital_3,scan,1,81,dob,data/processed/text_patch512_official/digital_3/scan/b438db49b1e12360f52cc4cc.png,1127,472,1639,984,1225,695,1605,762,self_original,test/attack/digital_3/scan/chinese-020_03.jpg,digital_3,original_only,0
534885390a41b9489ca62afb,test/attack/digital_3/scan/chinese-020_03.jpg,chinese-020_03,attack,digital_3,scan,1,81,doe,data/processed/text_patch512_official/digital_3/scan/534885390a41b9489ca62afb.png,660,739,1172,1251,673,1075,1030,1142,self_original,test/attack/digital_3/scan/chinese-020_03.jpg,digital_3,original_only,0
